site_id|config_id|run_id|stat_id|stat_name|stat_times|stat_db_time_pct|start_time|stat_total_cpu_time_pct
37|1|21|266019|background elapsed time|18027.76||31-OCT-14 08.00.00.000000 AM|
37|1|21|266010|hard parse elapsed time|250.11|.21|31-OCT-14 08.00.00.000000 AM|
37|1|21|266016|sequence load elapsed time|1.04|0|31-OCT-14 08.00.00.000000 AM|
37|1|21|266013|PL/SQL compilation elapsed time|4.72|0|31-OCT-14 08.00.00.000000 AM|
37|1|21|266015|failed parse elapsed time|1.63|0|31-OCT-14 08.00.00.000000 AM|
37|1|21|266009|Java execution elapsed time|625.89|.53|31-OCT-14 08.00.00.000000 AM|
37|1|21|266011|repeated bind elapsed time|123.67|.1|31-OCT-14 08.00.00.000000 AM|
37|1|21|266012|hard parse (sharing criteria) elapsed time|6.78|0|31-OCT-14 08.00.00.000000 AM|
37|1|19|266009|Java execution elapsed time|762.02|.54|29-OCT-14 08.00.00.000000 AM|
37|1|19|266011|repeated bind elapsed time|142.76|.1|29-OCT-14 08.00.00.000000 AM|
37|1|19|266014|connection management call elapsed time|3.07|0|29-OCT-14 08.00.00.000000 AM|
37|1|19|266017|hard parse (bind mismatch) elapsed time|.26|0|29-OCT-14 08.00.00.000000 AM|
37|1|19|266010|hard parse elapsed time|313.87|.22|29-OCT-14 08.00.00.000000 AM|
37|1|19|266012|hard parse (sharing criteria) elapsed time|10.2|.01|29-OCT-14 08.00.00.000000 AM|
37|1|19|266019|background elapsed time|18338.63||29-OCT-14 08.00.00.000000 AM|
37|1|19|266016|sequence load elapsed time|2.05|0|29-OCT-14 08.00.00.000000 AM|
37|1|19|266015|failed parse elapsed time|2.04|0|29-OCT-14 08.00.00.000000 AM|
37|1|19|266018|DB time|141151.46||29-OCT-14 08.00.00.000000 AM|
37|1|19|266020|background cpu time|14522.52||29-OCT-14 08.00.00.000000 AM|
37|1|19|266008|parse time elapsed|869.52|.62|29-OCT-14 08.00.00.000000 AM|
37|1|19|266005|sql execute elapsed time|131090.46|93.03|29-OCT-14 08.00.00.000000 AM|
37|1|19|266013|PL/SQL compilation elapsed time|5.84|0|29-OCT-14 08.00.00.000000 AM|
37|1|19|266006|DB CPU|58375|41.44|29-OCT-14 08.00.00.000000 AM|
37|1|19|266007|PL/SQL execution elapsed time|10554.77|7.5|29-OCT-14 08.00.00.000000 AM|
37|1|18|266005|sql execute elapsed time|134789.35|93.08|28-OCT-14 08.00.00.000000 AM|
37|1|18|266008|parse time elapsed|810.43|.57|28-OCT-14 08.00.00.000000 AM|
37|1|18|266009|Java execution elapsed time|676.3|.47|28-OCT-14 08.00.00.000000 AM|
37|1|18|266012|hard parse (sharing criteria) elapsed time|12.98|.01|28-OCT-14 08.00.00.000000 AM|
37|1|18|266006|DB CPU|57523.85|39.76|28-OCT-14 08.00.00.000000 AM|
37|1|18|266011|repeated bind elapsed time|143.42|.1|28-OCT-14 08.00.00.000000 AM|
37|1|18|266014|connection management call elapsed time|3.11|0|28-OCT-14 08.00.00.000000 AM|
37|1|18|266019|background elapsed time|22787.22||28-OCT-14 08.00.00.000000 AM|
37|1|18|266010|hard parse elapsed time|303.57|.21|28-OCT-14 08.00.00.000000 AM|
37|1|18|266017|hard parse (bind mismatch) elapsed time|.23|0|28-OCT-14 08.00.00.000000 AM|
37|1|18|266007|PL/SQL execution elapsed time|10215.72|7.06|28-OCT-14 08.00.00.000000 AM|
37|1|18|266016|sequence load elapsed time|1.64|0|28-OCT-14 08.00.00.000000 AM|
37|1|18|266015|failed parse elapsed time|1.93|0|28-OCT-14 08.00.00.000000 AM|
37|1|18|266018|DB time|145031.4||28-OCT-14 08.00.00.000000 AM|
37|1|18|266013|PL/SQL compilation elapsed time|5.76|0|28-OCT-14 08.00.00.000000 AM|
37|1|18|266020|background cpu time|15634.34||28-OCT-14 08.00.00.000000 AM|
37|1|20|266010|hard parse elapsed time|279.84|.2|30-OCT-14 08.00.00.000000 AM|
37|1|20|266014|connection management call elapsed time|3.33|0|30-OCT-14 08.00.00.000000 AM|
37|1|20|266005|sql execute elapsed time|134449.76|93.24|30-OCT-14 08.00.00.000000 AM|
37|1|20|266013|PL/SQL compilation elapsed time|4.96|0|30-OCT-14 08.00.00.000000 AM|
37|1|20|266019|background elapsed time|20462.93||30-OCT-14 08.00.00.000000 AM|
37|1|20|266006|DB CPU|59292.82|41.16|30-OCT-14 08.00.00.000000 AM|
37|1|20|266009|Java execution elapsed time|706.84|.49|30-OCT-14 08.00.00.000000 AM|
37|1|20|266012|hard parse (sharing criteria) elapsed time|10.35|.01|30-OCT-14 08.00.00.000000 AM|
37|1|20|266015|failed parse elapsed time|2.41|0|30-OCT-14 08.00.00.000000 AM|
37|1|20|266020|background cpu time|15207.24||30-OCT-14 08.00.00.000000 AM|
37|1|20|266007|PL/SQL execution elapsed time|10749.99|7.46|30-OCT-14 08.00.00.000000 AM|
37|1|20|266016|sequence load elapsed time|1.06|0|30-OCT-14 08.00.00.000000 AM|
37|1|20|266018|DB time|144510||30-OCT-14 08.00.00.000000 AM|
37|1|20|272641|inbound PL/SQL rpc elapsed time|.07|0|30-OCT-14 08.00.00.000000 AM|
37|1|20|266011|repeated bind elapsed time|143.84|.1|30-OCT-14 08.00.00.000000 AM|
37|1|20|266008|parse time elapsed|822.63|.58|30-OCT-14 08.00.00.000000 AM|
37|1|20|266017|hard parse (bind mismatch) elapsed time|.18|0|30-OCT-14 08.00.00.000000 AM|
37|1|26|266012|hard parse (sharing criteria) elapsed time|16.54|.01|10-NOV-14 08.00.00.000000 AM|
37|1|26|266014|connection management call elapsed time|2.79|0|10-NOV-14 08.00.00.000000 AM|
37|1|26|266017|hard parse (bind mismatch) elapsed time|.12|0|10-NOV-14 08.00.00.000000 AM|
37|1|26|266018|DB time|146222.84||10-NOV-14 08.00.00.000000 AM|
37|1|26|266019|background elapsed time|19363.25||10-NOV-14 08.00.00.000000 AM|
37|1|26|266013|PL/SQL compilation elapsed time|4.41|0|10-NOV-14 08.00.00.000000 AM|
37|1|26|266005|sql execute elapsed time|135639.17|92.93|10-NOV-14 08.00.00.000000 AM|
37|1|26|266007|PL/SQL execution elapsed time|10513.15|7.21|10-NOV-14 08.00.00.000000 AM|
37|1|26|266009|Java execution elapsed time|1226.09|.84|10-NOV-14 08.00.00.000000 AM|
37|1|26|266011|repeated bind elapsed time|138.22|.1|10-NOV-14 08.00.00.000000 AM|
37|1|26|266020|background cpu time|14953.2||10-NOV-14 08.00.00.000000 AM|
37|1|26|266008|parse time elapsed|750.91|.52|10-NOV-14 08.00.00.000000 AM|
37|1|26|266010|hard parse elapsed time|256.65|.18|10-NOV-14 08.00.00.000000 AM|
37|1|26|266015|failed parse elapsed time|.83|0|10-NOV-14 08.00.00.000000 AM|
37|1|26|266016|sequence load elapsed time|1.79|0|10-NOV-14 08.00.00.000000 AM|
37|1|26|266006|DB CPU|57618.76|39.49|10-NOV-14 08.00.00.000000 AM|
37|1|23|266007|PL/SQL execution elapsed time|9886.21|3.5|04-NOV-14 08.00.00.000000 AM|
37|1|23|266015|failed parse elapsed time|2.35|0|04-NOV-14 08.00.00.000000 AM|
37|1|23|266017|hard parse (bind mismatch) elapsed time|.12|0|04-NOV-14 08.00.00.000000 AM|
37|1|23|266019|background elapsed time|19834.27||04-NOV-14 08.00.00.000000 AM|
37|1|23|266005|sql execute elapsed time|201625.5|71.19|04-NOV-14 08.00.00.000000 AM|
37|1|23|266018|DB time|283419.78||04-NOV-14 08.00.00.000000 AM|
37|1|23|266013|PL/SQL compilation elapsed time|3.68|0|04-NOV-14 08.00.00.000000 AM|
37|1|23|266016|sequence load elapsed time|1.74|0|04-NOV-14 08.00.00.000000 AM|
37|1|23|266020|background cpu time|14927.71||04-NOV-14 08.00.00.000000 AM|
37|1|23|266012|hard parse (sharing criteria) elapsed time|10.96|0|04-NOV-14 08.00.00.000000 AM|
37|1|23|266008|parse time elapsed|663.22|.24|04-NOV-14 08.00.00.000000 AM|
37|1|23|266009|Java execution elapsed time|791.95|.28|04-NOV-14 08.00.00.000000 AM|
37|1|23|266010|hard parse elapsed time|241.89|.09|04-NOV-14 08.00.00.000000 AM|
37|1|23|266011|repeated bind elapsed time|145.34|.05|04-NOV-14 08.00.00.000000 AM|
37|1|23|266014|connection management call elapsed time|5.08|0|04-NOV-14 08.00.00.000000 AM|
37|1|23|266006|DB CPU|57071.72|20.18|04-NOV-14 08.00.00.000000 AM|
37|1|24|266011|repeated bind elapsed time|133.81|.1|05-NOV-14 08.00.00.000000 AM|
37|1|24|266020|background cpu time|14002.15||05-NOV-14 08.00.00.000000 AM|
37|1|24|266006|DB CPU|54643.28|39.28|05-NOV-14 08.00.00.000000 AM|
37|1|24|266005|sql execute elapsed time|126949.9|91.13|05-NOV-14 08.00.00.000000 AM|
37|1|24|266015|failed parse elapsed time|1.59|0|05-NOV-14 08.00.00.000000 AM|
37|1|24|266007|PL/SQL execution elapsed time|10225.86|7.34|05-NOV-14 08.00.00.000000 AM|
37|1|24|266019|background elapsed time|18326.82||05-NOV-14 08.00.00.000000 AM|
37|1|24|266008|parse time elapsed|684.13|.5|05-NOV-14 08.00.00.000000 AM|
37|1|24|266013|PL/SQL compilation elapsed time|4.13|0|05-NOV-14 08.00.00.000000 AM|
37|1|24|266014|connection management call elapsed time|2.72|0|05-NOV-14 08.00.00.000000 AM|
37|1|24|266012|hard parse (sharing criteria) elapsed time|13.54|.01|05-NOV-14 08.00.00.000000 AM|
37|1|24|266017|hard parse (bind mismatch) elapsed time|.14|0|05-NOV-14 08.00.00.000000 AM|
37|1|24|266018|DB time|139525.08||05-NOV-14 08.00.00.000000 AM|
37|1|24|266009|Java execution elapsed time|882.72|.63|05-NOV-14 08.00.00.000000 AM|
37|1|24|266010|hard parse elapsed time|245.71|.18|05-NOV-14 08.00.00.000000 AM|
37|1|24|266016|sequence load elapsed time|1.43|0|05-NOV-14 08.00.00.000000 AM|
37|1|25|266005|sql execute elapsed time|124921.38|93.21|06-NOV-14 08.00.00.000000 AM|
37|1|25|266007|PL/SQL execution elapsed time|10068.98|7.52|06-NOV-14 08.00.00.000000 AM|
37|1|25|266017|hard parse (bind mismatch) elapsed time|.2|0|06-NOV-14 08.00.00.000000 AM|
37|1|25|266013|PL/SQL compilation elapsed time|4.32|0|06-NOV-14 08.00.00.000000 AM|
37|1|25|266014|connection management call elapsed time|2.87|0|06-NOV-14 08.00.00.000000 AM|
37|1|25|266016|sequence load elapsed time|2.66|0|06-NOV-14 08.00.00.000000 AM|
37|1|25|266010|hard parse elapsed time|248.02|.19|06-NOV-14 08.00.00.000000 AM|
37|1|25|266006|DB CPU|54130.94|40.43|06-NOV-14 08.00.00.000000 AM|
37|1|25|266008|parse time elapsed|655.93|.49|06-NOV-14 08.00.00.000000 AM|
37|1|25|266015|failed parse elapsed time|1.43|0|06-NOV-14 08.00.00.000000 AM|
37|1|25|266018|DB time|134282.13||06-NOV-14 08.00.00.000000 AM|
37|1|25|266019|background elapsed time|17636.63||06-NOV-14 08.00.00.000000 AM|
37|1|25|266011|repeated bind elapsed time|135.35|.1|06-NOV-14 08.00.00.000000 AM|
37|1|25|266020|background cpu time|13992.39||06-NOV-14 08.00.00.000000 AM|
37|1|25|266009|Java execution elapsed time|701.99|.52|06-NOV-14 08.00.00.000000 AM|
37|1|25|266012|hard parse (sharing criteria) elapsed time|9.08|.01|06-NOV-14 08.00.00.000000 AM|
37|1|27|266018|DB time|134275.77||11-NOV-14 08.00.00.000000 AM|
37|1|27|266016|sequence load elapsed time|1.26|0|11-NOV-14 08.00.00.000000 AM|
37|1|27|266019|background elapsed time|19469.8||11-NOV-14 08.00.00.000000 AM|
37|1|27|266005|sql execute elapsed time|124600.69|92.93|11-NOV-14 08.00.00.000000 AM|
37|1|27|266009|Java execution elapsed time|772.52|.58|11-NOV-14 08.00.00.000000 AM|
37|1|27|266013|PL/SQL compilation elapsed time|3.77|0|11-NOV-14 08.00.00.000000 AM|
37|1|27|266014|connection management call elapsed time|2.98|0|11-NOV-14 08.00.00.000000 AM|
37|1|27|266008|parse time elapsed|725.88|.53|11-NOV-14 08.00.00.000000 AM|
37|1|27|266010|hard parse elapsed time|234.32|.17|11-NOV-14 08.00.00.000000 AM|
37|1|27|266012|hard parse (sharing criteria) elapsed time|6.35|0|11-NOV-14 08.00.00.000000 AM|
37|1|27|266020|background cpu time|14308.74||11-NOV-14 08.00.00.000000 AM|
37|1|27|266017|hard parse (bind mismatch) elapsed time|.26|0|11-NOV-14 08.00.00.000000 AM|
37|1|27|266006|DB CPU|54027.09|40.34|11-NOV-14 08.00.00.000000 AM|
37|1|27|266007|PL/SQL execution elapsed time|10078.09|7.52|11-NOV-14 08.00.00.000000 AM|
37|1|27|266011|repeated bind elapsed time|131.3|.1|11-NOV-14 08.00.00.000000 AM|
37|1|27|266015|failed parse elapsed time|.75|0|11-NOV-14 08.00.00.000000 AM|
37|1|28|266012|hard parse (sharing criteria) elapsed time|7.68|0|12-NOV-14 08.00.00.000000 AM|
37|1|28|266010|hard parse elapsed time|268.58|.19|12-NOV-14 08.00.00.000000 AM|
37|1|28|266018|DB time|139774.96||12-NOV-14 08.00.00.000000 AM|
37|1|28|266005|sql execute elapsed time|129577.19|92.83|12-NOV-14 08.00.00.000000 AM|
37|1|28|266006|DB CPU|55825.4|40.04|12-NOV-14 08.00.00.000000 AM|
37|1|28|266009|Java execution elapsed time|698.2|.5|12-NOV-14 08.00.00.000000 AM|
37|1|28|266014|connection management call elapsed time|3.17|0|12-NOV-14 08.00.00.000000 AM|
37|1|28|266015|failed parse elapsed time|1.54|0|12-NOV-14 08.00.00.000000 AM|
37|1|28|266017|hard parse (bind mismatch) elapsed time|.15|0|12-NOV-14 08.00.00.000000 AM|
37|1|28|266019|background elapsed time|18681.52||12-NOV-14 08.00.00.000000 AM|
37|1|28|266020|background cpu time|14364.03||12-NOV-14 08.00.00.000000 AM|
37|1|28|266007|PL/SQL execution elapsed time|10347.91|7.42|12-NOV-14 08.00.00.000000 AM|
37|1|28|266008|parse time elapsed|795.79|.57|12-NOV-14 08.00.00.000000 AM|
37|1|28|266011|repeated bind elapsed time|135.39|.1|12-NOV-14 08.00.00.000000 AM|
37|1|28|266013|PL/SQL compilation elapsed time|4.89|0|12-NOV-14 08.00.00.000000 AM|
37|1|28|266016|sequence load elapsed time|1.9|0|12-NOV-14 08.00.00.000000 AM|
37|1|29|266005|sql execute elapsed time|123964.45|93.34|13-NOV-14 08.00.00.000000 AM|
37|1|29|266014|connection management call elapsed time|2.84|0|13-NOV-14 08.00.00.000000 AM|
37|1|29|266015|failed parse elapsed time|1.08|0|13-NOV-14 08.00.00.000000 AM|
37|1|29|266020|background cpu time|14591.23||13-NOV-14 08.00.00.000000 AM|
37|1|29|266013|PL/SQL compilation elapsed time|3.52|0|13-NOV-14 08.00.00.000000 AM|
37|1|29|266016|sequence load elapsed time|1.17|0|13-NOV-14 08.00.00.000000 AM|
37|1|29|266017|hard parse (bind mismatch) elapsed time|.3|0|13-NOV-14 08.00.00.000000 AM|
37|1|29|266019|background elapsed time|19997.51||13-NOV-14 08.00.00.000000 AM|
37|1|29|266018|DB time|132983.18||13-NOV-14 08.00.00.000000 AM|
37|1|29|266006|DB CPU|53663.52|40.44|13-NOV-14 08.00.00.000000 AM|
37|1|29|266011|repeated bind elapsed time|131.73|.1|13-NOV-14 08.00.00.000000 AM|
37|1|29|266007|PL/SQL execution elapsed time|9880.99|7.45|13-NOV-14 08.00.00.000000 AM|
37|1|29|266008|parse time elapsed|644.18|.48|13-NOV-14 08.00.00.000000 AM|
37|1|29|266010|hard parse elapsed time|224.22|.17|13-NOV-14 08.00.00.000000 AM|
37|1|29|266009|Java execution elapsed time|689.12|.52|13-NOV-14 08.00.00.000000 AM|
37|1|29|266012|hard parse (sharing criteria) elapsed time|6.99|0|13-NOV-14 08.00.00.000000 AM|
37|1|30|266010|hard parse elapsed time|183.25|.15|14-NOV-14 08.00.00.000000 AM|
37|1|30|266005|sql execute elapsed time|117278.79|93.53|14-NOV-14 08.00.00.000000 AM|
37|1|30|266007|PL/SQL execution elapsed time|9454.44|7.55|14-NOV-14 08.00.00.000000 AM|
37|1|30|266009|Java execution elapsed time|655.62|.52|14-NOV-14 08.00.00.000000 AM|
37|1|30|266008|parse time elapsed|603.07|.48|14-NOV-14 08.00.00.000000 AM|
37|1|30|266018|DB time|125557.29||14-NOV-14 08.00.00.000000 AM|
37|1|30|266006|DB CPU|50522.41|40.32|14-NOV-14 08.00.00.000000 AM|
37|1|30|266013|PL/SQL compilation elapsed time|3.1|0|14-NOV-14 08.00.00.000000 AM|
37|1|30|266011|repeated bind elapsed time|126.33|.1|14-NOV-14 08.00.00.000000 AM|
37|1|30|266012|hard parse (sharing criteria) elapsed time|5.5|0|14-NOV-14 08.00.00.000000 AM|
37|1|30|266019|background elapsed time|19665.36||14-NOV-14 08.00.00.000000 AM|
37|1|30|266016|sequence load elapsed time|.98|0|14-NOV-14 08.00.00.000000 AM|
37|1|30|266017|hard parse (bind mismatch) elapsed time|.14|0|14-NOV-14 08.00.00.000000 AM|
37|1|30|266014|connection management call elapsed time|2.84|0|14-NOV-14 08.00.00.000000 AM|
37|1|30|266015|failed parse elapsed time|2.19|0|14-NOV-14 08.00.00.000000 AM|
37|1|30|266020|background cpu time|14433.06||14-NOV-14 08.00.00.000000 AM|
37|1|31|266019|background elapsed time|20891.96||17-NOV-14 08.00.00.000000 AM|
37|1|31|266006|DB CPU|56104.66|38.63|17-NOV-14 08.00.00.000000 AM|
37|1|31|266011|repeated bind elapsed time|139.74|.1|17-NOV-14 08.00.00.000000 AM|
37|1|31|266014|connection management call elapsed time|2.79|0|17-NOV-14 08.00.00.000000 AM|
37|1|31|266007|PL/SQL execution elapsed time|10285.91|7.08|17-NOV-14 08.00.00.000000 AM|
37|1|31|266008|parse time elapsed|639.95|.44|17-NOV-14 08.00.00.000000 AM|
37|1|31|266015|failed parse elapsed time|1.57|0|17-NOV-14 08.00.00.000000 AM|
37|1|31|266005|sql execute elapsed time|135515.52|93.23|17-NOV-14 08.00.00.000000 AM|
37|1|31|266009|Java execution elapsed time|696.34|.48|17-NOV-14 08.00.00.000000 AM|
37|1|31|266010|hard parse elapsed time|213.33|.15|17-NOV-14 08.00.00.000000 AM|
37|1|31|266013|PL/SQL compilation elapsed time|3.46|0|17-NOV-14 08.00.00.000000 AM|
37|1|31|266018|DB time|145585.83||17-NOV-14 08.00.00.000000 AM|
37|1|31|266017|hard parse (bind mismatch) elapsed time|.19|0|17-NOV-14 08.00.00.000000 AM|
37|1|31|266020|background cpu time|15457.24||17-NOV-14 08.00.00.000000 AM|
37|1|31|266012|hard parse (sharing criteria) elapsed time|7.43|0|17-NOV-14 08.00.00.000000 AM|
37|1|31|266016|sequence load elapsed time|1.19|0|17-NOV-14 08.00.00.000000 AM|
37|1|35|266010|hard parse elapsed time|295.49|.25|21-NOV-14 08.00.00.000000 AM|
37|1|35|266011|repeated bind elapsed time|120.16|.1|21-NOV-14 08.00.00.000000 AM|
37|1|35|266017|hard parse (bind mismatch) elapsed time|.32|0|21-NOV-14 08.00.00.000000 AM|
37|1|35|266014|connection management call elapsed time|4.24|0|21-NOV-14 08.00.00.000000 AM|
37|1|35|266016|sequence load elapsed time|1.35|0|21-NOV-14 08.00.00.000000 AM|
37|1|35|266020|background cpu time|13370.01||21-NOV-14 08.00.00.000000 AM|
37|1|35|266018|DB time|120393.8||21-NOV-14 08.00.00.000000 AM|
37|1|35|266008|parse time elapsed|785.8|.65|21-NOV-14 08.00.00.000000 AM|
37|1|35|266019|background elapsed time|16727.96||21-NOV-14 08.00.00.000000 AM|
37|1|35|266005|sql execute elapsed time|112671.78|93.7|21-NOV-14 08.00.00.000000 AM|
37|1|35|266012|hard parse (sharing criteria) elapsed time|10.02|.01|21-NOV-14 08.00.00.000000 AM|
37|1|35|266013|PL/SQL compilation elapsed time|5.87|0|21-NOV-14 08.00.00.000000 AM|
37|1|35|266006|DB CPU|49783.32|41.42|21-NOV-14 08.00.00.000000 AM|
37|1|35|266007|PL/SQL execution elapsed time|9190.88|7.65|21-NOV-14 08.00.00.000000 AM|
37|1|35|266009|Java execution elapsed time|666.86|.55|21-NOV-14 08.00.00.000000 AM|
37|1|35|266015|failed parse elapsed time|4.05|0|21-NOV-14 08.00.00.000000 AM|
37|1|36|266012|hard parse (sharing criteria) elapsed time|7.91|.01|24-NOV-14 08.00.00.000000 AM|
37|1|36|266009|Java execution elapsed time|699.84|.5|24-NOV-14 08.00.00.000000 AM|
37|1|36|266013|PL/SQL compilation elapsed time|4.7|0|24-NOV-14 08.00.00.000000 AM|
37|1|36|266015|failed parse elapsed time|.81|0|24-NOV-14 08.00.00.000000 AM|
37|1|36|266018|DB time|139606.59||24-NOV-14 08.00.00.000000 AM|
37|1|36|266008|parse time elapsed|805.47|.58|24-NOV-14 08.00.00.000000 AM|
37|1|36|266010|hard parse elapsed time|257.3|.18|24-NOV-14 08.00.00.000000 AM|
37|1|36|266016|sequence load elapsed time|1.28|0|24-NOV-14 08.00.00.000000 AM|
37|1|36|266019|background elapsed time|19011.71||24-NOV-14 08.00.00.000000 AM|
37|1|36|266007|PL/SQL execution elapsed time|10107.95|7.26|24-NOV-14 08.00.00.000000 AM|
37|1|36|266014|connection management call elapsed time|2.81|0|24-NOV-14 08.00.00.000000 AM|
37|1|36|266011|repeated bind elapsed time|132.92|.1|24-NOV-14 08.00.00.000000 AM|
37|1|36|266017|hard parse (bind mismatch) elapsed time|.29|0|24-NOV-14 08.00.00.000000 AM|
37|1|36|266005|sql execute elapsed time|129818.48|93.12|24-NOV-14 08.00.00.000000 AM|
37|1|36|266006|DB CPU|54482.16|39.1|24-NOV-14 08.00.00.000000 AM|
37|1|36|266020|background cpu time|14620.88||24-NOV-14 08.00.00.000000 AM|
37|1|32|266019|background elapsed time|18837.65||18-NOV-14 08.00.00.000000 AM|
37|1|32|266010|hard parse elapsed time|202.46|.15|18-NOV-14 08.00.00.000000 AM|
37|1|32|266015|failed parse elapsed time|1.07|0|18-NOV-14 08.00.00.000000 AM|
37|1|32|266016|sequence load elapsed time|1.71|0|18-NOV-14 08.00.00.000000 AM|
37|1|32|266017|hard parse (bind mismatch) elapsed time|.26|0|18-NOV-14 08.00.00.000000 AM|
37|1|32|266007|PL/SQL execution elapsed time|10113|7.36|18-NOV-14 08.00.00.000000 AM|
37|1|32|266018|DB time|137667.34||18-NOV-14 08.00.00.000000 AM|
37|1|32|266008|parse time elapsed|714.45|.52|18-NOV-14 08.00.00.000000 AM|
37|1|32|266013|PL/SQL compilation elapsed time|2.83|0|18-NOV-14 08.00.00.000000 AM|
37|1|32|266014|connection management call elapsed time|2.93|0|18-NOV-14 08.00.00.000000 AM|
37|1|32|266020|background cpu time|14610.49||18-NOV-14 08.00.00.000000 AM|
37|1|32|266005|sql execute elapsed time|128043.61|93.1|18-NOV-14 08.00.00.000000 AM|
37|1|32|266006|DB CPU|54390.23|39.58|18-NOV-14 08.00.00.000000 AM|
37|1|32|266011|repeated bind elapsed time|133.97|.1|18-NOV-14 08.00.00.000000 AM|
37|1|32|266012|hard parse (sharing criteria) elapsed time|8.94|.01|18-NOV-14 08.00.00.000000 AM|
37|1|32|266009|Java execution elapsed time|696.57|.51|18-NOV-14 08.00.00.000000 AM|
37|1|33|266009|Java execution elapsed time|751.74|.57|19-NOV-14 08.00.00.000000 AM|
37|1|33|266014|connection management call elapsed time|1.42|0|19-NOV-14 08.00.00.000000 AM|
37|1|33|266015|failed parse elapsed time|1.1|0|19-NOV-14 08.00.00.000000 AM|
37|1|33|266006|DB CPU|53197.93|39.9|19-NOV-14 08.00.00.000000 AM|
37|1|33|266007|PL/SQL execution elapsed time|10048.82|7.54|19-NOV-14 08.00.00.000000 AM|
37|1|33|266010|hard parse elapsed time|199.8|.15|19-NOV-14 08.00.00.000000 AM|
37|1|33|266008|parse time elapsed|625.02|.47|19-NOV-14 08.00.00.000000 AM|
37|1|33|266019|background elapsed time|17895.51||19-NOV-14 08.00.00.000000 AM|
37|1|33|266011|repeated bind elapsed time|131.86|.1|19-NOV-14 08.00.00.000000 AM|
37|1|33|266013|PL/SQL compilation elapsed time|2.8|0|19-NOV-14 08.00.00.000000 AM|
