site_id|config_id|run_id|stat_id|stat_name|stat_requests|stat_succ_gets|stat_fail_gets|stat_waits|stat_wt_ts|stat_avg_wttms|start_time
37|1|168|266644|HW-Segment High Water Mark|50984.94|50978.13|7.19|2786.81|1.94|.71|30-MAR-15 01.00.00.000000 AM
37|1|168|266647|TT-Tablespace|23894.19|23894.19|0|1570|.75|.29|30-MAR-15 01.00.00.000000 AM
37|1|168|266660|MS-Materialized View Refresh Log|31.13|31.13|0|29.13|0|.42|30-MAR-15 01.00.00.000000 AM
37|1|168|267324|JS-Job Scheduler (q mem clnup lck)|3728.38|3728.38|0|0|0||30-MAR-15 01.00.00.000000 AM
37|1|168|282928|IT-In-Mem Temp Table Meta Creation|6.29|6.29|0|0|0||30-MAR-15 01.00.00.000000 AM
37|1|168|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|13093.75|13093.75|0|6049|12.25|2.02|30-MAR-15 01.00.00.000000 AM
37|1|168|266646|XR-Quiesce / Force Logging (database force logging)|2376|2376|0|2226.38|.94|.34|30-MAR-15 01.00.00.000000 AM
37|1|168|266648|FB-Format Block|1189.19|1189.19|0|1113.81|.19|.38|30-MAR-15 01.00.00.000000 AM
37|1|168|266668|AF-Advisor Framework (task serialization)|14.75|14.75|0|2.13|0|.94|30-MAR-15 01.00.00.000000 AM
37|1|168|267323|JS-Job Scheduler (queue lock)|46213|46213|0|.19|0|0|30-MAR-15 01.00.00.000000 AM
37|1|168|282923|MR-Media Recovery|1215141.19|1215095.06|0|0|0||30-MAR-15 01.00.00.000000 AM
37|1|168|282929|DD-ASM Local Disk Group|2470.81|2470.81|0|0|0||30-MAR-15 01.00.00.000000 AM
37|1|168|266637|JI-Materialized View|10.5|10.5|0|9.94|15.19|1541.87|30-MAR-15 01.00.00.000000 AM
37|1|168|266639|DW-In memory Dispenser|14076.75|3730.69|10346.06|5653.75|3.19|.56|30-MAR-15 01.00.00.000000 AM
37|1|168|266643|TM-DML|5061278.13|5061188.19|0|102.38|2.81|25.88|30-MAR-15 01.00.00.000000 AM
37|1|168|266650|TO-Temp Object|13604.88|13604.88|0|426.63|0|.3|30-MAR-15 01.00.00.000000 AM
37|1|168|266670|TS-Temporary Segment|10|10|0|1.67|0|0|30-MAR-15 01.00.00.000000 AM
37|1|168|282924|WG-Write gather local enqueue (lock fso)|254597.44|254597.19|0|0|0||30-MAR-15 01.00.00.000000 AM
37|1|168|267157|SR-Synchronized Replication|1|1|0|.5|0|0|30-MAR-15 01.00.00.000000 AM
37|1|165|266638|WF-AWR Flush|57.19|57.13|.06|42.94|16.06|374.03|26-MAR-15 10.00.00.000000 PM
37|1|165|266639|DW-In memory Dispenser|6047.13|2388.5|3658.63|2973.88|1.56|.6|26-MAR-15 10.00.00.000000 PM
37|1|165|266647|TT-Tablespace|23735.13|23735.19|0|2951.75|.94|.35|26-MAR-15 10.00.00.000000 PM
37|1|165|266649|TX-Transaction (index contention)|1409.19|1409.19|0|1405.19|1.13|.8|26-MAR-15 10.00.00.000000 PM
37|1|165|266650|TO-Temp Object|9577.81|9577.81|0|1345.81|.25|.32|26-MAR-15 10.00.00.000000 PM
37|1|165|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|13.69|13.69|0|11.06|0|.43|26-MAR-15 10.00.00.000000 PM
37|1|165|266659|US-Undo Segment|2440.56|2440.56|0|2248.44|1.19|.49|26-MAR-15 10.00.00.000000 PM
37|1|165|266666|DR-Distributed Recovery|4|4|0|4|0|0|26-MAR-15 10.00.00.000000 PM
37|1|165|267983|CU-Cursor|2310.81|2310.81|0|.06|0|30|26-MAR-15 10.00.00.000000 PM
37|1|165|268450|PR-Process Startup|546|546|0|1.38|0|26.15|26-MAR-15 10.00.00.000000 PM
37|1|165|282931|JD-Job Queue Date|255.38|255.38|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|278736|RS-Reclaimable Space (prevent file delete)|213.33|213.33|0|202|0|.46|26-MAR-15 10.00.00.000000 PM
37|1|165|278737|CT-Block Change Tracking (state)|10.67|10.67|0|10.67|0|.61|26-MAR-15 10.00.00.000000 PM
37|1|165|267324|JS-Job Scheduler (q mem clnup lck)|3859|3859|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|282923|MR-Media Recovery|947463.31|947387.94|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|284063|BF-BLOOM FILTER (allocation contention)|75|54|21|8|0|0|26-MAR-15 10.00.00.000000 PM
37|1|165|266662|XL-ASM Extent Fault Lock (fault extent map)|225.4|225.4|0|.1|0|40|26-MAR-15 10.00.00.000000 PM
37|1|165|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|104341.63|104341.63|0|47855.94|100.56|2.1|26-MAR-15 10.00.00.000000 PM
37|1|165|266641|CF-Controlfile Transaction|18240.75|18153.13|87.63|1440.75|2.38|1.66|26-MAR-15 10.00.00.000000 PM
37|1|165|266644|HW-Segment High Water Mark|57973.56|57965.31|8.38|3527.38|2.19|.53|26-MAR-15 10.00.00.000000 PM
37|1|165|266653|CO-KTUCLO Master Slave enq (master slave det)|2384.47|0|2384.47|2384.13|.6|.24|26-MAR-15 10.00.00.000000 PM
37|1|165|266663|WL-Being Written Redo Log|8.19|6.56|1.63|6.13|0|.44|26-MAR-15 10.00.00.000000 PM
37|1|165|273676|TQ-Queue table enqueue (DDL contention)|2|2|0|1|0|0|26-MAR-15 10.00.00.000000 PM
37|1|165|282920|WR-LNS archiving log|6.5|6.5|0|6.19|0|.25|26-MAR-15 10.00.00.000000 PM
37|1|165|282924|WG-Write gather local enqueue (lock fso)|712362.44|712361.88|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|282927|WG-Write gather local enqueue (delete fso)|232791.63|232791.88|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|282928|IT-In-Mem Temp Table Meta Creation|3.09|3.09|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|284479|ZH-Compression Analyzer (compression analysis)|230|230|0|230|0|.3|26-MAR-15 10.00.00.000000 PM
37|1|165|266635|TX-Transaction (row lock contention)|307586.94|253066.38|54521.38|289759.56|6998.88|24.16|26-MAR-15 10.00.00.000000 PM
37|1|165|266640|PS-PX Process Reservation|21750.19|21712.44|32|6819.88|5.25|.84|26-MAR-15 10.00.00.000000 PM
37|1|165|266645|TX-Transaction|795809.56|795761.06|72.13|15.88|.19|63.8|26-MAR-15 10.00.00.000000 PM
37|1|165|266656|SQ-Sequence Cache|60.63|60.63|0|2|0|3.35|26-MAR-15 10.00.00.000000 PM
37|1|165|272509|RO-Multiple Object Reuse (fast object reuse)|21.88|21.88|0|10.31|0|5.16|26-MAR-15 10.00.00.000000 PM
37|1|165|282925|SE-Session Migration|7080.69|7083.69|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|266670|TS-Temporary Segment|8210|8210|0|6756|2|.14|26-MAR-15 10.00.00.000000 PM
37|1|165|282934|TQ-Queue table enqueue (INI contention)|4|4|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|266651|TX-Transaction (allocate ITL entry)|8.19|8.19|0|8.19|0|2.25|26-MAR-15 10.00.00.000000 PM
37|1|165|266667|MW-MWIN Schedule|4|4|0|3.75|0|1|26-MAR-15 10.00.00.000000 PM
37|1|165|282929|DD-ASM Local Disk Group|2840|2840|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|282933|FP-File Object (global fob contention)|25.88|25.88|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|284444|TK-Auto Task Serialization (Auto Task Serialization)|12|12|0|11.81|0|.49|26-MAR-15 10.00.00.000000 PM
37|1|165|268163|FU-DBFUS|1|1|0|.8|0|0|26-MAR-15 10.00.00.000000 PM
37|1|165|266637|JI-Materialized View|7.81|7.81|0|7.63|6.88|1111.43|26-MAR-15 10.00.00.000000 PM
37|1|165|266643|TM-DML|3892807.5|3892754.81|0|766.63|2.81|6.78|26-MAR-15 10.00.00.000000 PM
37|1|165|266652|TA-Instance Undo|47.44|47.44|0|46.88|0|.5|26-MAR-15 10.00.00.000000 PM
37|1|165|282919|WT-AWR CDB-Wide Table Lock|55|55|0|34.38|0|.79|26-MAR-15 10.00.00.000000 PM
37|1|165|282922|IS-Instance State|2470997.63|2470997.63|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|282926|SJ-KTSJ Slave Task Cancel (Slave Task Cancel)|19591.31|19590.5|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|282935|SH-Active Session History Flushing|13.88|13.81|.06|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|282936|RS-Reclaimable Space (read alert level)|8|8|0|0|0||26-MAR-15 10.00.00.000000 PM
37|1|165|266657|UL-User-defined|116.94|116.94|0|100.69|0|.38|26-MAR-15 10.00.00.000000 PM
37|1|165|266658|CR-Reuse Block Range (block range reuse ckpt)|111113.13|111100.5|0|562.75|.13|.47|26-MAR-15 10.00.00.000000 PM
37|1|165|266660|MS-Materialized View Refresh Log|22.69|22.69|0|21.75|0|.23|26-MAR-15 10.00.00.000000 PM
37|1|165|266661|TD-KTF map table enqueue (KTF dump entries)|23.81|23.81|0|22.31|0|.67|26-MAR-15 10.00.00.000000 PM
37|1|165|266665|AE-Edition Lock (lock)|2433.88|2433.88|0|25.69|0|.96|26-MAR-15 10.00.00.000000 PM
