site_id|config_id|run_id|stat_id|stat_name|stat_total|stat_lessonems|stat_lesstenms|stat_lesshunms|stat_lessones|stat_lesstens|start_time
37|1|434|266485|Pins|555952|92.83|7|.17|0|0|25-SEP-15 10.00.00.000000 PM
37|1|444|266485|Pins|486259|79.48|19.43|1.09|.01||01-OCT-15 08.00.00.000000 AM
37|1|444|266487|Writes|17436977|21.99|43.92|33.8|.29|0|01-OCT-15 08.00.00.000000 AM
37|1|444|266486|Flushes|853318|34.68|60.91|4.39|.01|0|01-OCT-15 08.00.00.000000 AM
37|1|439|266487|Writes|10342067|25.03|47.02|27.7|.25|0|29-SEP-15 10.00.00.000000 PM
37|1|439|266485|Pins|587757|86.47|13.15|.37|.01|0|29-SEP-15 10.00.00.000000 PM
37|1|439|266486|Flushes|907264|52.21|46.5|1.28|0|0|29-SEP-15 10.00.00.000000 PM
37|1|440|266487|Writes|16922787|21.38|43.25|35.19|.18|0|29-SEP-15 08.00.00.000000 AM
37|1|440|266486|Flushes|904897|31.03|64.6|4.37|0|0|29-SEP-15 08.00.00.000000 AM
37|1|440|266485|Pins|572527|78.76|20.26|.98|0||29-SEP-15 08.00.00.000000 AM
37|1|441|266485|Pins|559097|85.94|13.65|.41|.01|0|30-SEP-15 10.00.00.000000 PM
37|1|441|266486|Flushes|838064|50.43|47.9|1.66|.01|0|30-SEP-15 10.00.00.000000 PM
37|1|441|266487|Writes|10096403|29.04|44.58|26.17|.2|0|30-SEP-15 10.00.00.000000 PM
37|1|442|266486|Flushes|882378|33.79|61.87|4.34|.01|0|30-SEP-15 08.00.00.000000 AM
37|1|442|266487|Writes|17600169|20.48|43.34|35.96|.22|0|30-SEP-15 08.00.00.000000 AM
37|1|442|266485|Pins|539738|79.4|19.58|1.02|.01|0|30-SEP-15 08.00.00.000000 AM
37|1|443|266486|Flushes|954649|60.68|38.56|.75|0|0|01-OCT-15 10.00.00.000000 PM
37|1|443|266485|Pins|630821|88.53|11.24|.23|0|0|01-OCT-15 10.00.00.000000 PM
37|1|443|266487|Writes|6731305|39.48|43.78|16.56|.19|0|01-OCT-15 10.00.00.000000 PM
37|1|447|266487|Writes|16923144|46.25|49.62|4.11|.01||08-OCT-15 03.00.00.000000 PM
37|1|447|266486|Flushes|1177280|79.91|19.99|.11|0|0|08-OCT-15 03.00.00.000000 PM
37|1|447|266485|Pins|510377|89.54|10.24|.22|.01|0|08-OCT-15 03.00.00.000000 PM
37|1|448|266487|Writes|15045022|47.91|47.11|4.97|.01||09-OCT-15 03.00.00.000000 PM
37|1|448|266485|Pins|487449|92.06|7.8|.14|0|0|09-OCT-15 03.00.00.000000 PM
37|1|448|266486|Flushes|1224832|82.89|16.94|.17|0|0|09-OCT-15 03.00.00.000000 PM
37|1|449|266485|Pins|424622|90.8|9.04|.16|0||12-OCT-15 03.00.00.000000 PM
37|1|449|266486|Flushes|1139372|81.42|18.42|.15|.01|0|12-OCT-15 03.00.00.000000 PM
37|1|449|266487|Writes|16808865|46.55|48.5|4.94|0||12-OCT-15 03.00.00.000000 PM
37|1|446|266485|Pins|439085|90.59|9.25|.14|.03|0|07-OCT-15 03.00.00.000000 PM
37|1|446|266486|Flushes|1184406|80.35|19.52|.13|0|0|07-OCT-15 03.00.00.000000 PM
37|1|446|266487|Writes|18365090|58.42|36.33|5.24|.01||07-OCT-15 03.00.00.000000 PM
37|1|445|266487|Writes|17712514|52.42|43.22|4.29|.07||06-OCT-15 03.00.00.000000 PM
37|1|445|266486|Flushes|1170133|80.27|19.55|.17|0|0|06-OCT-15 03.00.00.000000 PM
37|1|445|266485|Pins|464941|91.6|8.3|.1|0|0|06-OCT-15 03.00.00.000000 PM
37|1|450|266486|Flushes|1187119|78.84|20.9|.26|0|0|13-OCT-15 03.00.00.000000 PM
37|1|450|266487|Writes|17742526|45.63|48.98|5.32|.08||13-OCT-15 03.00.00.000000 PM
37|1|450|266485|Pins|478135|89.2|10.61|.18|.01|0|13-OCT-15 03.00.00.000000 PM
37|1|452|266486|Flushes|1150120|82.12|17.5|.37|0|0|15-OCT-15 03.00.00.000000 PM
37|1|452|266487|Writes|16796493|46.06|48.55|5.34|.05||15-OCT-15 03.00.00.000000 PM
37|1|452|266485|Pins|410035|91.06|8.76|.17|0|0|15-OCT-15 03.00.00.000000 PM
37|1|454|266486|Flushes|1214367|77.92|21.8|.28|0|0|19-OCT-15 03.00.00.000000 PM
37|1|454|266485|Pins|430348|89.04|10.76|.19|0|0|19-OCT-15 03.00.00.000000 PM
37|1|454|266487|Writes|18320188|46.18|48.64|5.19|0||19-OCT-15 03.00.00.000000 PM
37|1|451|266487|Writes|18048271|44.9|48.94|6.16|0||14-OCT-15 03.00.00.000000 PM
37|1|451|266485|Pins|464618|92.73|7.11|.16|0|.01|14-OCT-15 03.00.00.000000 PM
37|1|451|266486|Flushes|1166062|85.51|14.22|.27|0|0|14-OCT-15 03.00.00.000000 PM
37|1|453|266487|Writes|16168141|46.76|48.16|5.05|.03||16-OCT-15 03.00.00.000000 PM
37|1|453|266485|Pins|458868|91.1|8.75|.14|0|0|16-OCT-15 03.00.00.000000 PM
37|1|453|266486|Flushes|1142237|81.65|18.04|.31|0|0|16-OCT-15 03.00.00.000000 PM
37|1|459|266485|Pins|404382|93.33|6.55|.12|0|0|26-OCT-15 03.00.00.000000 PM
37|1|459|266486|Flushes|1144440|88.3|11.51|.18|0|0|26-OCT-15 03.00.00.000000 PM
37|1|459|266487|Writes|16003072|51.76|44.59|3.64|0||26-OCT-15 03.00.00.000000 PM
37|1|457|266487|Writes|15037389|50.05|45.99|3.95|.01|.02|22-OCT-15 03.00.00.000000 PM
37|1|457|266486|Flushes|1167760|80.6|19.31|.08|.01|.01|22-OCT-15 03.00.00.000000 PM
37|1|457|266485|Pins|432235|90.31|9.55|.13|.01|.01|22-OCT-15 03.00.00.000000 PM
37|1|455|266486|Flushes|1116857|78.54|21.18|.28|.01|0|20-OCT-15 03.00.00.000000 PM
37|1|455|266485|Pins|396209|89.7|10.11|.18|.01|0|20-OCT-15 03.00.00.000000 PM
37|1|455|266487|Writes|17450400|45.69|48.04|6.26|.01||20-OCT-15 03.00.00.000000 PM
37|1|458|266486|Flushes|1116935|81.72|18.2|.08|0|0|23-OCT-15 03.00.00.000000 PM
37|1|458|266487|Writes|13634144|49.98|46.18|3.82|.01|0|23-OCT-15 03.00.00.000000 PM
37|1|458|266485|Pins|397467|90.92|8.93|.15|0|0|23-OCT-15 03.00.00.000000 PM
37|1|456|266487|Writes|16958174|46.72|48.84|4.41|.03||21-OCT-15 03.00.00.000000 PM
37|1|456|266485|Pins|471955|89.69|10.17|.13|.01|0|21-OCT-15 03.00.00.000000 PM
37|1|456|266486|Flushes|1165401|79.03|20.86|.11|0|0|21-OCT-15 03.00.00.000000 PM
37|1|462|266486|Flushes|1111892|91.6|8.36|.04|0|0|29-OCT-15 03.00.00.000000 PM
37|1|462|266485|Pins|326243|94.49|5.38|.13|0|0|29-OCT-15 03.00.00.000000 PM
37|1|462|266487|Writes|15441085|53.84|42.87|3.29|.01||29-OCT-15 03.00.00.000000 PM
37|1|460|266486|Flushes|1138127|88.77|11.11|.12|0|0|27-OCT-15 03.00.00.000000 PM
37|1|460|266487|Writes|16142016|50.73|45.49|3.76|.02||27-OCT-15 03.00.00.000000 PM
37|1|460|266485|Pins|481110|93.42|6.5|.08|0||27-OCT-15 03.00.00.000000 PM
37|1|463|266485|Pins|292652|94.18|5.67|.15|||30-OCT-15 03.00.00.000000 PM
37|1|463|266487|Writes|14562548|52.42|44.43|3.14|.01||30-OCT-15 03.00.00.000000 PM
37|1|463|266486|Flushes|1177469|90.54|9.31|.15|0|0|30-OCT-15 03.00.00.000000 PM
37|1|461|266486|Flushes|1116250|89.5|10.45|.04|0|0|28-OCT-15 03.00.00.000000 PM
37|1|461|266485|Pins|380161|93.83|6.05|.12|0||28-OCT-15 03.00.00.000000 PM
37|1|461|266487|Writes|17036457|49.64|44.95|5.41|.01||28-OCT-15 03.00.00.000000 PM
37|1|464|266485|Pins|515833|93.81|6.08|.11|0||02-NOV-15 03.00.00.000000 PM
37|1|464|266486|Flushes|1150594|88.39|11.45|.15|0|0|02-NOV-15 03.00.00.000000 PM
37|1|464|266487|Writes|18177046|49.54|45.83|4.61|.02||02-NOV-15 03.00.00.000000 PM
