site_id|config_id|run_id|stat_id|stat_name|stat_get_req|stat_miss|stat_sleep|stat_pin_get|start_time
37|1|7|266822|cache buffer handles|139395111|628801|1623|627191|13-OCT-14 08.00.00.000000 AM
37|1|7|266826|call allocation|938841|2051|411|1687|13-OCT-14 08.00.00.000000 AM
37|1|7|266857|gc element|8228959757|30269730|1219699|29083244|13-OCT-14 08.00.00.000000 AM
37|1|7|266866|gcs resource hash|4566832971|7012388|167669|6850700|13-OCT-14 08.00.00.000000 AM
37|1|7|266871|ges caches resource lists|95042285|296804|9476|287486|13-OCT-14 08.00.00.000000 AM
37|1|7|266882|ges timeout list|5351164|5390|254|5139|13-OCT-14 08.00.00.000000 AM
37|1|7|266948|object queue header heap|234965759|922|585|349|13-OCT-14 08.00.00.000000 AM
37|1|7|266958|pesom_hash_node|27947020|15627|60|15567|13-OCT-14 08.00.00.000000 AM
37|1|7|266959|post/wait queue|131025069|291069|593|290485|13-OCT-14 08.00.00.000000 AM
37|1|7|266971|redo allocation|71237006|1286366|73589|1213616|13-OCT-14 08.00.00.000000 AM
37|1|7|266881|ges resource table freelist|9216671|4589|24|4574|13-OCT-14 08.00.00.000000 AM
37|1|7|266867|gcs resource scan list|38565|1|1|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266797|SGA IO buffer pool latch|7399|1|1|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266830|channel operations parent latch|16321918403|22291902|192495|22117185|13-OCT-14 08.00.00.000000 AM
37|1|7|266869|gcs shadows freelist|1041475759|5036|70|4969|13-OCT-14 08.00.00.000000 AM
37|1|7|266949|object queue header operation|9757303156|18552274|438229|18153065|13-OCT-14 08.00.00.000000 AM
37|1|7|267002|simulator hash latch|1878398160|32126|1474|30689|13-OCT-14 08.00.00.000000 AM
37|1|7|266852|file cache latch|1304944|8|1|7|13-OCT-14 08.00.00.000000 AM
37|1|7|266920|ktm global data|1680397|247|5|242|13-OCT-14 08.00.00.000000 AM
37|1|7|266740|FAL Queue|518|1|1|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266794|Result Cache: MB Latch|245915195|20499|737|19820|13-OCT-14 08.00.00.000000 AM
37|1|7|266818|archive process latch|16988|132|107|25|13-OCT-14 08.00.00.000000 AM
37|1|7|266829|channel handle pool latch|2007|2|1|1|13-OCT-14 08.00.00.000000 AM
37|1|7|266863|gcs remaster request queue|2218744|20|1|19|13-OCT-14 08.00.00.000000 AM
37|1|7|266864|gcs remastering latch|202431555|1292047|1941|1289846|13-OCT-14 08.00.00.000000 AM
37|1|7|266873|ges domain table|261684318|10671|85|10588|13-OCT-14 08.00.00.000000 AM
37|1|7|266875|ges group table|270246104|94685|665|94032|13-OCT-14 08.00.00.000000 AM
37|1|7|266960|process allocation|103155|31|3|28|13-OCT-14 08.00.00.000000 AM
37|1|7|266973|redo writing|81845932|25373|1029|24350|13-OCT-14 08.00.00.000000 AM
37|1|7|266986|row cache objects|-2994120222|109612064|1749703|107901017|13-OCT-14 08.00.00.000000 AM
37|1|7|266991|session allocation|69950160|2286|137|2150|13-OCT-14 08.00.00.000000 AM
37|1|7|266992|session idle bit|773741105|40462|4525|36009|13-OCT-14 08.00.00.000000 AM
37|1|7|266896|io pool granule metadata list|6613493|62|8|54|13-OCT-14 08.00.00.000000 AM
37|1|7|266773|Locator state objects pool parent latch|40968|7|1|6|13-OCT-14 08.00.00.000000 AM
37|1|7|266965|qmn task queue latch|1142|2|1|1|13-OCT-14 08.00.00.000000 AM
37|1|7|266738|DML lock allocation|841986975|91563|773|90811|13-OCT-14 08.00.00.000000 AM
37|1|7|266765|KJCT flow control latch|-1391792803|2658289|37911|2621828|13-OCT-14 08.00.00.000000 AM
37|1|7|266847|enqueue hash chains|627435705|2457445|58417|2399909|13-OCT-14 08.00.00.000000 AM
37|1|7|266861|gcs opaque info freelist|-3146922504|2028696|6490|2022445|13-OCT-14 08.00.00.000000 AM
37|1|7|266874|ges enqueue table freelist|300893491|155735|2506|153252|13-OCT-14 08.00.00.000000 AM
37|1|7|266877|ges process parent latch|698760511|140344|10436|130320|13-OCT-14 08.00.00.000000 AM
37|1|7|266880|ges resource scan list|338611|103|10|94|13-OCT-14 08.00.00.000000 AM
37|1|7|266967|query server process|2679|4|4|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266995|session switching|11044|3878|4081|722|13-OCT-14 08.00.00.000000 AM
37|1|7|267025|undo global data|217983336|42566|878|41732|13-OCT-14 08.00.00.000000 AM
37|1|7|266819|begin backup scn array|117805|2|1|1|13-OCT-14 08.00.00.000000 AM
37|1|7|266731|ASM map operation freelist|291688|215|7|208|13-OCT-14 08.00.00.000000 AM
37|1|7|266726|ASM Keyed state latch|3026|71|4|67|13-OCT-14 08.00.00.000000 AM
37|1|7|266749|JS Sh mem access|289137|236|184|52|13-OCT-14 08.00.00.000000 AM
37|1|7|266761|KFMD SGA|110379|63|3|60|13-OCT-14 08.00.00.000000 AM
37|1|7|266815|active service list|3656553|5303|1351|3964|13-OCT-14 08.00.00.000000 AM
37|1|7|266824|cache buffers lru chain|526682615|1439923|71385|1369442|13-OCT-14 08.00.00.000000 AM
37|1|7|266832|client/application info|183474523|26678|2950|23754|13-OCT-14 08.00.00.000000 AM
37|1|7|266879|ges resource hash list|656362274|1790637|279164|1521319|13-OCT-14 08.00.00.000000 AM
37|1|7|266895|io pool granule list|12787108|2870|37|2834|13-OCT-14 08.00.00.000000 AM
37|1|7|266936|message pool operations parent latch|741811458|5548354|66543|5490054|13-OCT-14 08.00.00.000000 AM
37|1|7|266957|pesom_free_list|7027384|232|6|226|13-OCT-14 08.00.00.000000 AM
37|1|7|266998|shared pool|278110746|140421|12248|128559|13-OCT-14 08.00.00.000000 AM
37|1|7|267005|sort extent pool|1811610|237|9|228|13-OCT-14 08.00.00.000000 AM
37|1|7|266980|resmgr:free threads list|220408|62|3|59|13-OCT-14 08.00.00.000000 AM
37|1|7|266802|SQL memory manager latch|2|1|1|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266923|list of block allocation|759144|54|2|52|13-OCT-14 08.00.00.000000 AM
37|1|7|266977|resmgr:active threads|227114|4|4|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266803|SQL memory manager workarea list latch|298652266|10309|407|9906|13-OCT-14 08.00.00.000000 AM
37|1|7|266823|cache buffers chains|30422859920|9820285|692614|9156680|13-OCT-14 08.00.00.000000 AM
37|1|7|266831|checkpoint queue latch|807540627|30075|1002|29090|13-OCT-14 08.00.00.000000 AM
37|1|7|266917|ksxp shared latch|3026|49|4|45|13-OCT-14 08.00.00.000000 AM
37|1|7|266922|lgwr LWN SCN|7780306|13060|14|13046|13-OCT-14 08.00.00.000000 AM
37|1|7|266937|messages|-3505268035|497991|8525|490034|13-OCT-14 08.00.00.000000 AM
37|1|7|266938|mostly latch-free SCN|22274208|1725713|5410|1720426|13-OCT-14 08.00.00.000000 AM
37|1|7|266870|ges DFS wait callback info|15063|8|8|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266737|Consistent RBA|4385003|87|12|75|13-OCT-14 08.00.00.000000 AM
37|1|7|266809|Write State Object Pool Parent Latch|10714395|572|33|540|13-OCT-14 08.00.00.000000 AM
37|1|7|266876|ges process hash list|138235655|7473|5371|2104|13-OCT-14 08.00.00.000000 AM
37|1|7|266907|kokc descriptor allocation latch|325813009|1323466|28071|1296064|13-OCT-14 08.00.00.000000 AM
37|1|7|266924|loader state object freelist|3572903|257|14|243|13-OCT-14 08.00.00.000000 AM
37|1|7|266940|multiblock read objects|47142191|8876|446|8451|13-OCT-14 08.00.00.000000 AM
37|1|7|266950|object stats modification|195378359|85509|3451|82117|13-OCT-14 08.00.00.000000 AM
37|1|7|266990|sequence cache|87351181|32569|370|32203|13-OCT-14 08.00.00.000000 AM
37|1|7|267006|space background task latch|43673591|6494139|1040006|5456501|13-OCT-14 08.00.00.000000 AM
37|1|7|267018|transaction allocation|40226301|1870|39|1833|13-OCT-14 08.00.00.000000 AM
37|1|7|267160|gcs partitioned table hash|3447471296|3274978|17|3274923|13-OCT-14 08.00.00.000000 AM
37|1|7|266955|parameter table management|213690|10|2|8|13-OCT-14 08.00.00.000000 AM
37|1|7|266843|dummy allocation|10721|22|2|20|13-OCT-14 08.00.00.000000 AM
37|1|7|266951|parallel query alloc buffer|264618|23|1|22|13-OCT-14 08.00.00.000000 AM
37|1|7|266913|ksuosstats global area|1843|3|3|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266732|ASM map operation hash table|3421499704|113287|3840|109506|13-OCT-14 08.00.00.000000 AM
37|1|7|266742|FOB s.o list latch|16466225|4786013|10421|4776372|13-OCT-14 08.00.00.000000 AM
37|1|7|266743|File State Object Pool Parent Latch|2138515|69|5|64|13-OCT-14 08.00.00.000000 AM
37|1|7|266774|Lsod array latch|219977|75|76|4|13-OCT-14 08.00.00.000000 AM
37|1|7|266814|active checkpoint queue latch|14221040|40199|570|39631|13-OCT-14 08.00.00.000000 AM
37|1|7|266865|gcs resource freelist|669607794|76455|1631|74891|13-OCT-14 08.00.00.000000 AM
37|1|7|266915|ksv class latch|834720|478|85|393|13-OCT-14 08.00.00.000000 AM
37|1|7|266926|lob segment hash table latch|194699|1|1|0|13-OCT-14 08.00.00.000000 AM
37|1|4|266809|Write State Object Pool Parent Latch|9470288|512|30|482|08-OCT-14 08.00.00.000000 AM
37|1|4|266818|archive process latch|15642|85|72|13|08-OCT-14 08.00.00.000000 AM
37|1|4|266831|checkpoint queue latch|792470323|29048|867|28191|08-OCT-14 08.00.00.000000 AM
37|1|4|266861|gcs opaque info freelist|1091667005|2060919|6470|2054692|08-OCT-14 08.00.00.000000 AM
37|1|4|266869|gcs shadows freelist|979798939|2750|39|2712|08-OCT-14 08.00.00.000000 AM
37|1|4|266874|ges enqueue table freelist|290168913|156144|2203|153952|08-OCT-14 08.00.00.000000 AM
37|1|4|266948|object queue header heap|228998083|789|524|268|08-OCT-14 08.00.00.000000 AM
37|1|4|266949|object queue header operation|8945759299|16488695|399986|16125478|08-OCT-14 08.00.00.000000 AM
37|1|4|266950|object stats modification|189932898|80599|3298|77365|08-OCT-14 08.00.00.000000 AM
37|1|4|266998|shared pool|290761502|147969|15001|133701|08-OCT-14 08.00.00.000000 AM
37|1|4|267018|transaction allocation|34806886|6392|43|6349|08-OCT-14 08.00.00.000000 AM
37|1|4|266951|parallel query alloc buffer|49445|4|1|3|08-OCT-14 08.00.00.000000 AM
37|1|4|266843|dummy allocation|191952|16|1|15|08-OCT-14 08.00.00.000000 AM
37|1|4|266917|ksxp shared latch|2843|43|6|37|08-OCT-14 08.00.00.000000 AM
37|1|4|266945|name-service request queue|775443|1|1|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266918|ksxp so latch|1308|17|2|15|08-OCT-14 08.00.00.000000 AM
37|1|4|266742|FOB s.o list latch|17541098|4814685|10340|4805137|08-OCT-14 08.00.00.000000 AM
37|1|4|266815|active service list|3396145|5030|1296|3747|08-OCT-14 08.00.00.000000 AM
37|1|4|266826|call allocation|929625|1792|371|1460|08-OCT-14 08.00.00.000000 AM
37|1|4|266877|ges process parent latch|675230072|139857|10577|129707|08-OCT-14 08.00.00.000000 AM
37|1|4|266896|io pool granule metadata list|2572841|31|3|28|08-OCT-14 08.00.00.000000 AM
37|1|4|266920|ktm global data|6497387|2117|21|2097|08-OCT-14 08.00.00.000000 AM
37|1|4|266924|loader state object freelist|3143066|163|12|152|08-OCT-14 08.00.00.000000 AM
37|1|4|266940|multiblock read objects|38281092|6208|319|5899|08-OCT-14 08.00.00.000000 AM
37|1|4|266990|sequence cache|95727795|33863|372|33497|08-OCT-14 08.00.00.000000 AM
37|1|4|267002|simulator hash latch|1873820479|30878|1563|29350|08-OCT-14 08.00.00.000000 AM
37|1|4|266731|ASM map operation freelist|150469|84|6|78|08-OCT-14 08.00.00.000000 AM
37|1|4|266965|qmn task queue latch|1199|5|1|4|08-OCT-14 08.00.00.000000 AM
37|1|4|266829|channel handle pool latch|1372|1|1|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266952|parallel query stats|2365|2|1|1|08-OCT-14 08.00.00.000000 AM
37|1|4|266743|File State Object Pool Parent Latch|1417137|52|5|47|08-OCT-14 08.00.00.000000 AM
37|1|4|266881|ges resource table freelist|11849177|5971|22|5949|08-OCT-14 08.00.00.000000 AM
37|1|4|266907|kokc descriptor allocation latch|340822187|1304268|28478|1276427|08-OCT-14 08.00.00.000000 AM
37|1|4|266915|ksv class latch|868907|514|102|412|08-OCT-14 08.00.00.000000 AM
37|1|4|266936|message pool operations parent latch|712716674|5253552|63199|5197982|08-OCT-14 08.00.00.000000 AM
37|1|4|266937|messages|773245940|479494|8208|471798|08-OCT-14 08.00.00.000000 AM
37|1|4|266958|pesom_hash_node|19118004|9349|22|9327|08-OCT-14 08.00.00.000000 AM
37|1|4|266959|post/wait queue|129944688|348047|920|347147|08-OCT-14 08.00.00.000000 AM
37|1|4|267006|space background task latch|54939566|9421872|1295619|8133327|08-OCT-14 08.00.00.000000 AM
37|1|4|267160|gcs partitioned table hash|-8507884971|2067156|12|2067132|08-OCT-14 08.00.00.000000 AM
37|1|4|267005|sort extent pool|1127331|202|5|197|08-OCT-14 08.00.00.000000 AM
37|1|4|266852|file cache latch|1282948|1|1|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266980|resmgr:free threads list|188796|27|1|26|08-OCT-14 08.00.00.000000 AM
37|1|4|266761|KFMD SGA|23215|6|1|5|08-OCT-14 08.00.00.000000 AM
37|1|4|266726|ASM Keyed state latch|1380|25|1|24|08-OCT-14 08.00.00.000000 AM
37|1|4|266824|cache buffers lru chain|524505020|1254133|67273|1187682|08-OCT-14 08.00.00.000000 AM
37|1|4|266830|channel operations parent latch|15867005846|20987282|180834|20822758|08-OCT-14 08.00.00.000000 AM
37|1|4|266847|enqueue hash chains|608935505|2199608|52758|2147139|08-OCT-14 08.00.00.000000 AM
37|1|4|266863|gcs remaster request queue|2177378|78|4|74|08-OCT-14 08.00.00.000000 AM
37|1|4|266895|io pool granule list|12273237|2812|49|2765|08-OCT-14 08.00.00.000000 AM
37|1|4|266973|redo writing|79691189|23812|963|22856|08-OCT-14 08.00.00.000000 AM
37|1|4|266991|session allocation|70263577|2425|150|2275|08-OCT-14 08.00.00.000000 AM
37|1|4|266957|pesom_free_list|8788851|382|5|377|08-OCT-14 08.00.00.000000 AM
37|1|4|266977|resmgr:active threads|380880|2|2|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266774|Lsod array latch|267692|70|68|4|08-OCT-14 08.00.00.000000 AM
37|1|4|266803|SQL memory manager workarea list latch|336029317|12897|551|12355|08-OCT-14 08.00.00.000000 AM
37|1|4|266822|cache buffer handles|138644735|658850|1616|657254|08-OCT-14 08.00.00.000000 AM
37|1|4|266857|gc element|-22397517281|25803330|1088603|24742883|08-OCT-14 08.00.00.000000 AM
37|1|4|266864|gcs remastering latch|175268571|1002816|2059|1000565|08-OCT-14 08.00.00.000000 AM
37|1|4|266870|ges DFS wait callback info|13257|11|8|3|08-OCT-14 08.00.00.000000 AM
37|1|4|266871|ges caches resource lists|92471672|285760|9170|276751|08-OCT-14 08.00.00.000000 AM
37|1|4|266875|ges group table|259182686|92411|628|91785|08-OCT-14 08.00.00.000000 AM
37|1|4|266879|ges resource hash list|635293109|1483315|250282|1239678|08-OCT-14 08.00.00.000000 AM
37|1|4|266913|ksuosstats global area|2774|3|3|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266960|process allocation|103527|34|3|31|08-OCT-14 08.00.00.000000 AM
37|1|4|266955|parameter table management|227328|10|4|6|08-OCT-14 08.00.00.000000 AM
37|1|4|266788|OS process: request allocation|2850|19|2|17|08-OCT-14 08.00.00.000000 AM
37|1|4|266814|active checkpoint queue latch|13720406|36605|617|35989|08-OCT-14 08.00.00.000000 AM
37|1|4|266823|cache buffers chains|49539322687|10254755|547205|9723186|08-OCT-14 08.00.00.000000 AM
37|1|4|266832|client/application info|185437641|26907|3055|23873|08-OCT-14 08.00.00.000000 AM
37|1|4|266865|gcs resource freelist|623086435|67896|1430|66528|08-OCT-14 08.00.00.000000 AM
37|1|4|266866|gcs resource hash|4021275571|6097657|146721|5955867|08-OCT-14 08.00.00.000000 AM
37|1|4|266882|ges timeout list|5644048|5788|287|5501|08-OCT-14 08.00.00.000000 AM
37|1|4|266986|row cache objects|5693139608|108092205|1753136|106373931|08-OCT-14 08.00.00.000000 AM
37|1|4|267025|undo global data|155656319|22952|396|22565|08-OCT-14 08.00.00.000000 AM
37|1|4|266765|KJCT flow control latch|6848134552|2550718|33619|2518249|08-OCT-14 08.00.00.000000 AM
37|1|4|266873|ges domain table|251335434|10454|81|10373|08-OCT-14 08.00.00.000000 AM
37|1|4|266876|ges process hash list|119584170|7001|5731|1271|08-OCT-14 08.00.00.000000 AM
37|1|4|266938|mostly latch-free SCN|21517671|1611459|3849|1607690|08-OCT-14 08.00.00.000000 AM
37|1|4|266995|session switching|11468|3794|3996|619|08-OCT-14 08.00.00.000000 AM
37|1|4|266749|JS Sh mem access|286365|263|211|53|08-OCT-14 08.00.00.000000 AM
37|1|4|266922|lgwr LWN SCN|7529456|12445|12|12433|08-OCT-14 08.00.00.000000 AM
37|1|4|266880|ges resource scan list|452181|174|8|166|08-OCT-14 08.00.00.000000 AM
37|1|4|266925|lob segment dispenser latch|608846|22|4|18|08-OCT-14 08.00.00.000000 AM
37|1|4|266934|managed standby latch|306|2|1|1|08-OCT-14 08.00.00.000000 AM
37|1|4|266738|DML lock allocation|827534890|83348|688|82668|08-OCT-14 08.00.00.000000 AM
37|1|4|266764|KJC message pool free list|569256289|2731649|86884|2646139|08-OCT-14 08.00.00.000000 AM
37|1|4|266787|OS process allocation|31954|27|2|25|08-OCT-14 08.00.00.000000 AM
37|1|4|266923|list of block allocation|1372141|72|5|67|08-OCT-14 08.00.00.000000 AM
37|1|4|266971|redo allocation|69220276|1250155|72091|1178869|08-OCT-14 08.00.00.000000 AM
37|1|4|266992|session idle bit|787296603|41708|4624|37150|08-OCT-14 08.00.00.000000 AM
37|1|4|266737|Consistent RBA|3239561|20|5|15|08-OCT-14 08.00.00.000000 AM
37|1|4|266732|ASM map operation hash table|3248646311|109711|3786|105993|08-OCT-14 08.00.00.000000 AM
37|1|4|266794|Result Cache: MB Latch|236262728|19421|729|18750|08-OCT-14 08.00.00.000000 AM
37|1|6|266864|gcs remastering latch|171308732|998673|1781|996716|10-OCT-14 08.00.00.000000 AM
37|1|6|266881|ges resource table freelist|6493376|3066|13|3053|10-OCT-14 08.00.00.000000 AM
37|1|6|266937|messages|737191242|443240|7574|436129|10-OCT-14 08.00.00.000000 AM
37|1|6|266995|session switching|10795|3918|4206|607|10-OCT-14 08.00.00.000000 AM
37|1|6|267005|sort extent pool|868552|155|7|148|10-OCT-14 08.00.00.000000 AM
37|1|6|267018|transaction allocation|31209281|1365|20|1345|10-OCT-14 08.00.00.000000 AM
37|1|6|266923|list of block allocation|654713|26|3|23|10-OCT-14 08.00.00.000000 AM
37|1|6|267003|simulator lru latch|229|10|11|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266815|active service list|3702544|5703|1422|4294|10-OCT-14 08.00.00.000000 AM
37|1|6|266823|cache buffers chains|8442083341|7881273|422219|7471054|10-OCT-14 08.00.00.000000 AM
37|1|6|266847|enqueue hash chains|563008946|1829880|44836|1785279|10-OCT-14 08.00.00.000000 AM
37|1|6|266863|gcs remaster request queue|2138216|12|2|10|10-OCT-14 08.00.00.000000 AM
37|1|6|266871|ges caches resource lists|89658603|265046|8652|256534|10-OCT-14 08.00.00.000000 AM
37|1|6|266873|ges domain table|231534304|9166|78|9089|10-OCT-14 08.00.00.000000 AM
37|1|6|266732|ASM map operation hash table|3168944772|106892|3090|103856|10-OCT-14 08.00.00.000000 AM
37|1|6|266809|Write State Object Pool Parent Latch|7485424|384|24|361|10-OCT-14 08.00.00.000000 AM
37|1|6|266832|client/application info|170539241|22628|2572|20068|10-OCT-14 08.00.00.000000 AM
37|1|6|266865|gcs resource freelist|573791022|56722|1266|55525|10-OCT-14 08.00.00.000000 AM
37|1|6|266895|io pool granule list|11581331|2553|32|2521|10-OCT-14 08.00.00.000000 AM
37|1|6|266949|object queue header operation|9267743987|15884331|358694|15557749|10-OCT-14 08.00.00.000000 AM
37|1|6|266958|pesom_hash_node|11062523|2950|15|2935|10-OCT-14 08.00.00.000000 AM
37|1|6|266986|row cache objects|-3591360236|87826731|1452021|86400748|10-OCT-14 08.00.00.000000 AM
37|1|6|267002|simulator hash latch|1742564053|27478|1289|26222|10-OCT-14 08.00.00.000000 AM
37|1|6|267160|gcs partitioned table hash|-4247150855|2075981|16|2075948|10-OCT-14 08.00.00.000000 AM
37|1|6|266922|lgwr LWN SCN|5099956|7304|8|7296|10-OCT-14 08.00.00.000000 AM
37|1|6|266980|resmgr:free threads list|223059|88|4|84|10-OCT-14 08.00.00.000000 AM
37|1|6|266761|KFMD SGA|108762|119|5|114|10-OCT-14 08.00.00.000000 AM
37|1|6|266733|ASM network background latch|3409379|3|2|1|10-OCT-14 08.00.00.000000 AM
37|1|6|266742|FOB s.o list latch|15916119|4848116|10689|4838189|10-OCT-14 08.00.00.000000 AM
37|1|6|266866|gcs resource hash|-703103085|5677992|124176|5558006|10-OCT-14 08.00.00.000000 AM
37|1|6|266907|kokc descriptor allocation latch|309276682|1059275|24648|1035087|10-OCT-14 08.00.00.000000 AM
37|1|6|266940|multiblock read objects|42286994|7235|271|6974|10-OCT-14 08.00.00.000000 AM
37|1|6|266991|session allocation|64191580|2018|127|1891|10-OCT-14 08.00.00.000000 AM
37|1|6|266749|JS Sh mem access|293337|299|247|52|10-OCT-14 08.00.00.000000 AM
37|1|6|266870|ges DFS wait callback info|14260|8|5|3|10-OCT-14 08.00.00.000000 AM
37|1|6|266787|OS process allocation|15369|19|1|18|10-OCT-14 08.00.00.000000 AM
37|1|6|266731|ASM map operation freelist|132254|23|5|18|10-OCT-14 08.00.00.000000 AM
37|1|6|266794|Result Cache: MB Latch|217021745|17155|570|16628|10-OCT-14 08.00.00.000000 AM
