site_id|config_id|run_id|stat_id|stat_name|stat_read_data|stat_req_per_sec_r|stat_data_per_sec_r|stat_write_data|stat_req_per_sec_w|stat_data_per_sec_w|stat_sm_rd|stat_lg_rd|start_time
37|1|437|266310|TOTAL|190925000000|8836.21|27458587.5|7158125000|1170.09|1017987.5|3.55|252.693|28-SEP-15 10.00.00.000000 PM
37|1|437|266306|Log File|1158125000|2.75|164800|2357500000|623.48|335331.25|1.55|18.461|28-SEP-15 10.00.00.000000 PM
37|1|437|268724|Other|50000|0|0|0|0|0|3.17||28-SEP-15 10.00.00.000000 PM
37|1|438|266306|Log File|2013125000|5.85|286437.5|4004375000|954.78|570056.25|.95|19.908|28-SEP-15 08.00.00.000000 AM
37|1|438|266308|Temp File|71968750|4.11|10037.5|70112500|3.26|9800|.69|8.052|28-SEP-15 08.00.00.000000 AM
37|1|438|266309|Control File|208125000|15.43|29493.75|24206250|2.15|3368.75|.44|10.051|28-SEP-15 08.00.00.000000 AM
37|1|438|266310|TOTAL|266250000000|13398.42|37982481.25|11955625000|1852.55|1701393.75|2.79|157.489|28-SEP-15 08.00.00.000000 AM
37|1|438|266305|Data File|263125000000|13373.04|37676968.75|5870625000|889.53|835481.25|2.79|160.622|28-SEP-15 08.00.00.000000 AM
37|1|438|266307|Archive Log|0|0|0|1985625000|2.83|282700|||28-SEP-15 08.00.00.000000 AM
37|1|434|266307|Archive Log|0|0|0|818750000|1.17|116456.25|||25-SEP-15 10.00.00.000000 PM
37|1|434|266308|Temp File|12887500|1.7|1781.25|11475000|1.39|1581.25|.16|3.437|25-SEP-15 10.00.00.000000 PM
37|1|434|266305|Data File|118458125000|4382.77|16565287.5|2126250000|298.37|302518.75|1.93|516.89|25-SEP-15 10.00.00.000000 PM
37|1|434|278731|Data File Copy|543333333333|198.44|78842500|0|0|0|21.47|.043|25-SEP-15 10.00.00.000000 PM
37|1|434|266310|TOTAL|221579375000|4439.93|31377006.25|4543750000|698.37|645993.75|1.92|355.951|25-SEP-15 10.00.00.000000 PM
37|1|434|266306|Log File|830625000|1.81|118212.5|1561875000|395.3|222093.75|1.86|18.188|25-SEP-15 10.00.00.000000 PM
37|1|434|266309|Control File|649375000|16.43|92106.25|24062500|2.14|3343.75|.2|4.719|25-SEP-15 10.00.00.000000 PM
37|1|444|268724|Other|0|0|0|0|0|0|19.15||01-OCT-15 08.00.00.000000 AM
37|1|444|266305|Data File|259403125000|11431.63|37246593.75|5710000000|884.77|812450|4.08|167.289|01-OCT-15 08.00.00.000000 AM
37|1|444|266306|Log File|1945625000|4.35|276887.5|3826250000|918|544450|1.98|20.579|01-OCT-15 08.00.00.000000 AM
37|1|444|266308|Temp File|79312500|4.1|11118.75|79012500|3.22|11075|1.1|8.748|01-OCT-15 08.00.00.000000 AM
37|1|444|266307|Archive Log|0|0|0|1920000000|2.73|273256.25|||01-OCT-15 08.00.00.000000 AM
37|1|444|266309|Control File|217500000|15.49|30768.75|24156250|2.15|3356.25|.37|7.37|01-OCT-15 08.00.00.000000 AM
37|1|444|266310|TOTAL|261063750000|11455.56|37545356.25|11558750000|1810.87|1644575|4.07|163.588|01-OCT-15 08.00.00.000000 AM
37|1|439|266309|Control File|1591875000|28.69|226512.5|87987500|2.36|12456.25|.32|5.716|29-SEP-15 10.00.00.000000 PM
37|1|439|266307|Archive Log|17246875000|6.58|2454362.5|1388125000|1.98|197643.75|6.38|20.393|29-SEP-15 10.00.00.000000 PM
37|1|439|266310|TOTAL|180049375000|8885.59|25852650|8009375000|1212.03|1139768.75|4.07|297.283|29-SEP-15 10.00.00.000000 PM
37|1|439|268724|Other|0|0|0|140000000|.05|20400|6.36||29-SEP-15 10.00.00.000000 PM
37|1|439|266305|Data File|159615625000|8844.28|22960050|3605000000|549.25|513043.75|4.09|329.743|29-SEP-15 10.00.00.000000 PM
37|1|439|266306|Log File|1408750000|3.34|200406.25|2733750000|647.72|389112.5|1.42|18.811|29-SEP-15 10.00.00.000000 PM
37|1|439|278731|Data File Copy|0|.01|0|780000000|45.38|110866.67|10.72||29-SEP-15 10.00.00.000000 PM
37|1|439|283087|Data File Incremental Backup|780000000|.46|110900|0|0|0|1.64|.007|29-SEP-15 10.00.00.000000 PM
37|1|439|266308|Temp File|22731250|2.61|3156.25|20893750|2.21|2900|.3|1.846|29-SEP-15 10.00.00.000000 PM
37|1|439|341376|Data File Backup|140000000|.05|20400|140000000|.05|20400|10.5|0|29-SEP-15 10.00.00.000000 PM
37|1|440|266306|Log File|1898125000|5.32|269631.25|3800625000|943.44|540106.25|1.31|19.985|29-SEP-15 08.00.00.000000 AM
37|1|440|268724|Other|0|0|0|0|0|0|.92||29-SEP-15 08.00.00.000000 AM
37|1|440|266305|Data File|176801250000|12611.63|25544487.5|5655625000|866.45|803543.75|2.6|170.694|29-SEP-15 08.00.00.000000 AM
37|1|440|266308|Temp File|194168750|4.82|27612.5|196562500|3.98|27912.5|2.77|11.452|29-SEP-15 08.00.00.000000 AM
37|1|440|266310|TOTAL|178734375000|12637.15|25848475|11555625000|1818.69|1641637.5|2.6|165.314|29-SEP-15 08.00.00.000000 AM
37|1|440|266309|Control File|207500000|15.38|29187.5|24206250|2.15|3362.5|.32|7.583|29-SEP-15 08.00.00.000000 AM
37|1|440|266307|Archive Log|0|0|0|1877500000|2.67|266700|||29-SEP-15 08.00.00.000000 AM
37|1|441|266309|Control File|2089375000|27.62|297243.75|60718750|2.27|8556.25|.28|5.148|30-SEP-15 10.00.00.000000 PM
37|1|441|266306|Log File|1223750000|3.24|174068.75|2485625000|643.66|353806.25|2.04|19.141|30-SEP-15 10.00.00.000000 PM
37|1|441|266307|Archive Log|18402500000|6.79|2611343.75|1212500000|1.73|172675|7.86|23.803|30-SEP-15 10.00.00.000000 PM
37|1|441|283087|Data File Incremental Backup|4030000000|1.44|573766.67|0|0|0|6|0|30-SEP-15 10.00.00.000000 PM
37|1|441|266308|Temp File|29406250|3.03|4087.5|27243750|2.56|3781.25|.31|7.75|30-SEP-15 10.00.00.000000 PM
37|1|441|278731|Data File Copy|233333|.03|0|4030000000|265.74|574166.67|11.43||30-SEP-15 10.00.00.000000 PM
37|1|441|266310|TOTAL|250405000000|8535.66|36186818.75|8638750000|1328.23|1229781.25|3.07|241.151|30-SEP-15 10.00.00.000000 PM
37|1|441|266305|Data File|228800000000|8494.7|33005837.5|4088750000|628.19|582012.5|3.08|252.147|30-SEP-15 10.00.00.000000 PM
37|1|441|268724|Other|0|0|0|140000000|.05|20400|5.5||30-SEP-15 10.00.00.000000 PM
37|1|442|268724|Other|0|0|0|0|0|0|1.33||30-SEP-15 08.00.00.000000 AM
37|1|442|266307|Archive Log|0|0|0|2060625000|2.93|293143.75|||30-SEP-15 08.00.00.000000 AM
37|1|442|266309|Control File|208125000|15.43|29437.5|24100000|2.14|3343.75|.32|7.789|30-SEP-15 08.00.00.000000 AM
37|1|442|266305|Data File|146434375000|12177.91|21071525|5814375000|887.57|826750|3.4|210.21|30-SEP-15 08.00.00.000000 AM
37|1|442|266306|Log File|2083125000|5.56|296281.25|4191875000|958.84|596081.25|1.32|19.977|30-SEP-15 08.00.00.000000 AM
37|1|442|266310|TOTAL|148363750000|12203.72|21424787.5|12284375000|1855.41|1746631.25|3.4|201.571|30-SEP-15 08.00.00.000000 AM
37|1|442|266308|Temp File|194187500|4.83|27525|193050000|3.92|27306.25|2.75|11.621|30-SEP-15 08.00.00.000000 AM
37|1|443|266305|Data File|199713750000|6742.77|28941362.5|2941250000|457.98|418381.25|3.33|245.854|01-OCT-15 10.00.00.000000 PM
37|1|443|266310|TOTAL|201500625000|6774.5|29243493.75|5710625000|951.71|812175|3.31|235.678|01-OCT-15 10.00.00.000000 PM
37|1|443|266306|Log File|884375000|1.93|125706.25|1824375000|488.2|259481.25|2.19|18.49|01-OCT-15 10.00.00.000000 PM
37|1|443|266307|Archive Log|6250|.01|0|880000000|1.25|125081.25|7.77||01-OCT-15 10.00.00.000000 PM
37|1|443|266309|Control File|1282500000|27.22|182487.5|41925000|2.17|5887.5|.23|4.293|01-OCT-15 10.00.00.000000 PM
37|1|443|266308|Temp File|25993750|2.58|3606.25|23918750|2.1|3331.25|.27|5.035|01-OCT-15 10.00.00.000000 PM
37|1|447|266305|Data File|205625000000|15517.02|29795762.5|5553750000|840.82|791043.75|3.84|292.438|08-OCT-15 03.00.00.000000 PM
37|1|447|266306|Log File|13470000000|20.45|1914206.25|4040000000|1065.29|575337.5|2.1|18.564|08-OCT-15 03.00.00.000000 PM
37|1|447|266309|Control File|821875000|27.41|117106.25|23856250|2.12|3318.75|.05|1.088|08-OCT-15 03.00.00.000000 PM
37|1|447|266310|TOTAL|311250000000|15602.02|45044387.5|11681250000|1913.98|1663531.25|3.83|237.782|08-OCT-15 03.00.00.000000 PM
37|1|447|278731|Data File Copy|493333333333|180.02|71617733.33|0|0|0|21.63|.043|08-OCT-15 03.00.00.000000 PM
37|1|447|266307|Archive Log|0|0|0|2016875000|2.87|287212.5|||08-OCT-15 03.00.00.000000 PM
37|1|447|266308|Temp File|29312500|3.39|4075|47643750|2.87|6625|.45|1.04|08-OCT-15 03.00.00.000000 PM
37|1|448|266305|Data File|178320000000|14961.14|25344381.25|4939375000|742.74|701625|1.93|260.704|09-OCT-15 03.00.00.000000 PM
37|1|448|266309|Control File|711875000|17.03|101106.25|24793750|2.2|3443.75|.05|1.11|09-OCT-15 03.00.00.000000 PM
37|1|448|266310|TOTAL|180137500000|14985.02|25688331.25|10413750000|1707.38|1479175|1.93|250.458|09-OCT-15 03.00.00.000000 PM
37|1|448|266306|Log File|1805625000|3.43|256456.25|3623125000|957.29|514568.75|1.42|19.106|09-OCT-15 03.00.00.000000 PM
37|1|448|266308|Temp File|30787500|3.42|4281.25|28425000|2.59|3943.75|.19|.375|09-OCT-15 03.00.00.000000 PM
37|1|448|266307|Archive Log|0|0|0|1799375000|2.56|255600|||09-OCT-15 03.00.00.000000 PM
37|1|449|266308|Temp File|29387500|3.31|4087.5|26987500|2.56|3756.25|.16|.455|12-OCT-15 03.00.00.000000 PM
37|1|449|266310|TOTAL|197500000000|15838.47|28755993.75|11088750000|1840.74|1578250|2.9|313.014|12-OCT-15 03.00.00.000000 PM
37|1|449|266305|Data File|193125000000|15814.56|28404937.5|5426875000|825.59|772437.5|2.9|323.199|12-OCT-15 03.00.00.000000 PM
37|1|449|266306|Log File|1866250000|3.79|265706.25|3753750000|1007.81|534268.75|1.12|19.193|12-OCT-15 03.00.00.000000 PM
37|1|449|266307|Archive Log|0|0|0|1858750000|2.65|264468.75|||12-OCT-15 03.00.00.000000 PM
37|1|449|266309|Control File|700625000|16.82|99562.5|24031250|2.14|3350|.05|1.19|12-OCT-15 03.00.00.000000 PM
37|1|446|266308|Temp File|35343750|4.22|4912.5|33312500|3.4|4612.5|.17|.94|07-OCT-15 03.00.00.000000 PM
37|1|446|266305|Data File|223238750000|14244.4|31886193.75|8701875000|1354.41|1237337.5|3.6|327.942|07-OCT-15 03.00.00.000000 PM
37|1|446|266307|Archive Log|0|0|0|2451875000|3.49|348593.75|||07-OCT-15 03.00.00.000000 PM
37|1|446|266310|TOTAL|318750000000|14304.06|46198343.75|16119375000|2509.48|2292143.75|3.6|278.854|07-OCT-15 03.00.00.000000 PM
37|1|446|266309|Control File|700000000|17.03|99525|24287500|2.16|3375|.05|2.189|07-OCT-15 03.00.00.000000 PM
37|1|446|278731|Data File Copy|490000000000|178.93|71202533.33|0|0|0|21.87|.023|07-OCT-15 03.00.00.000000 PM
37|1|446|266306|Log File|2467500000|4.86|350875|4908750000|1146.02|698231.25|.94|22.801|07-OCT-15 03.00.00.000000 PM
37|1|445|266308|Temp File|35525000|3.78|4931.25|66612500|3.36|9356.25|.21|.63|06-OCT-15 03.00.00.000000 PM
37|1|445|278731|Data File Copy|28693333333|10.23|4079733.33|0|0|0|13.46|.03|06-OCT-15 03.00.00.000000 PM
37|1|445|266306|Log File|2153750000|3.95|306331.25|4316875000|1104.25|613668.75|1.46|19.571|06-OCT-15 03.00.00.000000 PM
37|1|445|266309|Control File|691875000|16.83|98381.25|24181250|2.15|3350|.05|1.942|06-OCT-15 03.00.00.000000 PM
37|1|445|266305|Data File|393387500000|12978.83|55992656.25|6391250000|967.39|908668.75|2.47|209.383|06-OCT-15 03.00.00.000000 PM
37|1|445|266307|Archive Log|0|0|0|2146875000|3.05|305300|||06-OCT-15 03.00.00.000000 PM
37|1|445|266310|TOTAL|401265625000|13005.31|57055993.75|12943125000|2080.19|1840350|2.46|199.986|06-OCT-15 03.00.00.000000 PM
37|1|450|266307|Archive Log|0|0|0|2015000000|2.87|286512.5|||13-OCT-15 03.00.00.000000 PM
37|1|450|266306|Log File|2024375000|4.01|287737.5|4000000000|1072.19|568750|1.23|19.26|13-OCT-15 03.00.00.000000 PM
37|1|450|266308|Temp File|38087500|3.58|5312.5|36150000|2.76|5118.75|1.77|160.167|13-OCT-15 03.00.00.000000 PM
37|1|450|266305|Data File|475000000000|16784.52|67437981.25|5770000000|879.07|820462.5|2.1|261.911|13-OCT-15 03.00.00.000000 PM
37|1|450|266309|Control File|700000000|16.83|99587.5|24400000|2.17|3400|.06|1.331|13-OCT-15 03.00.00.000000 PM
37|1|450|266310|TOTAL|476875000000|16808.93|67716825|11845000000|1959.05|1684256.25|2.1|254.593|13-OCT-15 03.00.00.000000 PM
37|1|452|266307|Archive Log|0|0|0|19362500000|2.76|2758000|||15-OCT-15 03.00.00.000000 PM
37|1|452|266308|Temp File|389875000|3.8|54250|365250000|2.9|50687.5|.21|.907|15-OCT-15 03.00.00.000000 PM
37|1|452|266310|TOTAL|3387500000000|16523.26|486529875|113337500000|1866.68|16139125|2.03|201.061|15-OCT-15 03.00.00.000000 PM
37|1|452|266305|Data File|3375000000000|16498.9|483817187.5|54518750000|832.33|7762375|2.03|206.725|15-OCT-15 03.00.00.000000 PM
37|1|452|266306|Log File|19425000000|3.71|2767312.5|38862500000|1026.49|5533562.5|1.72|18.988|15-OCT-15 03.00.00.000000 PM
37|1|452|266309|Control File|7012500000|16.85|996812.5|245687500|2.19|34125|.06|1.875|15-OCT-15 03.00.00.000000 PM
37|1|454|266306|Log File|22181250000|4.22|3154062.5|43468750000|1079.51|6180687.5|1.37|18.928|19-OCT-15 03.00.00.000000 PM
37|1|454|266307|Archive Log|0|0|0|21987500000|3.13|3126312.5|||19-OCT-15 03.00.00.000000 PM
