site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|19|266342|Avg global cache cr block receive time (ms)|.51|29-OCT-14 08.00.00.000000 AM
37|1|19|266348|Avg global cache current block pin time (ms)|.01|29-OCT-14 08.00.00.000000 AM
37|1|19|266341|Avg global enqueue get time (ms)|.79|29-OCT-14 08.00.00.000000 AM
37|1|19|266349|Avg global cache current block send time (ms)|0|29-OCT-14 08.00.00.000000 AM
37|1|18|266347|Avg global cache cr block flush time (ms)|1.5|28-OCT-14 08.00.00.000000 AM
37|1|18|266342|Avg global cache cr block receive time (ms)|.51|28-OCT-14 08.00.00.000000 AM
37|1|18|266343|Avg global cache current block receive time (ms)|.41|28-OCT-14 08.00.00.000000 AM
37|1|18|266351|Avg global cache current block flush time (ms)|1.53|28-OCT-14 08.00.00.000000 AM
37|1|18|266341|Avg global enqueue get time (ms)|.9|28-OCT-14 08.00.00.000000 AM
37|1|18|266346|Global cache log flushes for cr blocks served %|4.67|28-OCT-14 08.00.00.000000 AM
37|1|18|266345|Avg global cache cr block send time (ms)|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266348|Avg global cache current block pin time (ms)|.02|28-OCT-14 08.00.00.000000 AM
37|1|18|266344|Avg global cache cr block build time (ms)|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266349|Avg global cache current block send time (ms)|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266350|Global cache log flushes for current blocks served %|.14|28-OCT-14 08.00.00.000000 AM
37|1|20|266342|Avg global cache cr block receive time (ms)|.55|30-OCT-14 08.00.00.000000 AM
37|1|20|266344|Avg global cache cr block build time (ms)|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266345|Avg global cache cr block send time (ms)|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266349|Avg global cache current block send time (ms)|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266346|Global cache log flushes for cr blocks served %|4.63|30-OCT-14 08.00.00.000000 AM
37|1|20|266348|Avg global cache current block pin time (ms)|.01|30-OCT-14 08.00.00.000000 AM
37|1|20|266343|Avg global cache current block receive time (ms)|.41|30-OCT-14 08.00.00.000000 AM
37|1|20|266347|Avg global cache cr block flush time (ms)|1.47|30-OCT-14 08.00.00.000000 AM
37|1|20|266350|Global cache log flushes for current blocks served %|.16|30-OCT-14 08.00.00.000000 AM
37|1|20|266351|Avg global cache current block flush time (ms)|1.56|30-OCT-14 08.00.00.000000 AM
37|1|20|266341|Avg global enqueue get time (ms)|.81|30-OCT-14 08.00.00.000000 AM
37|1|22|266346|Global cache log flushes for cr blocks served %|5.78|03-NOV-14 08.00.00.000000 AM
