site_id|config_id|run_id|stat_id|stat_instno|stat_500b_pingcnt|stat_avg_500b_msg|stat_std_500b_msg|stat_8k_ping_cnt|stat_avg_8k_msg|stat_std_8k_msg|start_time
37|1|15|266561|14|3057|13.12|2718.78|3057|.84|6.6|23-OCT-14 08.00.00.000000 AM
37|1|15|266549|2|3057|.83|7.09|3057|.86|7.09|23-OCT-14 08.00.00.000000 AM
37|1|15|266556|9|3057|13.11|2717.88|3057|.84|6.76|23-OCT-14 08.00.00.000000 AM
37|1|15|266558|11|3057|13.11|2718.01|3057|.84|6.81|23-OCT-14 08.00.00.000000 AM
37|1|15|266552|5|3057|13.06|2710.49|3057|.85|6.48|23-OCT-14 08.00.00.000000 AM
37|1|15|266559|12|3057|.82|7.31|3057|13.14|2718.7|23-OCT-14 08.00.00.000000 AM
37|1|15|266562|15|3058|.79|6.74|3058|.81|6.73|23-OCT-14 08.00.00.000000 AM
37|1|15|266563|16|3057|.88|8.69|3057|.9|8.77|23-OCT-14 08.00.00.000000 AM
37|1|21|266550|3|3060|25.43|5429.32|3060|.86|6.88|31-OCT-14 08.00.00.000000 AM
37|1|21|266555|8|3060|.8|6.15|3060|.83|6.08|31-OCT-14 08.00.00.000000 AM
37|1|21|266548|1|3060|13.06|2712.07|3060|.85|6.33|31-OCT-14 08.00.00.000000 AM
37|1|21|266553|6|3060|.85|9.81|3060|.88|10.01|31-OCT-14 08.00.00.000000 AM
37|1|21|266554|7|3060|13.1|2717.27|3060|.84|6.56|31-OCT-14 08.00.00.000000 AM
37|1|21|266562|15|3060|.79|6.3|3060|.81|6.26|31-OCT-14 08.00.00.000000 AM
37|1|21|266552|5|3060|13.15|2719.84|3060|.89|8.97|31-OCT-14 08.00.00.000000 AM
37|1|21|266558|11|3060|.81|6.83|3060|.83|6.79|31-OCT-14 08.00.00.000000 AM
37|1|21|266549|2|3060|13.13|2718.88|3060|.86|7.48|31-OCT-14 08.00.00.000000 AM
37|1|21|266551|4|3060|25.4|3830.87|3060|.83|5.96|31-OCT-14 08.00.00.000000 AM
37|1|21|266556|9|3060|.82|7.06|3060|.84|7.02|31-OCT-14 08.00.00.000000 AM
37|1|21|266563|16|3060|13.09|2715.54|3060|.83|6.11|31-OCT-14 08.00.00.000000 AM
37|1|21|266557|10|3060|61.97|8076.05|3060|13.08|2710.73|31-OCT-14 08.00.00.000000 AM
37|1|21|266559|12|3060|13.1|2717.8|3060|.83|6.34|31-OCT-14 08.00.00.000000 AM
37|1|21|266561|14|3060|25.34|5422.02|3060|.84|6.72|31-OCT-14 08.00.00.000000 AM
37|1|21|266560|13|3060|.78|5.92|3060|.81|5.83|31-OCT-14 08.00.00.000000 AM
37|1|19|266549|2|3056|13.14|2718.22|3056|.87|6.6|29-OCT-14 08.00.00.000000 AM
37|1|19|266562|15|3056|.79|6.24|3056|.82|6.2|29-OCT-14 08.00.00.000000 AM
37|1|19|266563|16|3056|.84|6.76|3056|.86|6.68|29-OCT-14 08.00.00.000000 AM
37|1|19|266551|4|3056|13.15|2718.09|3056|.88|6.68|29-OCT-14 08.00.00.000000 AM
37|1|19|266556|9|3056|.83|6.57|3056|.86|6.53|29-OCT-14 08.00.00.000000 AM
37|1|19|266554|7|3056|37.68|6541.56|3056|.83|6.25|29-OCT-14 08.00.00.000000 AM
37|1|19|266560|13|3056|13.11|2718.74|3056|.83|5.55|29-OCT-14 08.00.00.000000 AM
37|1|19|266548|1|3056|.83|6.1|3056|.85|6.07|29-OCT-14 08.00.00.000000 AM
37|1|19|266561|14|3056|.86|9.08|3056|13.18|2719.58|29-OCT-14 08.00.00.000000 AM
37|1|19|266552|5|3056|.84|7.15|3056|.87|7.14|29-OCT-14 08.00.00.000000 AM
37|1|19|266550|3|3056|.86|7.37|3056|25.48|3832.55|29-OCT-14 08.00.00.000000 AM
37|1|19|266558|11|3056|.81|6.08|3056|.83|6.11|29-OCT-14 08.00.00.000000 AM
37|1|19|266559|12|3056|25.4|3831.12|3056|13.12|2717.18|29-OCT-14 08.00.00.000000 AM
37|1|19|266553|6|3056|13.12|2717.5|3056|.85|6.49|29-OCT-14 08.00.00.000000 AM
37|1|19|266555|8|3056|.85|6.8|3056|.88|6.73|29-OCT-14 08.00.00.000000 AM
37|1|19|266557|10|3056|37.74|4679.45|3056|.89|9.08|29-OCT-14 08.00.00.000000 AM
37|1|18|266551|4|3072|25.31|3820.77|3072|13.11|2711.64|28-OCT-14 08.00.00.000000 AM
37|1|18|266555|8|3072|13.05|2709.93|3072|13.08|2710.84|28-OCT-14 08.00.00.000000 AM
37|1|18|266559|12|3072|25.29|5414.8|3072|.86|6.91|28-OCT-14 08.00.00.000000 AM
37|1|18|266549|2|3072|13.06|2709.8|3072|13.09|2711|28-OCT-14 08.00.00.000000 AM
37|1|18|266554|7|3072|.83|6.5|3072|.85|6.44|28-OCT-14 08.00.00.000000 AM
37|1|18|266557|10|3072|37.54|4665.73|3072|.88|6.91|28-OCT-14 08.00.00.000000 AM
37|1|18|266558|11|3072|.85|7.69|3072|.88|7.81|28-OCT-14 08.00.00.000000 AM
37|1|18|266550|3|3072|.83|6.6|3072|.86|6.54|28-OCT-14 08.00.00.000000 AM
37|1|18|266556|9|3072|.81|6.67|3072|.84|6.66|28-OCT-14 08.00.00.000000 AM
37|1|18|266552|5|3072|13.07|2710.98|3072|.87|7.34|28-OCT-14 08.00.00.000000 AM
37|1|18|266561|14|3072|13.06|2710.65|3072|.86|6.7|28-OCT-14 08.00.00.000000 AM
37|1|18|266562|15|3072|.81|7.06|3072|.84|7.07|28-OCT-14 08.00.00.000000 AM
37|1|18|266563|16|3072|25.3|5416.84|3072|.86|6.67|28-OCT-14 08.00.00.000000 AM
37|1|18|266553|6|3072|25.33|5418.3|3072|.91|12.99|28-OCT-14 08.00.00.000000 AM
37|1|18|266560|13|3072|.81|6.58|3072|.83|6.49|28-OCT-14 08.00.00.000000 AM
37|1|18|266548|1|3072|.84|6.97|3072|.86|6.94|28-OCT-14 08.00.00.000000 AM
37|1|20|266561|14|3072|.85|8.42|3072|.88|8.41|30-OCT-14 08.00.00.000000 AM
37|1|20|266562|15|3072|25.28|5415.32|3072|.84|6.69|30-OCT-14 08.00.00.000000 AM
37|1|20|266553|6|3072|13.06|2710.14|3072|13.09|2710.68|30-OCT-14 08.00.00.000000 AM
37|1|20|266554|7|3072|.85|9.14|3072|.88|9.24|30-OCT-14 08.00.00.000000 AM
37|1|20|266557|10|3072|13.11|2712.26|3072|.9|7.67|30-OCT-14 08.00.00.000000 AM
37|1|20|266550|3|3072|13.08|2711.46|3071|.87|6.69|30-OCT-14 08.00.00.000000 AM
37|1|20|266552|5|3072|.84|6.95|3072|13.1|2711.27|30-OCT-14 08.00.00.000000 AM
37|1|20|266555|8|3072|.82|5.61|3072|25.29|3817.92|30-OCT-14 08.00.00.000000 AM
37|1|20|266560|13|3072|.82|6.45|3071|.85|6.44|30-OCT-14 08.00.00.000000 AM
37|1|20|266551|4|3072|25.32|3821.66|3072|.87|6.42|30-OCT-14 08.00.00.000000 AM
37|1|20|266559|12|3072|.82|6.16|3072|.84|6.1|30-OCT-14 08.00.00.000000 AM
37|1|20|266563|16|3072|.86|7.75|3072|.89|7.83|30-OCT-14 08.00.00.000000 AM
37|1|20|266548|1|3072|25.32|3821.45|3072|.88|6.49|30-OCT-14 08.00.00.000000 AM
37|1|20|266556|9|3072|25.3|3820.89|3072|25.33|3821.55|30-OCT-14 08.00.00.000000 AM
37|1|20|266549|2|3072|13.07|2710.64|3072|.86|6.66|30-OCT-14 08.00.00.000000 AM
37|1|20|266558|11|3072|.83|6.44|3072|.85|6.38|30-OCT-14 08.00.00.000000 AM
37|1|22|266554|7|3067|.86|9.8|3067|.88|9.88|03-NOV-14 08.00.00.000000 AM
37|1|22|266557|10|3067|25.31|3821.84|3067|13.11|2712.23|03-NOV-14 08.00.00.000000 AM
37|1|22|266560|13|3067|.8|5.8|3067|13.12|2717.18|03-NOV-14 08.00.00.000000 AM
37|1|22|266563|16|3067|13.02|2708.08|3067|.82|5.58|03-NOV-14 08.00.00.000000 AM
37|1|22|266548|1|3067|13.12|2717.2|3067|.84|5.88|03-NOV-14 08.00.00.000000 AM
37|1|22|266550|3|3067|.83|6.27|3067|.85|6.25|03-NOV-14 08.00.00.000000 AM
37|1|22|266551|4|3067|13.13|2716.99|3067|13.16|2718.65|03-NOV-14 08.00.00.000000 AM
37|1|22|266553|6|3067|.82|5.91|3067|.85|5.84|03-NOV-14 08.00.00.000000 AM
37|1|22|266555|8|3067|25.41|3830.03|3067|.85|5.82|03-NOV-14 08.00.00.000000 AM
37|1|22|266549|2|3067|13.14|2719.54|3067|.87|7.1|03-NOV-14 08.00.00.000000 AM
37|1|22|266552|5|3067|13.14|2717.79|3067|.87|6.69|03-NOV-14 08.00.00.000000 AM
37|1|22|266559|12|3067|.83|6.02|3067|13.15|2717.18|03-NOV-14 08.00.00.000000 AM
37|1|22|266561|14|3067|13.07|2709.72|3067|.87|6.61|03-NOV-14 08.00.00.000000 AM
37|1|22|266556|9|3067|.82|6.45|3067|13.07|2710.96|03-NOV-14 08.00.00.000000 AM
37|1|22|266558|11|3067|.82|6.31|3067|.84|6.33|03-NOV-14 08.00.00.000000 AM
37|1|22|266562|15|3067|.79|6.04|3067|.81|6.02|03-NOV-14 08.00.00.000000 AM
37|1|24|266557|10|3056|50.05|5387.92|3056|.9|8.08|05-NOV-14 08.00.00.000000 AM
37|1|24|266560|13|3056|.79|6.02|3056|13.12|2717.37|05-NOV-14 08.00.00.000000 AM
37|1|24|266550|3|3056|13.13|2716.84|3056|.86|6.53|05-NOV-14 08.00.00.000000 AM
37|1|24|266552|5|3056|13.17|2720.12|3056|.91|9.35|05-NOV-14 08.00.00.000000 AM
37|1|24|266561|14|3056|.81|6.15|3056|.83|6.05|05-NOV-14 08.00.00.000000 AM
37|1|24|266563|16|3056|.83|6.23|3056|.85|6.15|05-NOV-14 08.00.00.000000 AM
37|1|24|266559|12|3056|.82|6.53|3056|.84|6.48|05-NOV-14 08.00.00.000000 AM
37|1|24|266549|2|3056|.81|6.61|3056|.84|6.55|05-NOV-14 08.00.00.000000 AM
37|1|24|266551|4|3056|25.44|5426.92|3056|.88|6.65|05-NOV-14 08.00.00.000000 AM
37|1|24|266553|6|3056|.84|6.66|3056|.87|6.65|05-NOV-14 08.00.00.000000 AM
37|1|24|266554|7|3056|13.09|2717.7|3056|.82|6.39|05-NOV-14 08.00.00.000000 AM
37|1|24|266555|8|3056|13.16|2718.89|3056|.89|8.23|05-NOV-14 08.00.00.000000 AM
37|1|24|266556|9|3056|37.7|4677.72|3056|.84|6.51|05-NOV-14 08.00.00.000000 AM
37|1|24|266558|11|3056|.82|6.46|3056|.84|6.44|05-NOV-14 08.00.00.000000 AM
37|1|24|266562|15|3056|13.09|2717.76|3056|.82|6.23|05-NOV-14 08.00.00.000000 AM
37|1|24|266548|1|3056|.85|7.35|3056|.88|7.38|05-NOV-14 08.00.00.000000 AM
37|1|25|266553|6|3072|.83|6.7|3072|.85|6.66|06-NOV-14 08.00.00.000000 AM
37|1|25|266557|10|3072|13.08|2714.02|3072|13.1|2713.12|06-NOV-14 08.00.00.000000 AM
37|1|25|266563|16|3072|.88|13.45|3072|.91|13.9|06-NOV-14 08.00.00.000000 AM
37|1|25|266550|3|3072|.84|6.83|3072|.86|6.83|06-NOV-14 08.00.00.000000 AM
37|1|25|266561|14|3072|13.04|2710.04|3072|.84|6.12|06-NOV-14 08.00.00.000000 AM
37|1|25|266549|2|3072|.83|6.7|3072|.85|6.69|06-NOV-14 08.00.00.000000 AM
37|1|25|266555|8|3072|.83|6.34|3072|.85|6.28|06-NOV-14 08.00.00.000000 AM
37|1|25|266556|9|3072|.8|6.29|3072|.83|6.25|06-NOV-14 08.00.00.000000 AM
37|1|25|266562|15|3072|13.01|2710.72|3072|.79|5.87|06-NOV-14 08.00.00.000000 AM
37|1|25|266548|1|3072|13.11|2714.2|3072|.89|8.48|06-NOV-14 08.00.00.000000 AM
37|1|25|266558|11|3072|.82|6.67|3072|.84|6.69|06-NOV-14 08.00.00.000000 AM
37|1|25|266559|12|3072|.82|5.99|3072|.84|5.95|06-NOV-14 08.00.00.000000 AM
37|1|25|266560|13|3072|.8|6.58|3072|13.06|2711.06|06-NOV-14 08.00.00.000000 AM
37|1|25|266551|4|3072|.83|6.4|3072|13.09|2709.53|06-NOV-14 08.00.00.000000 AM
37|1|25|266552|5|3072|.82|6.26|3072|.85|6.21|06-NOV-14 08.00.00.000000 AM
37|1|25|266554|7|3072|.82|7.17|3072|.85|7.19|06-NOV-14 08.00.00.000000 AM
37|1|23|266550|3|3070|25.46|5431.41|3070|.89|7.9|04-NOV-14 08.00.00.000000 AM
37|1|23|266551|4|3070|13.1|2711.5|3070|.89|7.37|04-NOV-14 08.00.00.000000 AM
37|1|23|266554|7|3070|74.3|14644.84|3070|.88|8.85|04-NOV-14 08.00.00.000000 AM
37|1|23|266559|12|3070|.84|6.65|3070|.86|6.57|04-NOV-14 08.00.00.000000 AM
37|1|23|266560|13|3070|.83|6.87|3070|.86|6.76|04-NOV-14 08.00.00.000000 AM
37|1|23|266561|14|3070|13.16|2719.38|3070|.9|8.5|04-NOV-14 08.00.00.000000 AM
37|1|23|266562|15|3070|.79|6.41|3070|.82|6.39|04-NOV-14 08.00.00.000000 AM
37|1|23|266555|8|3070|.84|7.02|3070|13.1|2712.5|04-NOV-14 08.00.00.000000 AM
37|1|23|266557|10|3070|13.19|2720.21|3070|.92|9.18|04-NOV-14 08.00.00.000000 AM
37|1|23|266563|16|3070|.89|8.14|3070|.91|8.21|04-NOV-14 08.00.00.000000 AM
37|1|23|266549|2|3070|.82|6.89|3070|.85|6.87|04-NOV-14 08.00.00.000000 AM
37|1|23|266553|6|3070|.85|8.13|3070|.88|8.19|04-NOV-14 08.00.00.000000 AM
37|1|23|266558|11|3070|.81|6.33|3070|.84|6.28|04-NOV-14 08.00.00.000000 AM
37|1|23|266556|9|3070|37.58|8124.42|3070|13.15|2718.39|04-NOV-14 08.00.00.000000 AM
37|1|23|266548|1|3070|.85|6.9|3070|.88|6.87|04-NOV-14 08.00.00.000000 AM
37|1|23|266552|5|3070|.88|12.44|3070|.91|12.79|04-NOV-14 08.00.00.000000 AM
37|1|26|266552|5|3072|.83|6.8|3072|.86|6.79|10-NOV-14 08.00.00.000000 AM
37|1|26|266556|9|3072|.84|8.88|3072|.86|8.89|10-NOV-14 08.00.00.000000 AM
37|1|26|266561|14|3072|.88|9.56|3072|.91|9.61|10-NOV-14 08.00.00.000000 AM
37|1|26|266551|4|3072|37.54|4665.01|3072|.88|6.71|10-NOV-14 08.00.00.000000 AM
37|1|26|266562|15|3072|.81|6.66|3072|.84|6.69|10-NOV-14 08.00.00.000000 AM
37|1|26|266563|16|3072|.84|6.9|3072|.87|6.84|10-NOV-14 08.00.00.000000 AM
37|1|26|266548|1|3072|13.08|2710.44|3072|.88|6.76|10-NOV-14 08.00.00.000000 AM
37|1|26|266550|3|3072|.83|6.58|3072|.86|6.59|10-NOV-14 08.00.00.000000 AM
37|1|26|266555|8|3072|.87|7.23|3072|.9|7.21|10-NOV-14 08.00.00.000000 AM
37|1|26|266560|13|3072|25.26|5414.92|3072|.82|6.03|10-NOV-14 08.00.00.000000 AM
37|1|26|266558|11|3072|.82|6.61|3072|.84|6.6|10-NOV-14 08.00.00.000000 AM
37|1|26|266559|12|3072|13.06|2710.49|3072|.85|6.13|10-NOV-14 08.00.00.000000 AM
37|1|26|266553|6|3072|13.05|2712.33|3072|.84|6.13|10-NOV-14 08.00.00.000000 AM
37|1|26|266554|7|3072|.82|6.79|3072|.85|6.76|10-NOV-14 08.00.00.000000 AM
37|1|26|266549|2|3072|.86|7.87|3072|.9|7.88|10-NOV-14 08.00.00.000000 AM
37|1|26|266557|10|3072|25.32|3821.73|3072|13.11|2711.66|10-NOV-14 08.00.00.000000 AM
37|1|27|266557|10|3060|37.7|6541.3|3060|13.14|2717.93|11-NOV-14 08.00.00.000000 AM
37|1|27|266549|2|3060|.84|7.12|3060|.87|7.02|11-NOV-14 08.00.00.000000 AM
37|1|27|266551|4|3060|13.14|2717.97|3060|.87|6.52|11-NOV-14 08.00.00.000000 AM
37|1|27|266554|7|3060|.81|6.37|3060|.84|6.31|11-NOV-14 08.00.00.000000 AM
37|1|27|266559|12|3060|.81|5.92|3060|.83|5.89|11-NOV-14 08.00.00.000000 AM
37|1|27|266553|6|3060|13.07|2711.24|3060|.87|7.77|11-NOV-14 08.00.00.000000 AM
37|1|27|266555|8|3060|25.27|3818.98|3060|.84|6.08|11-NOV-14 08.00.00.000000 AM
37|1|27|266556|9|3060|.81|6.45|3060|.84|6.37|11-NOV-14 08.00.00.000000 AM
37|1|27|266548|1|3060|.83|6.79|3060|.86|6.88|11-NOV-14 08.00.00.000000 AM
37|1|27|266561|14|3060|13.1|2717.64|3060|.83|6.7|11-NOV-14 08.00.00.000000 AM
37|1|27|266562|15|3060|.8|6.25|3060|.82|6.21|11-NOV-14 08.00.00.000000 AM
37|1|27|266563|16|3060|.82|6.71|3060|.85|6.75|11-NOV-14 08.00.00.000000 AM
37|1|27|266558|11|3060|13.13|2718.72|3060|.86|7.86|11-NOV-14 08.00.00.000000 AM
37|1|27|266550|3|3060|.82|6.67|3060|.85|6.67|11-NOV-14 08.00.00.000000 AM
37|1|27|266552|5|3060|13.05|2711.32|3060|.85|6.83|11-NOV-14 08.00.00.000000 AM
37|1|27|266560|13|3060|.8|6.21|3060|.83|6.19|11-NOV-14 08.00.00.000000 AM
37|1|28|266551|4|3072|37.54|4667.81|3072|.87|7.79|12-NOV-14 08.00.00.000000 AM
37|1|28|266556|9|3072|.86|9.5|3072|13.11|2712.83|12-NOV-14 08.00.00.000000 AM
37|1|28|266557|10|3072|37.58|6529.1|3072|.91|10.33|12-NOV-14 08.00.00.000000 AM
37|1|28|266548|1|3072|.88|9.05|3072|.9|9.02|12-NOV-14 08.00.00.000000 AM
37|1|28|266554|7|3072|.84|9.57|3072|.86|9.64|12-NOV-14 08.00.00.000000 AM
37|1|28|266562|15|3072|13.05|2712.86|3072|.84|8.11|12-NOV-14 08.00.00.000000 AM
37|1|28|266553|6|3072|25.3|3822.87|3072|.88|8.95|12-NOV-14 08.00.00.000000 AM
37|1|28|266559|12|3072|13.05|2710.86|3072|.85|7.58|12-NOV-14 08.00.00.000000 AM
37|1|28|266563|16|3072|13.09|2712.3|3072|.89|9.45|12-NOV-14 08.00.00.000000 AM
37|1|28|266558|11|3072|13.07|2712.65|3072|.87|9.05|12-NOV-14 08.00.00.000000 AM
37|1|28|266561|14|3072|.87|14.11|3072|.91|17.65|12-NOV-14 08.00.00.000000 AM
37|1|28|266549|2|3072|.84|8.7|3072|13.1|2712.84|12-NOV-14 08.00.00.000000 AM
37|1|28|266555|8|3072|25.29|3821.44|3072|13.08|2711.83|12-NOV-14 08.00.00.000000 AM
37|1|28|266560|13|3072|13.04|2711.52|3072|.83|7.69|12-NOV-14 08.00.00.000000 AM
37|1|28|266552|5|3072|.84|8.27|3072|.87|8.23|12-NOV-14 08.00.00.000000 AM
37|1|28|266550|3|3072|.87|9.22|3072|.9|9.19|12-NOV-14 08.00.00.000000 AM
37|1|29|266551|4|3068|25.29|3819.53|3068|.86|6.35|13-NOV-14 08.00.00.000000 AM
37|1|29|266549|2|3068|.87|9.16|3068|.9|9.15|13-NOV-14 08.00.00.000000 AM
37|1|29|266557|10|3068|25.36|5422.87|3068|13.09|2712.83|13-NOV-14 08.00.00.000000 AM
37|1|29|266558|11|3068|13.13|2719.15|3068|.85|7.19|13-NOV-14 08.00.00.000000 AM
37|1|29|266559|12|3068|.81|5.98|3068|.84|5.94|13-NOV-14 08.00.00.000000 AM
37|1|29|266563|16|3068|.86|7.39|3068|.88|7.45|13-NOV-14 08.00.00.000000 AM
37|1|29|266556|9|3068|13.11|2714.81|3068|.91|10.49|13-NOV-14 08.00.00.000000 AM
37|1|29|266552|5|3068|.84|8.41|3068|.87|8.36|13-NOV-14 08.00.00.000000 AM
37|1|29|266554|7|3068|49.77|7371.36|3068|.88|7.25|13-NOV-14 08.00.00.000000 AM
37|1|29|266560|13|3068|25.27|5416.24|3068|.84|7.05|13-NOV-14 08.00.00.000000 AM
37|1|29|266550|3|3068|.84|7.01|3068|13.11|2712.51|13-NOV-14 08.00.00.000000 AM
37|1|29|266553|6|3068|49.76|7634.97|3068|.86|6.79|13-NOV-14 08.00.00.000000 AM
37|1|29|266555|8|3068|.83|6.62|3068|.86|6.57|13-NOV-14 08.00.00.000000 AM
37|1|29|266548|1|3068|13.08|2711.55|3068|.87|7.17|13-NOV-14 08.00.00.000000 AM
37|1|29|266561|14|3068|13.13|2718.27|3068|13.09|2710.78|13-NOV-14 08.00.00.000000 AM
37|1|29|266562|15|3068|.79|6.48|3068|.81|6.46|13-NOV-14 08.00.00.000000 AM
37|1|30|266550|3|3072|.85|7.01|3072|13.1|2709.13|14-NOV-14 08.00.00.000000 AM
37|1|30|266557|10|3072|13.08|2711.71|3072|.88|7.86|14-NOV-14 08.00.00.000000 AM
37|1|30|266554|7|3072|37.52|6526.48|3072|.85|6.74|14-NOV-14 08.00.00.000000 AM
37|1|30|266555|8|3072|.82|5.98|3072|.84|5.93|14-NOV-14 08.00.00.000000 AM
37|1|30|266563|16|3072|.87|8.48|3072|13.13|2712.19|14-NOV-14 08.00.00.000000 AM
37|1|30|266549|2|3072|13.03|2710.33|3072|.83|6.27|14-NOV-14 08.00.00.000000 AM
37|1|30|266556|9|3072|.8|6.58|3072|.83|6.51|14-NOV-14 08.00.00.000000 AM
37|1|30|266558|11|3072|25.28|3821.8|3072|.84|6.58|14-NOV-14 08.00.00.000000 AM
37|1|30|266561|14|3072|13.09|2712.31|3072|13.13|2715.17|14-NOV-14 08.00.00.000000 AM
37|1|30|266548|1|3072|.85|7.69|3072|.88|7.65|14-NOV-14 08.00.00.000000 AM
37|1|30|266551|4|3072|13.05|2711.15|3072|13.07|2710.02|14-NOV-14 08.00.00.000000 AM
37|1|30|266553|6|3072|13.05|2710.14|3072|13.08|2710.57|14-NOV-14 08.00.00.000000 AM
37|1|30|266559|12|3072|.82|6.05|3072|.84|5.97|14-NOV-14 08.00.00.000000 AM
37|1|30|266560|13|3072|13.01|2709.58|3072|.81|5.82|14-NOV-14 08.00.00.000000 AM
37|1|30|266552|5|3072|13.06|2711.09|3072|.86|7.09|14-NOV-14 08.00.00.000000 AM
37|1|30|266562|15|3072|.78|6.34|3072|.81|6.29|14-NOV-14 08.00.00.000000 AM
37|1|31|266548|1|3059|13.16|2719.98|3059|.88|7.8|17-NOV-14 08.00.00.000000 AM
37|1|31|266562|15|3059|.81|7.03|3059|.84|6.96|17-NOV-14 08.00.00.000000 AM
37|1|31|266557|10|3059|13.18|2719.37|3059|.92|9.56|17-NOV-14 08.00.00.000000 AM
37|1|31|266558|11|3059|.83|7.12|3059|.86|7.16|17-NOV-14 08.00.00.000000 AM
37|1|31|266549|2|3058|13.2|2725.07|3058|.87|7.37|17-NOV-14 08.00.00.000000 AM
37|1|31|266550|3|3059|13.25|2727.48|3059|.97|14.85|17-NOV-14 08.00.00.000000 AM
37|1|31|266561|14|3059|.84|7.34|3059|.87|7.35|17-NOV-14 08.00.00.000000 AM
37|1|31|266553|6|3059|25.41|3830.58|3059|.86|6.95|17-NOV-14 08.00.00.000000 AM
37|1|31|266554|7|3059|13.13|2718.42|3059|.86|7.07|17-NOV-14 08.00.00.000000 AM
37|1|31|266551|4|3059|.84|6.91|3059|.86|6.78|17-NOV-14 08.00.00.000000 AM
37|1|31|266552|5|3059|.87|9.53|3059|.9|9.49|17-NOV-14 08.00.00.000000 AM
37|1|31|266563|16|3059|13.48|2782.5|3059|1.22|76.7|17-NOV-14 08.00.00.000000 AM
37|1|31|266555|8|3059|.86|7.52|3059|13.18|2718.71|17-NOV-14 08.00.00.000000 AM
37|1|31|266556|9|3059|25.37|5421.99|3059|.87|7.67|17-NOV-14 08.00.00.000000 AM
37|1|31|266559|12|3059|.89|13.32|3059|.91|13.72|17-NOV-14 08.00.00.000000 AM
37|1|31|266560|13|3059|.83|7.26|3059|.85|7.28|17-NOV-14 08.00.00.000000 AM
37|1|35|266555|8|3065|.81|6.02|3065|13.07|2710.01|21-NOV-14 08.00.00.000000 AM
37|1|35|266556|9|3065|.79|6.27|3065|.82|6.25|21-NOV-14 08.00.00.000000 AM
37|1|35|266558|11|3065|13.04|2710.35|3065|.84|6.23|21-NOV-14 08.00.00.000000 AM
37|1|35|266551|4|3065|.84|6.42|3065|.87|6.4|21-NOV-14 08.00.00.000000 AM
37|1|35|266557|10|3065|61.98|5989.49|3065|.86|6.41|21-NOV-14 08.00.00.000000 AM
37|1|35|266561|14|3065|13.04|2710.63|3065|.84|6.24|21-NOV-14 08.00.00.000000 AM
37|1|35|266548|1|3065|.81|5.99|3065|.83|5.92|21-NOV-14 08.00.00.000000 AM
37|1|35|266552|5|3065|.84|7.68|3065|.87|7.67|21-NOV-14 08.00.00.000000 AM
37|1|35|266553|6|3065|.89|9.14|3065|.93|9.32|21-NOV-14 08.00.00.000000 AM
37|1|35|266562|15|3065|13.04|2710.61|3065|.84|6.61|21-NOV-14 08.00.00.000000 AM
37|1|35|266563|16|3065|13.16|2718.77|3065|.9|8.98|21-NOV-14 08.00.00.000000 AM
37|1|35|266559|12|3065|.82|6.12|3065|.84|6.15|21-NOV-14 08.00.00.000000 AM
37|1|35|266549|2|3065|13.05|2710.23|3065|.84|6.5|21-NOV-14 08.00.00.000000 AM
37|1|35|266550|3|3065|.84|7.26|3065|.86|7.23|21-NOV-14 08.00.00.000000 AM
37|1|35|266554|7|3065|13.12|2718|3065|13.08|2710.96|21-NOV-14 08.00.00.000000 AM
37|1|35|266560|13|3065|.79|6.54|3065|.82|6.49|21-NOV-14 08.00.00.000000 AM
37|1|36|266550|3|3063|.84|7.71|3063|.86|7.72|24-NOV-14 08.00.00.000000 AM
37|1|36|266551|4|3063|.83|6.49|3063|.86|6.48|24-NOV-14 08.00.00.000000 AM
37|1|36|266553|6|3063|25.39|5425.7|3063|.89|9.21|24-NOV-14 08.00.00.000000 AM
37|1|36|266555|8|3063|.83|6.68|3063|.86|6.65|24-NOV-14 08.00.00.000000 AM
37|1|36|266561|14|3063|.82|6.75|3063|.85|6.68|24-NOV-14 08.00.00.000000 AM
37|1|36|266563|16|3063|.84|7.18|3063|.87|7.2|24-NOV-14 08.00.00.000000 AM
37|1|36|266549|2|3063|13.12|2718.09|3063|.85|6.61|24-NOV-14 08.00.00.000000 AM
37|1|36|266554|7|3063|37.71|6542.59|3063|.85|6.31|24-NOV-14 08.00.00.000000 AM
37|1|36|266556|9|3063|25.39|5425.7|3063|.9|9.91|24-NOV-14 08.00.00.000000 AM
37|1|36|266558|11|3063|13.06|2709.35|3063|.86|6.71|24-NOV-14 08.00.00.000000 AM
37|1|36|266562|15|3063|.81|8.92|3063|.83|9.12|24-NOV-14 08.00.00.000000 AM
37|1|36|266552|5|3063|13.09|2717.37|3063|.82|6.05|24-NOV-14 08.00.00.000000 AM
37|1|36|266559|12|3063|.83|6.34|3063|.85|6.26|24-NOV-14 08.00.00.000000 AM
37|1|36|266548|1|3063|.86|7.96|3063|.89|7.94|24-NOV-14 08.00.00.000000 AM
37|1|36|266557|10|3063|25.3|3821.78|3063|13.1|2712.31|24-NOV-14 08.00.00.000000 AM
37|1|36|266560|13|3063|13.1|2717.13|3063|.83|6.46|24-NOV-14 08.00.00.000000 AM
37|1|32|266550|3|3072|.85|7.22|3072|.88|7.17|18-NOV-14 08.00.00.000000 AM
37|1|32|266552|5|3072|25.29|3821.77|3072|.85|6.31|18-NOV-14 08.00.00.000000 AM
