site_id|config_id|run_id|stat_id|stat_name|stat_alloc|stat_used|stat_avg_alloc|stat_num_proc|stat_num_alloc|start_time
37|1|34|266692|Other|27416.890625||30.681875|893.75|893.75|20-NOV-14 08.00.00.000000 AM
37|1|34|266696|SQL|415.9125|29.4425|.496875|835.75|825.5625|20-NOV-14 08.00.00.000000 AM
37|1|34|266694|Freeable|2386.69125|0|2.994375|797.4375|797.4375|20-NOV-14 08.00.00.000000 AM
37|1|37|266692|Other|25358.61375||31.17|813.875|813.875|25-NOV-14 08.00.00.000000 AM
37|1|37|266695|JAVA|1095.02625|1040.908125|3.450625|317.375|317.375|25-NOV-14 08.00.00.000000 AM
37|1|37|266693|PL/SQL|3166.60875|36.453125|3.891875|813.875|812.875|25-NOV-14 08.00.00.000000 AM
37|1|37|266694|Freeable|2294.910625|0|3.086875|743.3125|743.3125|25-NOV-14 08.00.00.000000 AM
37|1|37|266696|SQL|422.54125|29.375625|.55875|755.875|745.6875|25-NOV-14 08.00.00.000000 AM
37|1|38|266692|Other|26632.523125||32.245|826.0625|826.0625|26-NOV-14 08.00.00.000000 AM
37|1|38|266695|JAVA|1133.28625|1057.256875|3.515|322.375|322.375|26-NOV-14 08.00.00.000000 AM
37|1|38|266696|SQL|419.7025|32.22125|.54625|767.9375|757.9375|26-NOV-14 08.00.00.000000 AM
37|1|38|266693|PL/SQL|3216.280625|42.958125|3.894375|826.0625|825.125|26-NOV-14 08.00.00.000000 AM
37|1|38|266694|Freeable|2352.649375|0|3.135625|750.125|750.125|26-NOV-14 08.00.00.000000 AM
37|1|39|266693|PL/SQL|3211.85625|30.05|3.949375|813.25|813|27-NOV-14 08.00.00.000000 AM
37|1|39|266692|Other|24868.779375||30.5825|813.25|813.25|27-NOV-14 08.00.00.000000 AM
37|1|39|266696|SQL|379.5925|18.51375|.503125|754.9375|745.375|27-NOV-14 08.00.00.000000 AM
37|1|39|266695|JAVA|1172.4775|1087.113125|3.575|328|328|27-NOV-14 08.00.00.000000 AM
37|1|39|266694|Freeable|2338.603125|0|3.125|748.5|748.5|27-NOV-14 08.00.00.000000 AM
37|1|43|266694|Freeable|2424.963125|0|3.18125|762.625|762.625|05-DEC-14 08.00.00.000000 AM
37|1|43|266692|Other|26928.21||32.449375|829.9375|829.9375|05-DEC-14 08.00.00.000000 AM
37|1|43|266695|JAVA|1161.45|1094.11875|3.564375|325.75|325.75|05-DEC-14 08.00.00.000000 AM
37|1|43|266696|SQL|425.41375|29.02625|.55125|771.8125|761.4375|05-DEC-14 08.00.00.000000 AM
37|1|43|266693|PL/SQL|3287.078125|40.651875|3.961875|829.9375|828.875|05-DEC-14 08.00.00.000000 AM
37|1|44|266694|Freeable|2268.84125|0|3.034375|747.75|747.75|08-DEC-14 08.00.00.000000 AM
37|1|44|266693|PL/SQL|3017.416875|111.0075|3.62375|832.8125|832.1875|08-DEC-14 08.00.00.000000 AM
37|1|44|266692|Other|24694.84875||29.651875|832.8125|832.8125|08-DEC-14 08.00.00.000000 AM
37|1|44|266695|JAVA|989.168125|953.53125|3.27125|302.4375|302.4375|08-DEC-14 08.00.00.000000 AM
37|1|44|266696|SQL|438.02|39.16125|.565|774.75|764.9375|08-DEC-14 08.00.00.000000 AM
37|1|41|266694|Freeable|2276.205|0|3.04375|747.6875|747.6875|03-DEC-14 08.00.00.000000 AM
37|1|41|266693|PL/SQL|3237.34|36.510625|3.989375|811.8125|811.25|03-DEC-14 08.00.00.000000 AM
37|1|41|266692|Other|26260.016875||32.35125|811.875|811.875|03-DEC-14 08.00.00.000000 AM
37|1|41|266696|SQL|418.24625|28.023125|.554375|753.8125|743.8125|03-DEC-14 08.00.00.000000 AM
37|1|41|266695|JAVA|1096.4825|1051.4175|3.458125|317|317|03-DEC-14 08.00.00.000000 AM
37|1|42|266695|JAVA|1146.979375|1090.691875|3.540625|323.8125|323.8125|04-DEC-14 08.00.00.000000 AM
37|1|42|266692|Other|27261.503125||33.59625|811.5625|811.5625|04-DEC-14 08.00.00.000000 AM
37|1|42|266696|SQL|406.37875|30.874375|.53875|753.375|743.6875|04-DEC-14 08.00.00.000000 AM
37|1|42|266693|PL/SQL|3272.536875|36.34|4.033125|811.5625|811|04-DEC-14 08.00.00.000000 AM
37|1|42|266694|Freeable|2396.798125|0|3.203125|748.25|748.25|04-DEC-14 08.00.00.000000 AM
37|1|40|266695|JAVA|1048.126875|1013.8975|3.378125|310.25|310.25|02-DEC-14 08.00.00.000000 AM
37|1|40|266692|Other|25812.88125||31.60125|816.9375|816.9375|02-DEC-14 08.00.00.000000 AM
37|1|40|266694|Freeable|2289.259375|0|3.0675|746.1875|746.1875|02-DEC-14 08.00.00.000000 AM
37|1|40|266693|PL/SQL|3172.90875|39.886875|3.884375|816.9375|815.9375|02-DEC-14 08.00.00.000000 AM
37|1|40|266696|SQL|413.409375|31.09125|.545625|758.8125|748.6875|02-DEC-14 08.00.00.000000 AM
37|1|47|266696|SQL|414.441875|24.64875|.54125|765.1875|755.0625|12-DEC-14 08.00.00.000000 AM
37|1|47|266692|Other|26848.111875||32.61625|823.3125|823.3125|12-DEC-14 08.00.00.000000 AM
37|1|47|266693|PL/SQL|3277.0175|37.08375|3.981875|823.3125|822.125|12-DEC-14 08.00.00.000000 AM
37|1|47|266694|Freeable|2336.360625|0|3.084375|757.1875|757.1875|12-DEC-14 08.00.00.000000 AM
37|1|47|266695|JAVA|1142.969375|1063.67125|3.546875|322.25|322.25|12-DEC-14 08.00.00.000000 AM
37|1|45|266693|PL/SQL|3155.014375|38.84375|3.868125|815.875|814.9375|09-DEC-14 08.00.00.000000 AM
37|1|45|266692|Other|25524.0975||31.291875|815.875|815.875|09-DEC-14 08.00.00.000000 AM
