site_id|config_id|run_id|stat_id|stat_name|stat_ges_lock_req|stat_ges_pin_req|stat_ges_pin_rel|stat_ges_inval_req|stat_ges_invalid|start_time
37|1|36|267920|SUBSCRIPTION|0|128|128|0|0|24-NOV-14 08.00.00.000000 AM
37|1|32|267920|SUBSCRIPTION|0|100|100|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266292|INDEX|21400|21402|21402|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|267335|BODY|0|21296007|21296007|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|267919|LOCATION|8|32|32|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|269373|TRIGGER|0|492|492|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266291|ACCOUNT_STATUS|21897|0|0|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266293|QUEUE|982|16797|16797|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|269057|HINTSET OBJECT|10|10|10|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266294|SUMMARY|21540|21540|21540|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266295|TABLE/PROCEDURE|164339|222447|222447|0|0|18-NOV-14 08.00.00.000000 AM
37|1|33|267335|BODY|0|21356028|21356028|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266293|QUEUE|931|16486|16486|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|269373|TRIGGER|0|482|482|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266294|SUMMARY|22875|22875|22875|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266295|TABLE/PROCEDURE|174854|237454|237454|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266291|ACCOUNT_STATUS|6928|0|0|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266292|INDEX|21304|21304|21304|0|0|19-NOV-14 08.00.00.000000 AM
37|1|34|269373|TRIGGER|0|419|419|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266291|ACCOUNT_STATUS|22378|0|0|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266293|QUEUE|918|16471|16471|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|267310|CLUSTER|4|4|4|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266292|INDEX|29071|29071|29071|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266294|SUMMARY|24672|24672|24672|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266295|TABLE/PROCEDURE|187473|257274|257274|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|267335|BODY|0|21526643|21526643|0|0|20-NOV-14 08.00.00.000000 AM
37|1|37|266294|SUMMARY|31031|31031|31031|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|266291|ACCOUNT_STATUS|21485|0|0|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|266293|QUEUE|930|16481|16481|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|269373|TRIGGER|0|503|503|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|267310|CLUSTER|2|2|2|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|266295|TABLE/PROCEDURE|220649|317471|317471|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|266292|INDEX|50228|50228|50228|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|267335|BODY|0|20832274|20832274|0|0|25-NOV-14 08.00.00.000000 AM
37|1|38|266294|SUMMARY|23915|23915|23915|0|0|26-NOV-14 08.00.00.000000 AM
37|1|38|266292|INDEX|40290|40290|40290|0|0|26-NOV-14 08.00.00.000000 AM
37|1|38|266291|ACCOUNT_STATUS|23299|0|0|0|0|26-NOV-14 08.00.00.000000 AM
37|1|38|266295|TABLE/PROCEDURE|179364|252196|252196|0|0|26-NOV-14 08.00.00.000000 AM
37|1|38|269373|TRIGGER|0|403|403|0|0|26-NOV-14 08.00.00.000000 AM
37|1|38|267310|CLUSTER|4|4|4|0|0|26-NOV-14 08.00.00.000000 AM
37|1|38|267335|BODY|0|20400260|20400260|0|0|26-NOV-14 08.00.00.000000 AM
37|1|38|266293|QUEUE|917|16481|16481|0|0|26-NOV-14 08.00.00.000000 AM
37|1|39|267310|CLUSTER|2|2|2|0|0|27-NOV-14 08.00.00.000000 AM
37|1|39|267335|BODY|0|14478068|14478068|0|0|27-NOV-14 08.00.00.000000 AM
37|1|39|266293|QUEUE|919|16463|16463|0|0|27-NOV-14 08.00.00.000000 AM
37|1|39|266295|TABLE/PROCEDURE|91613|117008|117008|0|0|27-NOV-14 08.00.00.000000 AM
37|1|39|266292|INDEX|10352|10352|10352|0|0|27-NOV-14 08.00.00.000000 AM
37|1|39|266291|ACCOUNT_STATUS|21414|0|0|0|0|27-NOV-14 08.00.00.000000 AM
37|1|39|266294|SUMMARY|9335|9335|9335|0|0|27-NOV-14 08.00.00.000000 AM
37|1|39|269373|TRIGGER|0|414|414|0|0|27-NOV-14 08.00.00.000000 AM
37|1|43|269373|TRIGGER|0|447|447|0|0|05-DEC-14 08.00.00.000000 AM
37|1|43|266295|TABLE/PROCEDURE|171781|234939|234939|0|0|05-DEC-14 08.00.00.000000 AM
37|1|43|266292|INDEX|26726|26726|26726|0|0|05-DEC-14 08.00.00.000000 AM
37|1|43|266291|ACCOUNT_STATUS|21486|0|0|0|0|05-DEC-14 08.00.00.000000 AM
37|1|43|267335|BODY|0|19791927|19791927|0|0|05-DEC-14 08.00.00.000000 AM
37|1|43|266294|SUMMARY|20907|20907|20907|0|0|05-DEC-14 08.00.00.000000 AM
37|1|43|266293|QUEUE|919|16471|16471|0|0|05-DEC-14 08.00.00.000000 AM
37|1|44|266292|INDEX|45305|45304|45304|0|0|08-DEC-14 08.00.00.000000 AM
37|1|44|266293|QUEUE|929|16477|16477|0|0|08-DEC-14 08.00.00.000000 AM
37|1|44|266295|TABLE/PROCEDURE|216102|309822|309822|0|0|08-DEC-14 08.00.00.000000 AM
37|1|44|269373|TRIGGER|0|404|404|0|0|08-DEC-14 08.00.00.000000 AM
37|1|44|267310|CLUSTER|2|2|2|0|0|08-DEC-14 08.00.00.000000 AM
37|1|44|266294|SUMMARY|29760|29760|29760|0|0|08-DEC-14 08.00.00.000000 AM
37|1|44|267335|BODY|0|20205506|20205506|0|0|08-DEC-14 08.00.00.000000 AM
37|1|44|266291|ACCOUNT_STATUS|22375|0|0|0|0|08-DEC-14 08.00.00.000000 AM
37|1|41|266292|INDEX|46999|46994|46994|0|0|03-DEC-14 08.00.00.000000 AM
37|1|41|266294|SUMMARY|32554|32554|32554|0|0|03-DEC-14 08.00.00.000000 AM
37|1|41|267310|CLUSTER|2|2|2|0|0|03-DEC-14 08.00.00.000000 AM
37|1|41|269373|TRIGGER|0|392|392|0|0|03-DEC-14 08.00.00.000000 AM
37|1|41|267335|BODY|0|20544143|20544143|0|0|03-DEC-14 08.00.00.000000 AM
37|1|41|266291|ACCOUNT_STATUS|2679|0|0|0|0|03-DEC-14 08.00.00.000000 AM
37|1|41|266295|TABLE/PROCEDURE|243726|342106|342106|0|0|03-DEC-14 08.00.00.000000 AM
37|1|41|266293|QUEUE|982|16758|16758|0|0|03-DEC-14 08.00.00.000000 AM
37|1|41|267920|SUBSCRIPTION|0|64|64|0|0|03-DEC-14 08.00.00.000000 AM
37|1|42|267920|SUBSCRIPTION|0|68|68|0|0|04-DEC-14 08.00.00.000000 AM
37|1|42|266291|ACCOUNT_STATUS|3049|0|0|0|0|04-DEC-14 08.00.00.000000 AM
37|1|42|266293|QUEUE|985|16762|16762|0|0|04-DEC-14 08.00.00.000000 AM
37|1|42|266295|TABLE/PROCEDURE|264722|353493|353493|0|0|04-DEC-14 08.00.00.000000 AM
37|1|42|267919|LOCATION|1|4|4|0|0|04-DEC-14 08.00.00.000000 AM
37|1|42|266292|INDEX|40313|40312|40312|0|0|04-DEC-14 08.00.00.000000 AM
37|1|42|267335|BODY|0|20712263|20712263|0|0|04-DEC-14 08.00.00.000000 AM
37|1|42|269373|TRIGGER|0|489|489|0|0|04-DEC-14 08.00.00.000000 AM
37|1|42|266294|SUMMARY|28905|28905|28905|0|0|04-DEC-14 08.00.00.000000 AM
37|1|42|269057|HINTSET OBJECT|79|79|79|0|0|04-DEC-14 08.00.00.000000 AM
37|1|42|267310|CLUSTER|4|4|4|0|0|04-DEC-14 08.00.00.000000 AM
37|1|40|269373|TRIGGER|0|402|402|0|0|02-DEC-14 08.00.00.000000 AM
37|1|40|269057|HINTSET OBJECT|3|3|3|0|0|02-DEC-14 08.00.00.000000 AM
37|1|40|267335|BODY|0|20356878|20356878|0|0|02-DEC-14 08.00.00.000000 AM
37|1|40|266294|SUMMARY|23971|23971|23971|0|0|02-DEC-14 08.00.00.000000 AM
37|1|40|266291|ACCOUNT_STATUS|22001|0|0|0|0|02-DEC-14 08.00.00.000000 AM
37|1|40|266295|TABLE/PROCEDURE|202310|270385|270385|0|0|02-DEC-14 08.00.00.000000 AM
37|1|40|267310|CLUSTER|8|8|8|0|0|02-DEC-14 08.00.00.000000 AM
37|1|40|266292|INDEX|29430|29430|29430|0|0|02-DEC-14 08.00.00.000000 AM
37|1|40|266293|QUEUE|919|16495|16495|0|0|02-DEC-14 08.00.00.000000 AM
37|1|47|266291|ACCOUNT_STATUS|23212|0|0|0|0|12-DEC-14 08.00.00.000000 AM
37|1|47|266294|SUMMARY|20457|20457|20457|0|0|12-DEC-14 08.00.00.000000 AM
37|1|47|266295|TABLE/PROCEDURE|187608|250778|250778|0|0|12-DEC-14 08.00.00.000000 AM
37|1|47|267335|BODY|0|19227903|19227903|0|0|12-DEC-14 08.00.00.000000 AM
37|1|47|269373|TRIGGER|0|349|349|0|0|12-DEC-14 08.00.00.000000 AM
37|1|47|266292|INDEX|30818|30818|30818|0|0|12-DEC-14 08.00.00.000000 AM
37|1|47|267310|CLUSTER|2|2|2|0|0|12-DEC-14 08.00.00.000000 AM
37|1|47|266293|QUEUE|919|16503|16503|0|0|12-DEC-14 08.00.00.000000 AM
37|1|45|267310|CLUSTER|2|2|2|0|0|09-DEC-14 08.00.00.000000 AM
37|1|45|266291|ACCOUNT_STATUS|22603|0|0|0|0|09-DEC-14 08.00.00.000000 AM
37|1|45|266292|INDEX|37448|37451|37451|0|0|09-DEC-14 08.00.00.000000 AM
37|1|45|266293|QUEUE|919|16484|16484|0|0|09-DEC-14 08.00.00.000000 AM
37|1|45|266294|SUMMARY|25815|25815|25815|0|0|09-DEC-14 08.00.00.000000 AM
37|1|45|269373|TRIGGER|0|404|404|0|0|09-DEC-14 08.00.00.000000 AM
37|1|45|266295|TABLE/PROCEDURE|187566|267113|267113|0|0|09-DEC-14 08.00.00.000000 AM
37|1|45|267335|BODY|0|20131057|20131057|0|0|09-DEC-14 08.00.00.000000 AM
37|1|48|267335|BODY|0|20773668|20773668|0|0|15-DEC-14 08.00.00.000000 AM
37|1|48|267920|SUBSCRIPTION|0|74|74|0|0|15-DEC-14 08.00.00.000000 AM
37|1|48|266293|QUEUE|982|16718|16718|0|0|15-DEC-14 08.00.00.000000 AM
37|1|48|266295|TABLE/PROCEDURE|188070|253902|253902|0|0|15-DEC-14 08.00.00.000000 AM
37|1|48|266294|SUMMARY|22857|22857|22857|0|0|15-DEC-14 08.00.00.000000 AM
37|1|48|269373|TRIGGER|0|435|435|0|0|15-DEC-14 08.00.00.000000 AM
37|1|48|266292|INDEX|24886|24885|24885|0|0|15-DEC-14 08.00.00.000000 AM
37|1|48|267919|LOCATION|2|8|8|0|0|15-DEC-14 08.00.00.000000 AM
37|1|48|266291|ACCOUNT_STATUS|959|0|0|0|0|15-DEC-14 08.00.00.000000 AM
37|1|46|266294|SUMMARY|25390|25390|25390|0|0|11-DEC-14 08.00.00.000000 AM
37|1|46|266295|TABLE/PROCEDURE|204042|281537|281537|0|0|11-DEC-14 08.00.00.000000 AM
37|1|46|267919|LOCATION|2|8|8|0|0|11-DEC-14 08.00.00.000000 AM
37|1|46|267920|SUBSCRIPTION|0|74|74|0|0|11-DEC-14 08.00.00.000000 AM
37|1|46|266293|QUEUE|995|16762|16762|0|0|11-DEC-14 08.00.00.000000 AM
37|1|46|267310|CLUSTER|4|4|4|0|0|11-DEC-14 08.00.00.000000 AM
37|1|46|266291|ACCOUNT_STATUS|23307|0|0|0|0|11-DEC-14 08.00.00.000000 AM
37|1|46|269057|HINTSET OBJECT|10|10|10|0|0|11-DEC-14 08.00.00.000000 AM
37|1|46|266292|INDEX|37165|37167|37167|0|0|11-DEC-14 08.00.00.000000 AM
37|1|46|267335|BODY|0|20348648|20348648|0|0|11-DEC-14 08.00.00.000000 AM
37|1|46|269373|TRIGGER|0|500|500|0|0|11-DEC-14 08.00.00.000000 AM
37|1|53|266293|QUEUE|931|16482|16482|0|0|22-DEC-14 08.00.00.000000 AM
37|1|53|266291|ACCOUNT_STATUS|531|0|0|0|0|22-DEC-14 08.00.00.000000 AM
37|1|53|266294|SUMMARY|18130|18130|18130|0|0|22-DEC-14 08.00.00.000000 AM
37|1|53|267335|BODY|0|18726725|18726725|0|0|22-DEC-14 08.00.00.000000 AM
37|1|53|266292|INDEX|20577|20577|20577|0|0|22-DEC-14 08.00.00.000000 AM
37|1|53|266295|TABLE/PROCEDURE|157777|215961|215961|0|0|22-DEC-14 08.00.00.000000 AM
37|1|53|269373|TRIGGER|0|622|622|0|0|22-DEC-14 08.00.00.000000 AM
37|1|49|266291|ACCOUNT_STATUS|996|0|0|0|0|16-DEC-14 08.00.00.000000 AM
37|1|49|266293|QUEUE|1000|18508|18508|0|0|16-DEC-14 08.00.00.000000 AM
37|1|49|266294|SUMMARY|23183|23183|23183|0|0|16-DEC-14 08.00.00.000000 AM
37|1|49|266295|TABLE/PROCEDURE|184333|255972|255972|0|0|16-DEC-14 08.00.00.000000 AM
37|1|49|267335|BODY|0|20908854|20908854|0|0|16-DEC-14 08.00.00.000000 AM
37|1|49|267919|LOCATION|20|76|76|0|0|16-DEC-14 08.00.00.000000 AM
37|1|49|267920|SUBSCRIPTION|0|868|868|0|0|16-DEC-14 08.00.00.000000 AM
37|1|49|266292|INDEX|27512|27510|27510|0|0|16-DEC-14 08.00.00.000000 AM
37|1|49|269373|TRIGGER|0|435|435|0|0|16-DEC-14 08.00.00.000000 AM
37|1|49|267310|CLUSTER|2|2|2|0|0|16-DEC-14 08.00.00.000000 AM
37|1|50|266295|TABLE/PROCEDURE|184626|256853|256853|0|0|17-DEC-14 08.00.00.000000 AM
37|1|50|269057|HINTSET OBJECT|18|18|18|0|0|17-DEC-14 08.00.00.000000 AM
37|1|50|266293|QUEUE|917|16472|16472|0|0|17-DEC-14 08.00.00.000000 AM
37|1|50|269373|TRIGGER|0|617|617|0|0|17-DEC-14 08.00.00.000000 AM
37|1|50|266291|ACCOUNT_STATUS|1260|0|0|0|0|17-DEC-14 08.00.00.000000 AM
37|1|50|267335|BODY|0|20421480|20421480|0|0|17-DEC-14 08.00.00.000000 AM
37|1|50|266292|INDEX|30915|30917|30917|0|0|17-DEC-14 08.00.00.000000 AM
37|1|50|266294|SUMMARY|22570|22570|22570|0|0|17-DEC-14 08.00.00.000000 AM
37|1|51|269373|TRIGGER|0|418|418|0|0|18-DEC-14 08.00.00.000000 AM
37|1|51|266294|SUMMARY|21592|21592|21592|0|0|18-DEC-14 08.00.00.000000 AM
37|1|51|266295|TABLE/PROCEDURE|198089|270073|270073|0|0|18-DEC-14 08.00.00.000000 AM
37|1|51|267335|BODY|0|20476372|20476372|0|0|18-DEC-14 08.00.00.000000 AM
37|1|51|267919|LOCATION|707|1091|1091|0|0|18-DEC-14 08.00.00.000000 AM
37|1|51|266292|INDEX|31186|31183|31183|0|0|18-DEC-14 08.00.00.000000 AM
37|1|51|266291|ACCOUNT_STATUS|756|0|0|0|0|18-DEC-14 08.00.00.000000 AM
37|1|51|266293|QUEUE|1159|17679|17679|0|0|18-DEC-14 08.00.00.000000 AM
37|1|51|267920|SUBSCRIPTION|4|286|286|0|0|18-DEC-14 08.00.00.000000 AM
37|1|52|269373|TRIGGER|0|362|362|0|0|19-DEC-14 08.00.00.000000 AM
37|1|52|266291|ACCOUNT_STATUS|476|0|0|0|0|19-DEC-14 08.00.00.000000 AM
37|1|52|266292|INDEX|26405|26403|26403|0|0|19-DEC-14 08.00.00.000000 AM
37|1|52|266293|QUEUE|919|16508|16508|0|0|19-DEC-14 08.00.00.000000 AM
37|1|52|266294|SUMMARY|19506|19506|19506|0|0|19-DEC-14 08.00.00.000000 AM
37|1|52|266295|TABLE/PROCEDURE|182118|244917|244917|0|0|19-DEC-14 08.00.00.000000 AM
37|1|52|267335|BODY|0|19539266|19539266|0|0|19-DEC-14 08.00.00.000000 AM
37|1|55|266293|QUEUE|917|16439|16439|0|0|24-DEC-14 08.00.00.000000 AM
37|1|55|266294|SUMMARY|8444|8444|8444|0|0|24-DEC-14 08.00.00.000000 AM
37|1|55|266291|ACCOUNT_STATUS|93|0|0|0|0|24-DEC-14 08.00.00.000000 AM
37|1|55|266295|TABLE/PROCEDURE|98262|127254|127254|0|0|24-DEC-14 08.00.00.000000 AM
37|1|55|267335|BODY|0|13994262|13994262|0|0|24-DEC-14 08.00.00.000000 AM
37|1|55|269373|TRIGGER|0|216|216|0|0|24-DEC-14 08.00.00.000000 AM
37|1|55|266292|INDEX|13173|13170|13170|0|0|24-DEC-14 08.00.00.000000 AM
37|1|57|266291|ACCOUNT_STATUS|23166|0|0|0|0|29-DEC-14 08.00.00.000000 AM
37|1|57|266293|QUEUE|918|16468|16468|0|0|29-DEC-14 08.00.00.000000 AM
37|1|57|266294|SUMMARY|14526|14526|14526|0|0|29-DEC-14 08.00.00.000000 AM
37|1|57|266295|TABLE/PROCEDURE|142576|193124|193124|0|0|29-DEC-14 08.00.00.000000 AM
37|1|57|267335|BODY|0|16393979|16393979|0|0|29-DEC-14 08.00.00.000000 AM
37|1|57|269373|TRIGGER|0|398|398|0|0|29-DEC-14 08.00.00.000000 AM
37|1|57|266292|INDEX|25007|25007|25007|0|0|29-DEC-14 08.00.00.000000 AM
37|1|56|267335|BODY|0|12162627|12162627|0|0|26-DEC-14 08.00.00.000000 AM
37|1|56|267310|CLUSTER|4|4|4|0|0|26-DEC-14 08.00.00.000000 AM
37|1|56|266294|SUMMARY|6530|6530|6530|0|0|26-DEC-14 08.00.00.000000 AM
37|1|56|266295|TABLE/PROCEDURE|75938|98122|98122|0|0|26-DEC-14 08.00.00.000000 AM
37|1|56|269373|TRIGGER|0|228|228|0|0|26-DEC-14 08.00.00.000000 AM
37|1|56|266291|ACCOUNT_STATUS|333|0|0|0|0|26-DEC-14 08.00.00.000000 AM
37|1|56|266292|INDEX|9802|9802|9802|0|0|26-DEC-14 08.00.00.000000 AM
37|1|56|266293|QUEUE|918|16446|16446|0|0|26-DEC-14 08.00.00.000000 AM
37|1|54|266294|SUMMARY|14247|14247|14247|0|0|23-DEC-14 08.00.00.000000 AM
37|1|54|266291|ACCOUNT_STATUS|704|0|0|0|0|23-DEC-14 08.00.00.000000 AM
37|1|54|266293|QUEUE|960|16532|16532|0|0|23-DEC-14 08.00.00.000000 AM
37|1|54|266295|TABLE/PROCEDURE|132617|177630|177630|0|0|23-DEC-14 08.00.00.000000 AM
37|1|54|269373|TRIGGER|0|353|353|0|0|23-DEC-14 08.00.00.000000 AM
37|1|54|266292|INDEX|16391|16391|16391|0|0|23-DEC-14 08.00.00.000000 AM
37|1|54|267335|BODY|0|17327768|17327768|0|0|23-DEC-14 08.00.00.000000 AM
37|1|58|269057|HINTSET OBJECT|18|18|18|0|0|30-DEC-14 08.00.00.000000 AM
37|1|58|266291|ACCOUNT_STATUS|22844|0|0|0|0|30-DEC-14 08.00.00.000000 AM
37|1|58|266295|TABLE/PROCEDURE|140242|192242|192242|0|0|30-DEC-14 08.00.00.000000 AM
37|1|58|267335|BODY|0|15875885|15875885|0|0|30-DEC-14 08.00.00.000000 AM
37|1|58|266293|QUEUE|918|16467|16467|0|0|30-DEC-14 08.00.00.000000 AM
37|1|58|266294|SUMMARY|16166|16166|16166|0|0|30-DEC-14 08.00.00.000000 AM
37|1|58|266292|INDEX|19521|19521|19521|0|0|30-DEC-14 08.00.00.000000 AM
37|1|58|269373|TRIGGER|0|285|285|0|0|30-DEC-14 08.00.00.000000 AM
37|1|59|267335|BODY|0|13872243|13872243|0|0|31-DEC-14 08.00.00.000000 AM
37|1|59|267919|LOCATION|15|69|69|0|0|31-DEC-14 08.00.00.000000 AM
37|1|59|267920|SUBSCRIPTION|0|146|146|0|0|31-DEC-14 08.00.00.000000 AM
37|1|59|269373|TRIGGER|0|232|232|0|0|31-DEC-14 08.00.00.000000 AM
37|1|59|266294|SUMMARY|10224|10224|10224|0|0|31-DEC-14 08.00.00.000000 AM
37|1|59|266295|TABLE/PROCEDURE|107452|141642|141642|0|0|31-DEC-14 08.00.00.000000 AM
37|1|59|266293|QUEUE|981|16686|16686|0|0|31-DEC-14 08.00.00.000000 AM
37|1|59|266291|ACCOUNT_STATUS|23119|0|0|0|0|31-DEC-14 08.00.00.000000 AM
37|1|59|266292|INDEX|17330|17329|17329|0|0|31-DEC-14 08.00.00.000000 AM
37|1|60|266291|ACCOUNT_STATUS|23201|0|0|0|0|01-JAN-15 08.00.00.000000 AM
37|1|60|266292|INDEX|4742|4742|4742|0|0|01-JAN-15 08.00.00.000000 AM
37|1|60|266294|SUMMARY|1914|1914|1914|0|0|01-JAN-15 08.00.00.000000 AM
37|1|60|269373|TRIGGER|0|70|70|0|0|01-JAN-15 08.00.00.000000 AM
37|1|60|266295|TABLE/PROCEDURE|34438|41329|41329|0|0|01-JAN-15 08.00.00.000000 AM
37|1|60|267335|BODY|0|9872479|9872479|0|0|01-JAN-15 08.00.00.000000 AM
37|1|60|266293|QUEUE|918|16434|16434|0|0|01-JAN-15 08.00.00.000000 AM
37|1|61|267335|BODY|0|14103745|14103745|0|0|02-JAN-15 08.00.00.000000 AM
37|1|61|266293|QUEUE|918|16457|16457|0|0|02-JAN-15 08.00.00.000000 AM
37|1|61|266295|TABLE/PROCEDURE|95463|127219|127219|0|0|02-JAN-15 08.00.00.000000 AM
37|1|61|266292|INDEX|18127|18124|18124|0|0|02-JAN-15 08.00.00.000000 AM
37|1|61|266294|SUMMARY|9098|9098|9098|0|0|02-JAN-15 08.00.00.000000 AM
37|1|61|266291|ACCOUNT_STATUS|22440|0|0|0|0|02-JAN-15 08.00.00.000000 AM
37|1|61|269373|TRIGGER|0|224|224|0|0|02-JAN-15 08.00.00.000000 AM
37|1|62|266294|SUMMARY|19865|19865|19865|0|0|05-JAN-15 08.00.00.000000 AM
37|1|62|267335|BODY|180|19064591|19064591|0|0|05-JAN-15 08.00.00.000000 AM
37|1|62|266293|QUEUE|905|15025|15025|0|0|05-JAN-15 08.00.00.000000 AM
37|1|62|266292|INDEX|18118|18117|18117|0|0|05-JAN-15 08.00.00.000000 AM
37|1|62|266295|TABLE/PROCEDURE|148679|207838|207838|0|0|05-JAN-15 08.00.00.000000 AM
37|1|62|266291|ACCOUNT_STATUS|24253|0|0|0|0|05-JAN-15 08.00.00.000000 AM
37|1|62|269373|TRIGGER|0|454|454|0|0|05-JAN-15 08.00.00.000000 AM
37|1|67|269373|TRIGGER|0|569|569|0|0|12-JAN-15 08.00.00.000000 AM
37|1|67|267920|SUBSCRIPTION|0|260|260|0|0|12-JAN-15 08.00.00.000000 AM
37|1|67|266291|ACCOUNT_STATUS|24537|0|0|0|0|12-JAN-15 08.00.00.000000 AM
37|1|67|267919|LOCATION|14|63|63|0|0|12-JAN-15 08.00.00.000000 AM
37|1|67|266293|QUEUE|1043|15633|15633|0|0|12-JAN-15 08.00.00.000000 AM
37|1|67|266295|TABLE/PROCEDURE|177441|248240|248240|0|0|12-JAN-15 08.00.00.000000 AM
37|1|67|266294|SUMMARY|23408|23408|23408|0|0|12-JAN-15 08.00.00.000000 AM
37|1|67|267335|BODY|290|19358440|19358440|0|0|12-JAN-15 08.00.00.000000 AM
37|1|67|266292|INDEX|25669|25668|25668|0|0|12-JAN-15 08.00.00.000000 AM
37|1|67|269057|HINTSET OBJECT|31|31|31|0|0|12-JAN-15 08.00.00.000000 AM
37|1|64|266291|ACCOUNT_STATUS|3781|0|0|0|0|07-JAN-15 08.00.00.000000 AM
37|1|64|266292|INDEX|20369|20369|20369|0|0|07-JAN-15 08.00.00.000000 AM
37|1|64|266293|QUEUE|924|15054|15054|0|0|07-JAN-15 08.00.00.000000 AM
37|1|64|266295|TABLE/PROCEDURE|192730|260381|260381|0|0|07-JAN-15 08.00.00.000000 AM
37|1|64|267335|BODY|140|18997115|18997115|0|0|07-JAN-15 08.00.00.000000 AM
37|1|64|266294|SUMMARY|23030|23030|23030|0|0|07-JAN-15 08.00.00.000000 AM
37|1|64|269373|TRIGGER|0|399|399|0|0|07-JAN-15 08.00.00.000000 AM
37|1|65|267335|BODY|158|19229595|19229595|0|0|08-JAN-15 08.00.00.000000 AM
37|1|65|266295|TABLE/PROCEDURE|232817|293948|293948|0|0|08-JAN-15 08.00.00.000000 AM
37|1|65|267919|LOCATION|9|36|36|0|0|08-JAN-15 08.00.00.000000 AM
37|1|65|266293|QUEUE|977|15356|15356|0|0|08-JAN-15 08.00.00.000000 AM
37|1|65|267310|CLUSTER|2|2|2|0|0|08-JAN-15 08.00.00.000000 AM
37|1|65|266291|ACCOUNT_STATUS|24138|0|0|0|0|08-JAN-15 08.00.00.000000 AM
37|1|65|266292|INDEX|19715|19715|19715|0|0|08-JAN-15 08.00.00.000000 AM
37|1|65|266294|SUMMARY|20564|20564|20564|0|0|08-JAN-15 08.00.00.000000 AM
37|1|65|269373|TRIGGER|0|482|482|0|0|08-JAN-15 08.00.00.000000 AM
37|1|65|267920|SUBSCRIPTION|0|187|187|0|0|08-JAN-15 08.00.00.000000 AM
37|1|66|266294|SUMMARY|23208|23208|23208|0|0|09-JAN-15 08.00.00.000000 AM
37|1|66|266293|QUEUE|913|15042|15042|0|0|09-JAN-15 08.00.00.000000 AM
37|1|66|266295|TABLE/PROCEDURE|217556|284577|284577|0|0|09-JAN-15 08.00.00.000000 AM
37|1|66|266291|ACCOUNT_STATUS|24408|0|0|0|0|09-JAN-15 08.00.00.000000 AM
37|1|66|266292|INDEX|19403|19404|19404|0|0|09-JAN-15 08.00.00.000000 AM
37|1|66|269373|TRIGGER|0|428|428|0|0|09-JAN-15 08.00.00.000000 AM
37|1|66|267335|BODY|102|18645824|18645824|0|0|09-JAN-15 08.00.00.000000 AM
37|1|63|266292|INDEX|41375|41376|41376|0|0|06-JAN-15 08.00.00.000000 AM
37|1|63|266291|ACCOUNT_STATUS|24522|0|0|0|0|06-JAN-15 08.00.00.000000 AM
37|1|63|266293|QUEUE|905|15054|15054|0|0|06-JAN-15 08.00.00.000000 AM
37|1|63|266294|SUMMARY|25449|25449|25449|0|0|06-JAN-15 08.00.00.000000 AM
37|1|63|266295|TABLE/PROCEDURE|228510|312010|312010|0|0|06-JAN-15 08.00.00.000000 AM
37|1|63|269373|TRIGGER|0|514|514|0|0|06-JAN-15 08.00.00.000000 AM
37|1|63|267335|BODY|160|18464630|18464630|0|0|06-JAN-15 08.00.00.000000 AM
37|1|63|267310|CLUSTER|3|3|3|0|0|06-JAN-15 08.00.00.000000 AM
37|1|71|266291|ACCOUNT_STATUS|17837|0|0|0|0|19-JAN-15 08.00.00.000000 AM
37|1|71|267310|CLUSTER|15735|15735|15735|0|0|19-JAN-15 08.00.00.000000 AM
37|1|71|282899|XDB ACL|969|969|969|0|0|19-JAN-15 08.00.00.000000 AM
37|1|71|269373|TRIGGER|0|15307|15307|0|0|19-JAN-15 08.00.00.000000 AM
