site_id|config_id|run_id|stat_id|stat_name|stat_begin_size|stat_curr_size|stat_min_size|stat_max_size|start_time
37|1|19|266675|DEFAULT 4K buffer cache|0|0|0|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266682|Shared IO Pool|512|512|512|512|29-OCT-14 08.00.00.000000 AM
37|1|19|266684|large pool|384|384|384|384|29-OCT-14 08.00.00.000000 AM
37|1|19|266685|shared pool|8284|8288|8192|8288|29-OCT-14 08.00.00.000000 AM
37|1|19|266671|ASM Buffer Cache|0|0|0|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266680|RECYCLE buffer cache|0|0|0|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266681|SGA Target|0|0|0|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266683|java pool|384|384|384|384|29-OCT-14 08.00.00.000000 AM
37|1|19|266674|DEFAULT 32K buffer cache|0|0|0|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266676|DEFAULT 8K buffer cache|0|0|0|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266677|DEFAULT buffer cache|9956|9952|9952|10048|29-OCT-14 08.00.00.000000 AM
37|1|19|266686|streams pool|392|392|392|392|29-OCT-14 08.00.00.000000 AM
37|1|18|266683|java pool|384|384|384|384|28-OCT-14 08.00.00.000000 AM
37|1|18|266673|DEFAULT 2K buffer cache|0|0|0|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266672|DEFAULT 16K buffer cache|0|0|0|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266674|DEFAULT 32K buffer cache|0|0|0|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266681|SGA Target|0|0|0|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266677|DEFAULT buffer cache|9976|9972|9972|10048|28-OCT-14 08.00.00.000000 AM
37|1|18|266684|large pool|384|384|384|384|28-OCT-14 08.00.00.000000 AM
37|1|18|266678|KEEP buffer cache|0|0|0|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266686|streams pool|392|392|392|392|28-OCT-14 08.00.00.000000 AM
37|1|18|266685|shared pool|8264|8268|8192|8268|28-OCT-14 08.00.00.000000 AM
37|1|18|266671|ASM Buffer Cache|0|0|0|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266676|DEFAULT 8K buffer cache|0|0|0|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266679|PGA Target|10240|10240|10240|10240|28-OCT-14 08.00.00.000000 AM
37|1|18|266675|DEFAULT 4K buffer cache|0|0|0|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266680|RECYCLE buffer cache|0|0|0|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266682|Shared IO Pool|512|512|512|512|28-OCT-14 08.00.00.000000 AM
37|1|20|266672|DEFAULT 16K buffer cache|0|0|0|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266677|DEFAULT buffer cache|9932|9932|9932|10048|30-OCT-14 08.00.00.000000 AM
37|1|20|266673|DEFAULT 2K buffer cache|0|0|0|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266683|java pool|384|384|384|384|30-OCT-14 08.00.00.000000 AM
37|1|20|266671|ASM Buffer Cache|0|0|0|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266676|DEFAULT 8K buffer cache|0|0|0|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266682|Shared IO Pool|512|512|512|512|30-OCT-14 08.00.00.000000 AM
37|1|20|266681|SGA Target|0|0|0|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266684|large pool|384|384|384|384|30-OCT-14 08.00.00.000000 AM
37|1|20|266678|KEEP buffer cache|0|0|0|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266685|shared pool|8308|8308|8192|8308|30-OCT-14 08.00.00.000000 AM
37|1|20|266686|streams pool|392|392|392|392|30-OCT-14 08.00.00.000000 AM
37|1|20|266675|DEFAULT 4K buffer cache|0|0|0|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266679|PGA Target|10240|10240|10240|10240|30-OCT-14 08.00.00.000000 AM
37|1|20|266680|RECYCLE buffer cache|0|0|0|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266674|DEFAULT 32K buffer cache|0|0|0|0|30-OCT-14 08.00.00.000000 AM
37|1|22|266681|SGA Target|0|0|0|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266682|Shared IO Pool|512|512|512|512|03-NOV-14 08.00.00.000000 AM
37|1|22|266672|DEFAULT 16K buffer cache|0|0|0|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266679|PGA Target|10240|10240|10240|10240|03-NOV-14 08.00.00.000000 AM
37|1|22|266680|RECYCLE buffer cache|0|0|0|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266671|ASM Buffer Cache|0|0|0|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266677|DEFAULT buffer cache|9872|9868|9868|10048|03-NOV-14 08.00.00.000000 AM
37|1|22|266674|DEFAULT 32K buffer cache|0|0|0|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266676|DEFAULT 8K buffer cache|0|0|0|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266678|KEEP buffer cache|0|0|0|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266686|streams pool|392|392|392|392|03-NOV-14 08.00.00.000000 AM
37|1|22|266673|DEFAULT 2K buffer cache|0|0|0|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266683|java pool|384|384|384|384|03-NOV-14 08.00.00.000000 AM
37|1|22|266675|DEFAULT 4K buffer cache|0|0|0|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266684|large pool|384|384|384|384|03-NOV-14 08.00.00.000000 AM
37|1|22|266685|shared pool|8368|8372|8192|8372|03-NOV-14 08.00.00.000000 AM
37|1|24|266678|KEEP buffer cache|0|0|0|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266674|DEFAULT 32K buffer cache|0|0|0|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266679|PGA Target|10240|10240|10240|10240|05-NOV-14 08.00.00.000000 AM
37|1|24|266685|shared pool|8436|8440|8192|8440|05-NOV-14 08.00.00.000000 AM
37|1|24|266675|DEFAULT 4K buffer cache|0|0|0|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266681|SGA Target|0|0|0|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266682|Shared IO Pool|512|512|512|512|05-NOV-14 08.00.00.000000 AM
37|1|24|266684|large pool|384|384|384|384|05-NOV-14 08.00.00.000000 AM
37|1|24|266672|DEFAULT 16K buffer cache|0|0|0|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266673|DEFAULT 2K buffer cache|0|0|0|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266676|DEFAULT 8K buffer cache|0|0|0|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266677|DEFAULT buffer cache|9804|9800|9800|10048|05-NOV-14 08.00.00.000000 AM
37|1|24|266671|ASM Buffer Cache|0|0|0|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266686|streams pool|392|392|392|392|05-NOV-14 08.00.00.000000 AM
37|1|24|266683|java pool|384|384|384|384|05-NOV-14 08.00.00.000000 AM
37|1|24|266680|RECYCLE buffer cache|0|0|0|0|05-NOV-14 08.00.00.000000 AM
37|1|25|266672|DEFAULT 16K buffer cache|0|0|0|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266682|Shared IO Pool|512|512|512|512|06-NOV-14 08.00.00.000000 AM
37|1|25|266678|KEEP buffer cache|0|0|0|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266684|large pool|384|384|384|384|06-NOV-14 08.00.00.000000 AM
37|1|25|266685|shared pool|8468|8476|8192|8476|06-NOV-14 08.00.00.000000 AM
37|1|25|266676|DEFAULT 8K buffer cache|0|0|0|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266683|java pool|384|384|384|384|06-NOV-14 08.00.00.000000 AM
37|1|25|266674|DEFAULT 32K buffer cache|0|0|0|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266686|streams pool|392|392|392|392|06-NOV-14 08.00.00.000000 AM
37|1|25|266671|ASM Buffer Cache|0|0|0|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266677|DEFAULT buffer cache|9772|9764|9764|10048|06-NOV-14 08.00.00.000000 AM
37|1|25|266679|PGA Target|10240|10240|10240|10240|06-NOV-14 08.00.00.000000 AM
37|1|25|266681|SGA Target|0|0|0|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266673|DEFAULT 2K buffer cache|0|0|0|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266675|DEFAULT 4K buffer cache|0|0|0|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266680|RECYCLE buffer cache|0|0|0|0|06-NOV-14 08.00.00.000000 AM
37|1|23|266674|DEFAULT 32K buffer cache|0|0|0|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266676|DEFAULT 8K buffer cache|0|0|0|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266678|KEEP buffer cache|0|0|0|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266684|large pool|384|384|384|384|04-NOV-14 08.00.00.000000 AM
37|1|23|266686|streams pool|392|392|392|392|04-NOV-14 08.00.00.000000 AM
37|1|23|266677|DEFAULT buffer cache|9816|9816|9816|10048|04-NOV-14 08.00.00.000000 AM
37|1|23|266682|Shared IO Pool|512|512|512|512|04-NOV-14 08.00.00.000000 AM
37|1|23|266673|DEFAULT 2K buffer cache|0|0|0|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266680|RECYCLE buffer cache|0|0|0|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266685|shared pool|8424|8424|8192|8424|04-NOV-14 08.00.00.000000 AM
37|1|23|266675|DEFAULT 4K buffer cache|0|0|0|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266672|DEFAULT 16K buffer cache|0|0|0|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266671|ASM Buffer Cache|0|0|0|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266679|PGA Target|10240|10240|10240|10240|04-NOV-14 08.00.00.000000 AM
37|1|23|266681|SGA Target|0|0|0|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266683|java pool|384|384|384|384|04-NOV-14 08.00.00.000000 AM
37|1|26|266675|DEFAULT 4K buffer cache|0|0|0|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266678|KEEP buffer cache|0|0|0|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266672|DEFAULT 16K buffer cache|0|0|0|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266683|java pool|384|384|384|384|10-NOV-14 08.00.00.000000 AM
37|1|26|266677|DEFAULT buffer cache|9744|9740|9740|10048|10-NOV-14 08.00.00.000000 AM
37|1|26|266685|shared pool|8496|8500|8192|8500|10-NOV-14 08.00.00.000000 AM
37|1|26|266673|DEFAULT 2K buffer cache|0|0|0|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266680|RECYCLE buffer cache|0|0|0|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266681|SGA Target|0|0|0|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266671|ASM Buffer Cache|0|0|0|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266674|DEFAULT 32K buffer cache|0|0|0|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266679|PGA Target|10240|10240|10240|10240|10-NOV-14 08.00.00.000000 AM
37|1|26|266682|Shared IO Pool|512|512|512|512|10-NOV-14 08.00.00.000000 AM
37|1|26|266676|DEFAULT 8K buffer cache|0|0|0|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266684|large pool|384|384|384|384|10-NOV-14 08.00.00.000000 AM
37|1|26|266686|streams pool|392|392|392|392|10-NOV-14 08.00.00.000000 AM
37|1|27|266671|ASM Buffer Cache|0|0|0|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266679|PGA Target|10240|10240|10240|10240|11-NOV-14 08.00.00.000000 AM
37|1|27|266681|SGA Target|0|0|0|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266686|streams pool|392|392|392|392|11-NOV-14 08.00.00.000000 AM
37|1|27|266676|DEFAULT 8K buffer cache|0|0|0|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266673|DEFAULT 2K buffer cache|0|0|0|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266678|KEEP buffer cache|0|0|0|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266680|RECYCLE buffer cache|0|0|0|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266672|DEFAULT 16K buffer cache|0|0|0|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266677|DEFAULT buffer cache|9724|9720|9720|10048|11-NOV-14 08.00.00.000000 AM
37|1|27|266682|Shared IO Pool|512|512|512|512|11-NOV-14 08.00.00.000000 AM
37|1|27|266684|large pool|384|384|384|384|11-NOV-14 08.00.00.000000 AM
37|1|27|266675|DEFAULT 4K buffer cache|0|0|0|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266685|shared pool|8516|8520|8192|8520|11-NOV-14 08.00.00.000000 AM
37|1|27|266674|DEFAULT 32K buffer cache|0|0|0|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266683|java pool|384|384|384|384|11-NOV-14 08.00.00.000000 AM
37|1|28|266679|PGA Target|10240|10240|10240|10240|12-NOV-14 08.00.00.000000 AM
37|1|28|266682|Shared IO Pool|512|512|512|512|12-NOV-14 08.00.00.000000 AM
37|1|28|266673|DEFAULT 2K buffer cache|0|0|0|0|12-NOV-14 08.00.00.000000 AM
37|1|28|266678|KEEP buffer cache|0|0|0|0|12-NOV-14 08.00.00.000000 AM
37|1|28|266681|SGA Target|0|0|0|0|12-NOV-14 08.00.00.000000 AM
37|1|28|266685|shared pool|8536|8540|8192|8540|12-NOV-14 08.00.00.000000 AM
37|1|28|266675|DEFAULT 4K buffer cache|0|0|0|0|12-NOV-14 08.00.00.000000 AM
37|1|28|266683|java pool|384|384|384|384|12-NOV-14 08.00.00.000000 AM
37|1|28|266672|DEFAULT 16K buffer cache|0|0|0|0|12-NOV-14 08.00.00.000000 AM
37|1|28|266671|ASM Buffer Cache|0|0|0|0|12-NOV-14 08.00.00.000000 AM
37|1|28|266677|DEFAULT buffer cache|9704|9700|9700|10048|12-NOV-14 08.00.00.000000 AM
37|1|28|266680|RECYCLE buffer cache|0|0|0|0|12-NOV-14 08.00.00.000000 AM
37|1|28|266686|streams pool|392|392|392|392|12-NOV-14 08.00.00.000000 AM
37|1|28|266676|DEFAULT 8K buffer cache|0|0|0|0|12-NOV-14 08.00.00.000000 AM
37|1|28|266684|large pool|384|384|384|384|12-NOV-14 08.00.00.000000 AM
37|1|28|266674|DEFAULT 32K buffer cache|0|0|0|0|12-NOV-14 08.00.00.000000 AM
37|1|29|266674|DEFAULT 32K buffer cache|0|0|0|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266676|DEFAULT 8K buffer cache|0|0|0|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266677|DEFAULT buffer cache|9688|9688|9688|10048|13-NOV-14 08.00.00.000000 AM
37|1|29|266678|KEEP buffer cache|0|0|0|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266685|shared pool|8552|8552|8192|8552|13-NOV-14 08.00.00.000000 AM
37|1|29|266673|DEFAULT 2K buffer cache|0|0|0|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266681|SGA Target|0|0|0|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266684|large pool|384|384|384|384|13-NOV-14 08.00.00.000000 AM
37|1|29|266675|DEFAULT 4K buffer cache|0|0|0|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266672|DEFAULT 16K buffer cache|0|0|0|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266679|PGA Target|10240|10240|10240|10240|13-NOV-14 08.00.00.000000 AM
37|1|29|266682|Shared IO Pool|512|512|512|512|13-NOV-14 08.00.00.000000 AM
37|1|29|266680|RECYCLE buffer cache|0|0|0|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266683|java pool|384|384|384|384|13-NOV-14 08.00.00.000000 AM
37|1|29|266686|streams pool|392|392|392|392|13-NOV-14 08.00.00.000000 AM
37|1|29|266671|ASM Buffer Cache|0|0|0|0|13-NOV-14 08.00.00.000000 AM
37|1|30|266678|KEEP buffer cache|0|0|0|0|14-NOV-14 08.00.00.000000 AM
37|1|30|266680|RECYCLE buffer cache|0|0|0|0|14-NOV-14 08.00.00.000000 AM
37|1|30|266682|Shared IO Pool|512|512|512|512|14-NOV-14 08.00.00.000000 AM
37|1|30|266685|shared pool|8584|8584|8192|8584|14-NOV-14 08.00.00.000000 AM
37|1|30|266677|DEFAULT buffer cache|9656|9656|9656|10048|14-NOV-14 08.00.00.000000 AM
37|1|30|266679|PGA Target|10240|10240|10240|10240|14-NOV-14 08.00.00.000000 AM
37|1|30|266684|large pool|384|384|384|384|14-NOV-14 08.00.00.000000 AM
37|1|30|266674|DEFAULT 32K buffer cache|0|0|0|0|14-NOV-14 08.00.00.000000 AM
37|1|30|266676|DEFAULT 8K buffer cache|0|0|0|0|14-NOV-14 08.00.00.000000 AM
37|1|30|266671|ASM Buffer Cache|0|0|0|0|14-NOV-14 08.00.00.000000 AM
37|1|30|266675|DEFAULT 4K buffer cache|0|0|0|0|14-NOV-14 08.00.00.000000 AM
37|1|30|266683|java pool|384|384|384|384|14-NOV-14 08.00.00.000000 AM
37|1|30|266686|streams pool|392|392|392|392|14-NOV-14 08.00.00.000000 AM
37|1|30|266673|DEFAULT 2K buffer cache|0|0|0|0|14-NOV-14 08.00.00.000000 AM
37|1|30|266681|SGA Target|0|0|0|0|14-NOV-14 08.00.00.000000 AM
37|1|30|266672|DEFAULT 16K buffer cache|0|0|0|0|14-NOV-14 08.00.00.000000 AM
37|1|31|266672|DEFAULT 16K buffer cache|0|0|0|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266674|DEFAULT 32K buffer cache|0|0|0|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266678|KEEP buffer cache|0|0|0|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266676|DEFAULT 8K buffer cache|0|0|0|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266681|SGA Target|0|0|0|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266671|ASM Buffer Cache|0|0|0|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266680|RECYCLE buffer cache|0|0|0|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266682|Shared IO Pool|512|512|512|512|17-NOV-14 08.00.00.000000 AM
37|1|31|266673|DEFAULT 2K buffer cache|0|0|0|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266684|large pool|384|384|384|384|17-NOV-14 08.00.00.000000 AM
37|1|31|266685|shared pool|8604|8608|8192|8608|17-NOV-14 08.00.00.000000 AM
37|1|31|266683|java pool|384|384|384|384|17-NOV-14 08.00.00.000000 AM
37|1|31|266686|streams pool|392|392|392|392|17-NOV-14 08.00.00.000000 AM
37|1|31|266675|DEFAULT 4K buffer cache|0|0|0|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266677|DEFAULT buffer cache|9636|9632|9632|10048|17-NOV-14 08.00.00.000000 AM
37|1|31|266679|PGA Target|10240|10240|10240|10240|17-NOV-14 08.00.00.000000 AM
37|1|35|266671|ASM Buffer Cache|0|0|0|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266674|DEFAULT 32K buffer cache|0|0|0|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266679|PGA Target|10240|10240|10240|10240|21-NOV-14 08.00.00.000000 AM
37|1|35|266681|SGA Target|0|0|0|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266684|large pool|384|384|384|384|21-NOV-14 08.00.00.000000 AM
37|1|35|266676|DEFAULT 8K buffer cache|0|0|0|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266677|DEFAULT buffer cache|9552|9552|9552|10048|21-NOV-14 08.00.00.000000 AM
37|1|35|266682|Shared IO Pool|512|512|512|512|21-NOV-14 08.00.00.000000 AM
37|1|35|266673|DEFAULT 2K buffer cache|0|0|0|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266683|java pool|384|384|384|384|21-NOV-14 08.00.00.000000 AM
37|1|35|266678|KEEP buffer cache|0|0|0|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266680|RECYCLE buffer cache|0|0|0|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266686|streams pool|392|392|392|392|21-NOV-14 08.00.00.000000 AM
37|1|35|266672|DEFAULT 16K buffer cache|0|0|0|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266675|DEFAULT 4K buffer cache|0|0|0|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266685|shared pool|8688|8688|8192|8688|21-NOV-14 08.00.00.000000 AM
37|1|36|266671|ASM Buffer Cache|0|0|0|0|24-NOV-14 08.00.00.000000 AM
37|1|36|266676|DEFAULT 8K buffer cache|0|0|0|0|24-NOV-14 08.00.00.000000 AM
37|1|36|266681|SGA Target|0|0|0|0|24-NOV-14 08.00.00.000000 AM
37|1|36|266674|DEFAULT 32K buffer cache|0|0|0|0|24-NOV-14 08.00.00.000000 AM
37|1|36|266677|DEFAULT buffer cache|9540|9540|9540|10048|24-NOV-14 08.00.00.000000 AM
37|1|36|266672|DEFAULT 16K buffer cache|0|0|0|0|24-NOV-14 08.00.00.000000 AM
37|1|36|266675|DEFAULT 4K buffer cache|0|0|0|0|24-NOV-14 08.00.00.000000 AM
37|1|36|266679|PGA Target|10240|10240|10240|10240|24-NOV-14 08.00.00.000000 AM
37|1|36|266680|RECYCLE buffer cache|0|0|0|0|24-NOV-14 08.00.00.000000 AM
37|1|36|266682|Shared IO Pool|512|512|512|512|24-NOV-14 08.00.00.000000 AM
37|1|36|266685|shared pool|8700|8700|8192|8700|24-NOV-14 08.00.00.000000 AM
37|1|36|266686|streams pool|392|392|392|392|24-NOV-14 08.00.00.000000 AM
37|1|36|266673|DEFAULT 2K buffer cache|0|0|0|0|24-NOV-14 08.00.00.000000 AM
37|1|36|266683|java pool|384|384|384|384|24-NOV-14 08.00.00.000000 AM
37|1|36|266684|large pool|384|384|384|384|24-NOV-14 08.00.00.000000 AM
37|1|36|266678|KEEP buffer cache|0|0|0|0|24-NOV-14 08.00.00.000000 AM
37|1|32|266674|DEFAULT 32K buffer cache|0|0|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266672|DEFAULT 16K buffer cache|0|0|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266676|DEFAULT 8K buffer cache|0|0|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266677|DEFAULT buffer cache|9604|9604|9604|10048|18-NOV-14 08.00.00.000000 AM
37|1|32|266678|KEEP buffer cache|0|0|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266680|RECYCLE buffer cache|0|0|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266686|streams pool|392|392|392|392|18-NOV-14 08.00.00.000000 AM
37|1|32|266671|ASM Buffer Cache|0|0|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266683|java pool|384|384|384|384|18-NOV-14 08.00.00.000000 AM
37|1|32|266685|shared pool|8636|8636|8192|8636|18-NOV-14 08.00.00.000000 AM
37|1|32|266675|DEFAULT 4K buffer cache|0|0|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266673|DEFAULT 2K buffer cache|0|0|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266679|PGA Target|10240|10240|10240|10240|18-NOV-14 08.00.00.000000 AM
37|1|32|266681|SGA Target|0|0|0|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266684|large pool|384|384|384|384|18-NOV-14 08.00.00.000000 AM
37|1|32|266682|Shared IO Pool|512|512|512|512|18-NOV-14 08.00.00.000000 AM
37|1|33|266675|DEFAULT 4K buffer cache|0|0|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266671|ASM Buffer Cache|0|0|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266677|DEFAULT buffer cache|9580|9580|9580|10048|19-NOV-14 08.00.00.000000 AM
37|1|33|266684|large pool|384|384|384|384|19-NOV-14 08.00.00.000000 AM
37|1|33|266674|DEFAULT 32K buffer cache|0|0|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266681|SGA Target|0|0|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266679|PGA Target|10240|10240|10240|10240|19-NOV-14 08.00.00.000000 AM
37|1|33|266685|shared pool|8660|8660|8192|8660|19-NOV-14 08.00.00.000000 AM
37|1|33|266686|streams pool|392|392|392|392|19-NOV-14 08.00.00.000000 AM
37|1|33|266672|DEFAULT 16K buffer cache|0|0|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266682|Shared IO Pool|512|512|512|512|19-NOV-14 08.00.00.000000 AM
37|1|33|266678|KEEP buffer cache|0|0|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266680|RECYCLE buffer cache|0|0|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266673|DEFAULT 2K buffer cache|0|0|0|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266683|java pool|384|384|384|384|19-NOV-14 08.00.00.000000 AM
37|1|33|266676|DEFAULT 8K buffer cache|0|0|0|0|19-NOV-14 08.00.00.000000 AM
37|1|34|266676|DEFAULT 8K buffer cache|0|0|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266677|DEFAULT buffer cache|9572|9568|9568|10048|20-NOV-14 08.00.00.000000 AM
37|1|34|266682|Shared IO Pool|512|512|512|512|20-NOV-14 08.00.00.000000 AM
37|1|34|266686|streams pool|392|392|392|392|20-NOV-14 08.00.00.000000 AM
37|1|34|266675|DEFAULT 4K buffer cache|0|0|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266673|DEFAULT 2K buffer cache|0|0|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266671|ASM Buffer Cache|0|0|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266674|DEFAULT 32K buffer cache|0|0|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266684|large pool|384|384|384|384|20-NOV-14 08.00.00.000000 AM
37|1|34|266678|KEEP buffer cache|0|0|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266681|SGA Target|0|0|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266683|java pool|384|384|384|384|20-NOV-14 08.00.00.000000 AM
37|1|34|266685|shared pool|8668|8672|8192|8672|20-NOV-14 08.00.00.000000 AM
37|1|34|266679|PGA Target|10240|10240|10240|10240|20-NOV-14 08.00.00.000000 AM
37|1|34|266672|DEFAULT 16K buffer cache|0|0|0|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266680|RECYCLE buffer cache|0|0|0|0|20-NOV-14 08.00.00.000000 AM
37|1|37|266677|DEFAULT buffer cache|9520|9516|9516|10048|25-NOV-14 08.00.00.000000 AM
37|1|37|266680|RECYCLE buffer cache|0|0|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|266686|streams pool|392|392|392|392|25-NOV-14 08.00.00.000000 AM
37|1|37|266674|DEFAULT 32K buffer cache|0|0|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|266678|KEEP buffer cache|0|0|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|266679|PGA Target|10240|10240|10240|10240|25-NOV-14 08.00.00.000000 AM
37|1|37|266671|ASM Buffer Cache|0|0|0|0|25-NOV-14 08.00.00.000000 AM
37|1|37|266672|DEFAULT 16K buffer cache|0|0|0|0|25-NOV-14 08.00.00.000000 AM
