site_id|config_id|run_id|stat_id|stat_name|stat_per_sec|stat_per_trans|start_time
37|1|154|266335|GCS/GES messages sent|35701.31|101.58|19-MAR-15 08.00.00.000000 AM
37|1|155|266332|Global Cache blocks received|2993.02|13.49|19-MAR-15 10.00.00.000000 PM
37|1|155|266337|Estd Interconnect traffic (KB)|57883.63||19-MAR-15 10.00.00.000000 PM
37|1|155|266333|Global Cache blocks served|2992.96|13.48|19-MAR-15 10.00.00.000000 PM
37|1|155|266335|GCS/GES messages sent|25586.87|115.33|19-MAR-15 10.00.00.000000 PM
37|1|155|266336|DBWR Fusion writes|75.64|.34|19-MAR-15 10.00.00.000000 PM
37|1|155|266334|GCS/GES messages received|25591.38|115.31|19-MAR-15 10.00.00.000000 PM
37|1|156|266335|GCS/GES messages sent|33188.2|101.97|20-MAR-15 08.00.00.000000 AM
37|1|156|266332|Global Cache blocks received|4003.06|12.3|20-MAR-15 08.00.00.000000 AM
37|1|156|266333|Global Cache blocks served|4003.02|12.31|20-MAR-15 08.00.00.000000 AM
37|1|156|266336|DBWR Fusion writes|127.81|.39|20-MAR-15 08.00.00.000000 AM
37|1|156|266337|Estd Interconnect traffic (KB)|77013.93||20-MAR-15 08.00.00.000000 AM
37|1|156|266334|GCS/GES messages received|33194.14|102.04|20-MAR-15 08.00.00.000000 AM
37|1|157|266336|DBWR Fusion writes|41.62|.29|20-MAR-15 10.00.00.000000 PM
37|1|157|266335|GCS/GES messages sent|15979.81|110.4|20-MAR-15 10.00.00.000000 PM
37|1|157|266337|Estd Interconnect traffic (KB)|32183.68||20-MAR-15 10.00.00.000000 PM
37|1|157|266333|Global Cache blocks served|1621.37|11.19|20-MAR-15 10.00.00.000000 PM
37|1|157|266334|GCS/GES messages received|15983.69|110.46|20-MAR-15 10.00.00.000000 PM
37|1|157|266332|Global Cache blocks received|1621.24|11.2|20-MAR-15 10.00.00.000000 PM
37|1|158|266332|Global Cache blocks received|3026.71|12.89|22-MAR-15 10.00.00.000000 PM
37|1|158|266334|GCS/GES messages received|26678.04|113.59|22-MAR-15 10.00.00.000000 PM
37|1|158|266335|GCS/GES messages sent|26671.9|113.59|22-MAR-15 10.00.00.000000 PM
37|1|158|266333|Global Cache blocks served|3026.72|12.89|22-MAR-15 10.00.00.000000 PM
37|1|158|266337|Estd Interconnect traffic (KB)|58847.29||22-MAR-15 10.00.00.000000 PM
37|1|158|266336|DBWR Fusion writes|88.17|.38|22-MAR-15 10.00.00.000000 PM
37|1|159|266333|Global Cache blocks served|4650.5|12.61|23-MAR-15 08.00.00.000000 AM
37|1|159|266334|GCS/GES messages received|38217.13|103.61|23-MAR-15 08.00.00.000000 AM
37|1|159|266332|Global Cache blocks received|4650.51|12.62|23-MAR-15 08.00.00.000000 AM
37|1|159|266336|DBWR Fusion writes|151.67|.41|23-MAR-15 08.00.00.000000 AM
37|1|159|266335|GCS/GES messages sent|38211.58|103.64|23-MAR-15 08.00.00.000000 AM
37|1|159|266337|Estd Interconnect traffic (KB)|89335.6||23-MAR-15 08.00.00.000000 AM
37|1|160|266335|GCS/GES messages sent|27734.63|116.47|23-MAR-15 10.00.00.000000 PM
37|1|160|266334|GCS/GES messages received|27739.17|116.47|23-MAR-15 10.00.00.000000 PM
37|1|160|266337|Estd Interconnect traffic (KB)|61724.97||23-MAR-15 10.00.00.000000 PM
37|1|160|266336|DBWR Fusion writes|91.04|.38|23-MAR-15 10.00.00.000000 PM
37|1|160|266332|Global Cache blocks received|3180.62|13.35|23-MAR-15 10.00.00.000000 PM
37|1|160|266333|Global Cache blocks served|3180.66|13.36|23-MAR-15 10.00.00.000000 PM
37|1|151|266332|Global Cache blocks received|4537.76|13.08|17-MAR-15 08.00.00.000000 AM
37|1|151|266333|Global Cache blocks served|4537.85|13.08|17-MAR-15 08.00.00.000000 AM
37|1|151|266334|GCS/GES messages received|37645.63|108.52|17-MAR-15 08.00.00.000000 AM
37|1|151|266336|DBWR Fusion writes|144.82|.42|17-MAR-15 08.00.00.000000 AM
37|1|151|266337|Estd Interconnect traffic (KB)|87308.88||17-MAR-15 08.00.00.000000 AM
37|1|151|266335|GCS/GES messages sent|37639|108.5|17-MAR-15 08.00.00.000000 AM
37|1|163|266336|DBWR Fusion writes|135.21|.39|25-MAR-15 08.00.00.000000 AM
37|1|163|266332|Global Cache blocks received|4385.78|12.62|25-MAR-15 08.00.00.000000 AM
37|1|163|266334|GCS/GES messages received|35058.7|100.89|25-MAR-15 08.00.00.000000 AM
37|1|163|266335|GCS/GES messages sent|35053.41|100.89|25-MAR-15 08.00.00.000000 AM
37|1|163|266333|Global Cache blocks served|4385.84|12.62|25-MAR-15 08.00.00.000000 AM
37|1|163|266337|Estd Interconnect traffic (KB)|83866.72||25-MAR-15 08.00.00.000000 AM
37|1|166|266333|Global Cache blocks served|1309.53|14.97|27-MAR-15 10.00.00.000000 PM
37|1|166|266336|DBWR Fusion writes|29.23|.33|27-MAR-15 10.00.00.000000 PM
37|1|166|266337|Estd Interconnect traffic (KB)|25467.01||27-MAR-15 10.00.00.000000 PM
37|1|166|266334|GCS/GES messages received|11560.24|132.13|27-MAR-15 10.00.00.000000 PM
37|1|166|266335|GCS/GES messages sent|11555.27|132.08|27-MAR-15 10.00.00.000000 PM
37|1|166|266332|Global Cache blocks received|1309.5|14.97|27-MAR-15 10.00.00.000000 PM
37|1|167|266332|Global Cache blocks received|3430.57|13.32|29-MAR-15 10.00.00.000000 PM
37|1|167|266336|DBWR Fusion writes|81.47|.32|29-MAR-15 10.00.00.000000 PM
37|1|167|266335|GCS/GES messages sent|28215.24|109.57|29-MAR-15 10.00.00.000000 PM
37|1|167|266337|Estd Interconnect traffic (KB)|65911.26||29-MAR-15 10.00.00.000000 PM
37|1|167|266334|GCS/GES messages received|28218.42|109.6|29-MAR-15 10.00.00.000000 PM
37|1|167|266333|Global Cache blocks served|3430.56|13.33|29-MAR-15 10.00.00.000000 PM
37|1|168|266334|GCS/GES messages received|29787.5|105.54|30-MAR-15 01.00.00.000000 AM
37|1|168|266335|GCS/GES messages sent|29786.55|105.4|30-MAR-15 01.00.00.000000 AM
37|1|168|266337|Estd Interconnect traffic (KB)|68887.89||30-MAR-15 01.00.00.000000 AM
37|1|168|266332|Global Cache blocks received|3578.28|12.66|30-MAR-15 01.00.00.000000 AM
37|1|168|266333|Global Cache blocks served|3578.26|12.67|30-MAR-15 01.00.00.000000 AM
37|1|168|266336|DBWR Fusion writes|100.15|.35|30-MAR-15 01.00.00.000000 AM
37|1|165|266337|Estd Interconnect traffic (KB)|58817.58||26-MAR-15 10.00.00.000000 PM
37|1|165|266334|GCS/GES messages received|26204.97|115.94|26-MAR-15 10.00.00.000000 PM
37|1|165|266335|GCS/GES messages sent|26197.09|115.99|26-MAR-15 10.00.00.000000 PM
37|1|165|266336|DBWR Fusion writes|73.32|.32|26-MAR-15 10.00.00.000000 PM
37|1|165|266333|Global Cache blocks served|3036.47|13.44|26-MAR-15 10.00.00.000000 PM
37|1|165|266332|Global Cache blocks received|3036.38|13.45|26-MAR-15 10.00.00.000000 PM
37|1|169|266337|Estd Interconnect traffic (KB)|66301.36||30-MAR-15 10.00.00.000000 PM
37|1|169|266332|Global Cache blocks received|3419.34|13.41|30-MAR-15 10.00.00.000000 PM
37|1|169|266333|Global Cache blocks served|3422.61|13.43|30-MAR-15 10.00.00.000000 PM
37|1|169|266335|GCS/GES messages sent|29606.19|116.15|30-MAR-15 10.00.00.000000 PM
37|1|169|266336|DBWR Fusion writes|89.12|.35|30-MAR-15 10.00.00.000000 PM
37|1|169|266334|GCS/GES messages received|29610.39|116.17|30-MAR-15 10.00.00.000000 PM
37|1|161|266337|Estd Interconnect traffic (KB)|88683.35||24-MAR-15 08.00.00.000000 AM
37|1|161|266332|Global Cache blocks received|4634.32|12.86|24-MAR-15 08.00.00.000000 AM
37|1|161|266334|GCS/GES messages received|37210.36|103.26|24-MAR-15 08.00.00.000000 AM
37|1|161|266335|GCS/GES messages sent|37205.75|103.29|24-MAR-15 08.00.00.000000 AM
37|1|161|266333|Global Cache blocks served|4634.3|12.86|24-MAR-15 08.00.00.000000 AM
37|1|161|266336|DBWR Fusion writes|147.9|.41|24-MAR-15 08.00.00.000000 AM
37|1|162|266336|DBWR Fusion writes|82.11|.35|24-MAR-15 10.00.00.000000 PM
37|1|162|266332|Global Cache blocks received|3176.92|13.59|24-MAR-15 10.00.00.000000 PM
37|1|162|266335|GCS/GES messages sent|26705.07|114.24|24-MAR-15 10.00.00.000000 PM
37|1|162|266333|Global Cache blocks served|3176.97|13.59|24-MAR-15 10.00.00.000000 PM
37|1|162|266337|Estd Interconnect traffic (KB)|61263.86||24-MAR-15 10.00.00.000000 PM
37|1|162|266334|GCS/GES messages received|26710.45|114.27|24-MAR-15 10.00.00.000000 PM
37|1|164|266332|Global Cache blocks received|4276.91|12.53|26-MAR-15 08.00.00.000000 AM
37|1|164|266333|Global Cache blocks served|4276.97|12.53|26-MAR-15 08.00.00.000000 AM
37|1|164|266336|DBWR Fusion writes|137.95|.41|26-MAR-15 08.00.00.000000 AM
37|1|164|266334|GCS/GES messages received|34974.8|102.44|26-MAR-15 08.00.00.000000 AM
37|1|164|266335|GCS/GES messages sent|34968.67|102.44|26-MAR-15 08.00.00.000000 AM
37|1|164|266337|Estd Interconnect traffic (KB)|82091.89||26-MAR-15 08.00.00.000000 AM
37|1|177|266332|Global Cache blocks received|1656.19|11.02|03-APR-15 10.00.00.000000 PM
37|1|177|266334|GCS/GES messages received|17173.54|114.74|03-APR-15 10.00.00.000000 PM
37|1|177|266337|Estd Interconnect traffic (KB)|33230.21||03-APR-15 10.00.00.000000 PM
37|1|177|266336|DBWR Fusion writes|38.76|.26|03-APR-15 10.00.00.000000 PM
37|1|177|266333|Global Cache blocks served|1659.07|11.08|03-APR-15 10.00.00.000000 PM
37|1|177|266335|GCS/GES messages sent|17172.35|114.66|03-APR-15 10.00.00.000000 PM
37|1|178|266332|Global Cache blocks received|3790.35|12.25|06-APR-15 08.00.00.000000 AM
37|1|178|266333|Global Cache blocks served|3790.46|12.26|06-APR-15 08.00.00.000000 AM
37|1|178|266335|GCS/GES messages sent|34164.86|110.48|06-APR-15 08.00.00.000000 AM
37|1|178|266334|GCS/GES messages received|34167.09|110.52|06-APR-15 08.00.00.000000 AM
37|1|178|266337|Estd Interconnect traffic (KB)|73992.52||06-APR-15 08.00.00.000000 AM
37|1|178|266336|DBWR Fusion writes|124.81|.4|06-APR-15 08.00.00.000000 AM
37|1|170|266335|GCS/GES messages sent|35075.47|101.56|31-MAR-15 08.00.00.000000 AM
37|1|170|266336|DBWR Fusion writes|134.06|.39|31-MAR-15 08.00.00.000000 AM
37|1|170|266337|Estd Interconnect traffic (KB)|81622.29||31-MAR-15 08.00.00.000000 AM
37|1|170|266334|GCS/GES messages received|35077.75|101.62|31-MAR-15 08.00.00.000000 AM
37|1|170|266333|Global Cache blocks served|4245.03|12.29|31-MAR-15 08.00.00.000000 AM
37|1|170|266332|Global Cache blocks received|4245.04|12.29|31-MAR-15 08.00.00.000000 AM
37|1|171|266336|DBWR Fusion writes|80.2|.33|31-MAR-15 10.00.00.000000 PM
37|1|171|266334|GCS/GES messages received|27649.78|113.31|31-MAR-15 10.00.00.000000 PM
37|1|171|266337|Estd Interconnect traffic (KB)|60827.32||31-MAR-15 10.00.00.000000 PM
37|1|171|266332|Global Cache blocks received|3125.59|12.79|31-MAR-15 10.00.00.000000 PM
37|1|171|266333|Global Cache blocks served|3127.77|12.81|31-MAR-15 10.00.00.000000 PM
37|1|171|266335|GCS/GES messages sent|27648.22|113.21|31-MAR-15 10.00.00.000000 PM
37|1|172|266334|GCS/GES messages received|34547.6|101.2|01-APR-15 08.00.00.000000 AM
37|1|172|266335|GCS/GES messages sent|34545.66|101.14|01-APR-15 08.00.00.000000 AM
37|1|172|266337|Estd Interconnect traffic (KB)|78576.37||01-APR-15 08.00.00.000000 AM
37|1|172|266333|Global Cache blocks served|4067.65|11.91|01-APR-15 08.00.00.000000 AM
37|1|172|266336|DBWR Fusion writes|133.18|.39|01-APR-15 08.00.00.000000 AM
37|1|172|266332|Global Cache blocks received|4067.55|11.9|01-APR-15 08.00.00.000000 AM
37|1|173|266333|Global Cache blocks served|3374.17|13.92|01-APR-15 10.00.00.000000 PM
37|1|173|266334|GCS/GES messages received|28924.59|119.3|01-APR-15 10.00.00.000000 PM
37|1|173|266337|Estd Interconnect traffic (KB)|65266.48||01-APR-15 10.00.00.000000 PM
37|1|173|266336|DBWR Fusion writes|83.94|.35|01-APR-15 10.00.00.000000 PM
37|1|173|266332|Global Cache blocks received|3371.89|13.89|01-APR-15 10.00.00.000000 PM
37|1|173|266335|GCS/GES messages sent|28921.47|119.19|01-APR-15 10.00.00.000000 PM
37|1|174|266332|Global Cache blocks received|3961.78|11.99|02-APR-15 08.00.00.000000 AM
37|1|174|266337|Estd Interconnect traffic (KB)|76349.68||02-APR-15 08.00.00.000000 AM
37|1|174|266335|GCS/GES messages sent|33178.37|100.53|02-APR-15 08.00.00.000000 AM
37|1|174|266334|GCS/GES messages received|33183.09|100.67|02-APR-15 08.00.00.000000 AM
37|1|174|266336|DBWR Fusion writes|125.12|.38|02-APR-15 08.00.00.000000 AM
37|1|174|266333|Global Cache blocks served|3961.77|12.02|02-APR-15 08.00.00.000000 AM
37|1|175|266337|Estd Interconnect traffic (KB)|53907.59||02-APR-15 10.00.00.000000 PM
37|1|175|266334|GCS/GES messages received|24787.8|114.32|02-APR-15 10.00.00.000000 PM
37|1|175|266335|GCS/GES messages sent|24782.42|114.02|02-APR-15 10.00.00.000000 PM
37|1|175|266336|DBWR Fusion writes|64.67|.3|02-APR-15 10.00.00.000000 PM
37|1|175|266332|Global Cache blocks received|2762.66|12.69|02-APR-15 10.00.00.000000 PM
37|1|175|266333|Global Cache blocks served|2765.58|12.75|02-APR-15 10.00.00.000000 PM
37|1|176|266332|Global Cache blocks received|3226.24|11.42|03-APR-15 08.00.00.000000 AM
37|1|176|266333|Global Cache blocks served|3226.24|11.42|03-APR-15 08.00.00.000000 AM
37|1|176|266336|DBWR Fusion writes|97.56|.35|03-APR-15 08.00.00.000000 AM
37|1|176|266337|Estd Interconnect traffic (KB)|62865.24||03-APR-15 08.00.00.000000 AM
37|1|176|266335|GCS/GES messages sent|28786.99|101.93|03-APR-15 08.00.00.000000 AM
37|1|176|266334|GCS/GES messages received|28789.12|101.92|03-APR-15 08.00.00.000000 AM
37|1|179|266334|GCS/GES messages received|29174.95|115.87|06-APR-15 10.00.00.000000 PM
37|1|179|266337|Estd Interconnect traffic (KB)|63282.32||06-APR-15 10.00.00.000000 PM
37|1|179|266332|Global Cache blocks received|3241.81|12.87|06-APR-15 10.00.00.000000 PM
37|1|179|266333|Global Cache blocks served|3244.01|12.87|06-APR-15 10.00.00.000000 PM
37|1|179|266335|GCS/GES messages sent|29171.6|115.8|06-APR-15 10.00.00.000000 PM
37|1|179|266336|DBWR Fusion writes|81.63|.32|06-APR-15 10.00.00.000000 PM
37|1|187|266336|DBWR Fusion writes|39.11|.26|10-APR-15 10.00.00.000000 PM
37|1|187|266334|GCS/GES messages received|16089.84|106.27|10-APR-15 10.00.00.000000 PM
37|1|187|266337|Estd Interconnect traffic (KB)|32482.74||10-APR-15 10.00.00.000000 PM
37|1|187|266332|Global Cache blocks received|1635.4|10.84|10-APR-15 10.00.00.000000 PM
37|1|187|266333|Global Cache blocks served|1639.35|10.84|10-APR-15 10.00.00.000000 PM
37|1|187|266335|GCS/GES messages sent|16088.09|106.46|10-APR-15 10.00.00.000000 PM
37|1|182|266335|GCS/GES messages sent|28292.61|121.45|08-APR-15 10.00.00.000000 PM
37|1|182|266332|Global Cache blocks received|3201.64|13.74|08-APR-15 10.00.00.000000 PM
37|1|182|266333|Global Cache blocks served|3204.15|13.76|08-APR-15 10.00.00.000000 PM
37|1|182|266336|DBWR Fusion writes|88.73|.38|08-APR-15 10.00.00.000000 PM
37|1|182|266334|GCS/GES messages received|28294.62|121.52|08-APR-15 10.00.00.000000 PM
37|1|182|266337|Estd Interconnect traffic (KB)|62298.55||08-APR-15 10.00.00.000000 PM
37|1|183|266332|Global Cache blocks received|4152.39|12.28|08-APR-15 08.00.00.000000 AM
37|1|183|266334|GCS/GES messages received|35894.96|106.28|08-APR-15 08.00.00.000000 AM
37|1|183|266337|Estd Interconnect traffic (KB)|80458.66||08-APR-15 08.00.00.000000 AM
37|1|183|266336|DBWR Fusion writes|134.89|.4|08-APR-15 08.00.00.000000 AM
37|1|183|266333|Global Cache blocks served|4152.29|12.29|08-APR-15 08.00.00.000000 AM
37|1|183|266335|GCS/GES messages sent|35893.49|106.18|08-APR-15 08.00.00.000000 AM
37|1|184|266336|DBWR Fusion writes|130.14|.39|09-APR-15 08.00.00.000000 AM
37|1|184|266333|Global Cache blocks served|4059.56|12.22|09-APR-15 08.00.00.000000 AM
37|1|184|266334|GCS/GES messages received|35058.13|105.54|09-APR-15 08.00.00.000000 AM
37|1|184|266332|Global Cache blocks received|4059.49|12.22|09-APR-15 08.00.00.000000 AM
37|1|184|266337|Estd Interconnect traffic (KB)|78646.67||09-APR-15 08.00.00.000000 AM
37|1|184|266335|GCS/GES messages sent|35056.48|105.53|09-APR-15 08.00.00.000000 AM
37|1|180|266336|DBWR Fusion writes|136.01|.4|07-APR-15 08.00.00.000000 AM
37|1|180|266333|Global Cache blocks served|4205.37|12.28|07-APR-15 08.00.00.000000 AM
37|1|180|266335|GCS/GES messages sent|36617.19|106.97|07-APR-15 08.00.00.000000 AM
37|1|180|266337|Estd Interconnect traffic (KB)|81590.01||07-APR-15 08.00.00.000000 AM
37|1|180|266334|GCS/GES messages received|36619.17|106.99|07-APR-15 08.00.00.000000 AM
37|1|180|266332|Global Cache blocks received|4205.39|12.28|07-APR-15 08.00.00.000000 AM
37|1|181|266334|GCS/GES messages received|28484.5|118.49|07-APR-15 10.00.00.000000 PM
37|1|181|266335|GCS/GES messages sent|28481.44|118.32|07-APR-15 10.00.00.000000 PM
37|1|181|266332|Global Cache blocks received|3206.87|13.31|07-APR-15 10.00.00.000000 PM
37|1|181|266336|DBWR Fusion writes|79.38|.33|07-APR-15 10.00.00.000000 PM
37|1|181|266337|Estd Interconnect traffic (KB)|62458.3||07-APR-15 10.00.00.000000 PM
37|1|181|266333|Global Cache blocks served|3209.65|13.34|07-APR-15 10.00.00.000000 PM
37|1|188|266333|Global Cache blocks served|3241.83|12.42|12-APR-15 10.00.00.000000 PM
37|1|188|266336|DBWR Fusion writes|85.94|.33|12-APR-15 10.00.00.000000 PM
37|1|188|266332|Global Cache blocks received|3241.8|12.41|12-APR-15 10.00.00.000000 PM
37|1|188|266335|GCS/GES messages sent|28157.24|107.86|12-APR-15 10.00.00.000000 PM
37|1|188|266334|GCS/GES messages received|28160.87|107.85|12-APR-15 10.00.00.000000 PM
37|1|188|266337|Estd Interconnect traffic (KB)|62868.68||12-APR-15 10.00.00.000000 PM
37|1|185|266333|Global Cache blocks served|3056.99|13.37|09-APR-15 10.00.00.000000 PM
37|1|185|266336|DBWR Fusion writes|81.79|.36|09-APR-15 10.00.00.000000 PM
37|1|185|266337|Estd Interconnect traffic (KB)|59436.46||09-APR-15 10.00.00.000000 PM
37|1|185|266332|Global Cache blocks received|3053.68|13.36|09-APR-15 10.00.00.000000 PM
37|1|185|266335|GCS/GES messages sent|27009.66|118.18|09-APR-15 10.00.00.000000 PM
37|1|185|266334|GCS/GES messages received|27011.74|118.18|09-APR-15 10.00.00.000000 PM
37|1|186|266333|Global Cache blocks served|3794.64|11.95|10-APR-15 08.00.00.000000 AM
37|1|186|266336|DBWR Fusion writes|122.56|.39|10-APR-15 08.00.00.000000 AM
37|1|186|266334|GCS/GES messages received|32516.26|102.76|10-APR-15 08.00.00.000000 AM
37|1|186|266335|GCS/GES messages sent|32513.87|102.35|10-APR-15 08.00.00.000000 AM
37|1|186|266332|Global Cache blocks received|3794.69|11.91|10-APR-15 08.00.00.000000 AM
37|1|186|266337|Estd Interconnect traffic (KB)|73415.78||10-APR-15 08.00.00.000000 AM
37|1|190|266332|Global Cache blocks received|3167.18|12.81|13-APR-15 10.00.00.000000 PM
37|1|190|266333|Global Cache blocks served|3170.97|12.82|13-APR-15 10.00.00.000000 PM
37|1|190|266334|GCS/GES messages received|28550.91|115.45|13-APR-15 10.00.00.000000 PM
37|1|190|266337|Estd Interconnect traffic (KB)|61857.3||13-APR-15 10.00.00.000000 PM
37|1|190|266335|GCS/GES messages sent|28547.93|115.5|13-APR-15 10.00.00.000000 PM
37|1|190|266336|DBWR Fusion writes|81.76|.33|13-APR-15 10.00.00.000000 PM
37|1|189|266333|Global Cache blocks served|4476.25|11.75|13-APR-15 08.00.00.000000 AM
37|1|189|266334|GCS/GES messages received|38629.64|101.37|13-APR-15 08.00.00.000000 AM
37|1|189|266336|DBWR Fusion writes|150.64|.4|13-APR-15 08.00.00.000000 AM
37|1|189|266332|Global Cache blocks received|4475.63|11.74|13-APR-15 08.00.00.000000 AM
37|1|189|266335|GCS/GES messages sent|38624.31|101.33|13-APR-15 08.00.00.000000 AM
37|1|189|266337|Estd Interconnect traffic (KB)|86703.72||13-APR-15 08.00.00.000000 AM
37|1|193|266334|GCS/GES messages received|38605.33|111.25|15-APR-15 08.00.00.000000 AM
37|1|193|266336|DBWR Fusion writes|134.1|.39|15-APR-15 08.00.00.000000 AM
37|1|193|266335|GCS/GES messages sent|38604.04|111.24|15-APR-15 08.00.00.000000 AM
37|1|193|266333|Global Cache blocks served|4881.94|14.08|15-APR-15 08.00.00.000000 AM
37|1|193|266332|Global Cache blocks received|4882.01|14.06|15-APR-15 08.00.00.000000 AM
37|1|193|266337|Estd Interconnect traffic (KB)|93191.54||15-APR-15 08.00.00.000000 AM
37|1|192|266333|Global Cache blocks served|3417.73|13.71|14-APR-15 10.00.00.000000 PM
37|1|192|266334|GCS/GES messages received|30013.21|120.38|14-APR-15 10.00.00.000000 PM
37|1|192|266336|DBWR Fusion writes|77.62|.31|14-APR-15 10.00.00.000000 PM
37|1|192|266335|GCS/GES messages sent|30011.3|120.39|14-APR-15 10.00.00.000000 PM
37|1|192|266332|Global Cache blocks received|3415.13|13.7|14-APR-15 10.00.00.000000 PM
37|1|192|266337|Estd Interconnect traffic (KB)|66386.41||14-APR-15 10.00.00.000000 PM
37|1|201|266334|GCS/GES messages received|28774.17|112.22|20-APR-15 10.00.00.000000 PM
37|1|201|266335|GCS/GES messages sent|28771.39|112.25|20-APR-15 10.00.00.000000 PM
37|1|201|266337|Estd Interconnect traffic (KB)|63652.82||20-APR-15 10.00.00.000000 PM
37|1|201|266332|Global Cache blocks received|3274.6|12.78|20-APR-15 10.00.00.000000 PM
37|1|201|266333|Global Cache blocks served|3277.09|12.79|20-APR-15 10.00.00.000000 PM
37|1|201|266336|DBWR Fusion writes|88.83|.35|20-APR-15 10.00.00.000000 PM
37|1|195|266334|GCS/GES messages received|37842.14|109.31|16-APR-15 08.00.00.000000 AM
37|1|195|266335|GCS/GES messages sent|37840.32|109.34|16-APR-15 08.00.00.000000 AM
37|1|195|266336|DBWR Fusion writes|135.87|.39|16-APR-15 08.00.00.000000 AM
37|1|195|266332|Global Cache blocks received|4935.58|14.26|16-APR-15 08.00.00.000000 AM
37|1|195|266333|Global Cache blocks served|4935.6|14.27|16-APR-15 08.00.00.000000 AM
37|1|195|266337|Estd Interconnect traffic (KB)|93751.22||16-APR-15 08.00.00.000000 AM
37|1|194|266333|Global Cache blocks served|3552.55|14.37|15-APR-15 10.00.00.000000 PM
