site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|30|265431|In-memory Sort %|100|14-NOV-14 08.00.00.000000 AM
37|1|30|265429|Redo NoWait %|100|14-NOV-14 08.00.00.000000 AM
37|1|30|265435|Latch Hit %|99.8|14-NOV-14 08.00.00.000000 AM
37|1|30|265432|Library Hit   %|99.99|14-NOV-14 08.00.00.000000 AM
37|1|30|265436|Parse CPU to Parse Elapsd %|79.07|14-NOV-14 08.00.00.000000 AM
37|1|30|265437|% Non-Parse CPU|99.41|14-NOV-14 08.00.00.000000 AM
37|1|30|265430|Buffer  Hit   %|95.61|14-NOV-14 08.00.00.000000 AM
37|1|30|265433|Soft Parse %|99.9|14-NOV-14 08.00.00.000000 AM
37|1|30|265428|Buffer Nowait %|99.97|14-NOV-14 08.00.00.000000 AM
37|1|30|265434|Execute to Parse %|81.55|14-NOV-14 08.00.00.000000 AM
37|1|31|265428|Buffer Nowait %|99.97|17-NOV-14 08.00.00.000000 AM
37|1|31|265433|Soft Parse %|99.91|17-NOV-14 08.00.00.000000 AM
37|1|31|265436|Parse CPU to Parse Elapsd %|81.43|17-NOV-14 08.00.00.000000 AM
37|1|31|265429|Redo NoWait %|99.99|17-NOV-14 08.00.00.000000 AM
37|1|31|265430|Buffer  Hit   %|95.44|17-NOV-14 08.00.00.000000 AM
37|1|31|265434|Execute to Parse %|81.52|17-NOV-14 08.00.00.000000 AM
37|1|31|265435|Latch Hit %|99.76|17-NOV-14 08.00.00.000000 AM
37|1|31|265431|In-memory Sort %|100|17-NOV-14 08.00.00.000000 AM
37|1|31|265432|Library Hit   %|100|17-NOV-14 08.00.00.000000 AM
37|1|31|265437|% Non-Parse CPU|99.42|17-NOV-14 08.00.00.000000 AM
37|1|35|265437|% Non-Parse CPU|99.37|21-NOV-14 08.00.00.000000 AM
37|1|35|265429|Redo NoWait %|99.99|21-NOV-14 08.00.00.000000 AM
37|1|35|265430|Buffer  Hit   %|95.54|21-NOV-14 08.00.00.000000 AM
37|1|35|265433|Soft Parse %|99.85|21-NOV-14 08.00.00.000000 AM
37|1|35|265428|Buffer Nowait %|99.96|21-NOV-14 08.00.00.000000 AM
37|1|35|265431|In-memory Sort %|100|21-NOV-14 08.00.00.000000 AM
37|1|35|265435|Latch Hit %|152.8|21-NOV-14 08.00.00.000000 AM
37|1|35|265432|Library Hit   %|99.99|21-NOV-14 08.00.00.000000 AM
37|1|35|265434|Execute to Parse %|81.25|21-NOV-14 08.00.00.000000 AM
37|1|35|265436|Parse CPU to Parse Elapsd %|69.47|21-NOV-14 08.00.00.000000 AM
37|1|36|265431|In-memory Sort %|100|24-NOV-14 08.00.00.000000 AM
37|1|36|265428|Buffer Nowait %|99.96|24-NOV-14 08.00.00.000000 AM
37|1|36|265430|Buffer  Hit   %|95.21|24-NOV-14 08.00.00.000000 AM
37|1|36|265429|Redo NoWait %|100|24-NOV-14 08.00.00.000000 AM
